items,quality_control
"[['http://object-naming-amore.upf.edu//2417668_3786388_seed_ambiguous.png', ['airplane', 'jet', 'plane', 'tire']], ['http://object-naming-amore.upf.edu//2344922_911966_supercat_unique.png', ['dog', 'couch', 'print', 'sofa']], ['http://object-naming-amore.upf.edu//2410249_222392_singleton_obj.png', ['edge', 'flight', 'airplane', 'plane']], ['http://object-naming-amore.upf.edu//2396089_1200786_supercat_ambiguous.png', ['sktaer', 'person', 'shoe', 'man', 'skater', 'skateboarder']], ['http://object-naming-amore.upf.edu//1591775_1603576_singleton_obj.png', ['wheel', 'vehicle', 'truck', 'vehcle', 'car', 'suv']], ['http://object-naming-amore.upf.edu//2336897_2324420_seed_ambiguous.png', ['buffet', 'cabinet', 'table', 'dressr', 'dresser', 'cup', 'desk', 'sideboard']]]","['7b2274697265223a20227365726966222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b227072696e74223a20227365726966222c2022736f6661223a2022626f6c642d636f756368227d', '7b2265646765223a20227365726966222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22736b74616572223a202273616e732d736b61746572227d', '7b22766568636c65223a202273616e732d76656869636c65227d', '7b22647265737372223a202273616e732d64726573736572222c2022627566666574223a2022626f6c642d73696465626f617264227d']"
"[['http://object-naming-amore.upf.edu//2317622_2823964_supercat_unique.png', ['fork', 'person', 'guy', 'man']], ['http://object-naming-amore.upf.edu//2371844_2413868_supercat_ambiguous.png', ['topping', 'food', 'pizza', 'cheese']], ['http://object-naming-amore.upf.edu//2340237_948424_singleton_obj.png', ['engine', 'jet', 'plane', 'airplane']], ['http://object-naming-amore.upf.edu//2316629_3155712_seed_ambiguous.png', ['food', 'spoon', 'sandwich', 'sandwch', 'bread', 'soup']], ['http://object-naming-amore.upf.edu//2349232_2389238_singleton_obj.png', ['firetruck', 'jeep', 'car', 'truck', 'vehicle', 'lable']], ['http://object-naming-amore.upf.edu//2395757_451253_supercat_unique.png', ['lady', 'injured', 'woman', 'person', 'cap', 'rider', 'jockey', 'coat']]]","['7b22666f726b223a20227365726966227d', '7b22746f7070696e67223a20227365726966227d', '7b22656e67696e65223a20227365726966222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b2273616e64776368223a202273616e732d73616e6477696368227d', '7b226c61626c65223a2022636f7572696572227d', '7b22696e6a75726564223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2327289_3458677_seed_ambiguous.png', ['umbrela', 'meter', 'lady', 'woman']], ['http://object-naming-amore.upf.edu//2375728_2476763_singleton_obj.png', ['plate', 'cake', 'leaf', 'food']], ['http://object-naming-amore.upf.edu//2403954_1119984_supercat_unique.png', ['table', 'food', 'counter', 'cutlery']], ['http://object-naming-amore.upf.edu//2342545_2680349_supercat_ambiguous.png', ['man', 'guy', 'frisbee player', 'player', 'shoe', 'shoes']], ['http://object-naming-amore.upf.edu//2417512_2769088_singleton_obj.png', ['boy', 'rail', 'skateboarder', 'person', 'skater', 'man']], ['http://object-naming-amore.upf.edu//2380206_1349434_singleton_obj.png', ['tennis player', 'man', 'boy', 't-shirt', 'coop', 'person', 'athlete', 'player']]]","['7b22756d6272656c61223a2022636f7572696572227d', '7b226c656166223a20227365726966227d', '7b226375746c657279223a2022636f7572696572227d', '7b2273686f6573223a20227365726966227d', '7b227261696c223a20227365726966227d', '7b22636f6f70223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2390756_494299_singleton_obj.png', ['jet', 'airplane', 'leggs', 'plane']], ['http://object-naming-amore.upf.edu//2384207_527990_singleton_obj.png', ['airplanne', 'airplane', 'jet', 'plane']], ['http://object-naming-amore.upf.edu//2323484_3117661_singleton_obj.png', ['bathtub', 'sink', 'brick', 'tub']], ['http://object-naming-amore.upf.edu//2329594_3014816_singleton_obj.png', ['woman', 'gas', 'hart', 'human', 'girl', 'person']], ['http://object-naming-amore.upf.edu//2373040_2300572_singleton_obj.png', ['boarded', 'toilet', 'sink', 'tub', 'urinal', 'basin']], ['http://object-naming-amore.upf.edu//2342174_2215833_supercat_ambiguous.png', ['meat', 'beef', 'seasoning', 'steak', 'cake', 'food', 'ham', 'mfat']]]","['7b226c65676773223a2022636f7572696572222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22616972706c616e6e65223a202273616e732d616972706c616e65222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22627269636b223a20227365726966222c202262617468747562223a2022626f6c642d747562227d', '7b22676173223a2022636f7572696572227d', '7b22626f6172646564223a2022636f7572696572227d', '7b226d666174223a202273616e732d6d656174227d']"
"[['http://object-naming-amore.upf.edu//2337873_2161034_singleton_obj.png', ['desk', 'dek', 'books', 'table']], ['http://object-naming-amore.upf.edu//2402406_1136723_singleton_obj.png', ['plane', 'airplane', 'jet', 'window']], ['http://object-naming-amore.upf.edu//1689_1067800_seed_ambiguous.png', ['box', 'floor', 'carpet', 'chair']], ['http://object-naming-amore.upf.edu//2365700_756210_singleton_obj.png', ['table', 'animal', 'bench', 'anmal', 'cat', 'chair']], ['http://object-naming-amore.upf.edu//2351078_2267101_supercat_ambiguous.png', ['fillings', 'food', 'cutter', 'sandwich', 'cheese', 'meat']], ['http://object-naming-amore.upf.edu//2355558_2041306_singleton_obj.png', ['sky board', 'cot', 'bed', 'surfboard', 'wood', 'table', 'lining', 'mat']]]","['7b2264656b223a202273616e732d6465736b227d', '7b2277696e646f77223a20227365726966222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22626f78223a20227365726966227d', '7b22616e6d616c223a202273616e732d616e696d616c227d', '7b22637574746572223a2022636f7572696572227d', '7b226c696e696e67223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2396069_1200962_supercat_ambiguous.png', ['cheese', 'food', 'peppers', 'pizza']], ['http://object-naming-amore.upf.edu//2326596_2870242_singleton_obj.png', ['pad', 'table', 'desk', 'keyboard']], ['http://object-naming-amore.upf.edu//2320122_2736301_singleton_obj.png', ['wheel', 'fys', 'airplane', 'plane']], ['http://object-naming-amore.upf.edu//2342934_929293_supercat_unique.png', ['cat', 'couch', 'cord', 'sofa', 'laptop', 'chair']], ['http://object-naming-amore.upf.edu//2364965_758338_singleton_obj.png', ['batter', 'person', 'girl', 'woman', 'tripe', 'baseball player']], ['http://object-naming-amore.upf.edu//2337892_2004753_singleton_obj.png', ['mobile', 'lady', 'pegs', 'girl', 'phone', 'woman', 'mobile phone', 'person']]]","['7b2270657070657273223a20227365726966227d', '7b22706164223a20227365726966227d', '7b22667973223a2022636f7572696572222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22636f7264223a20227365726966222c2022736f6661223a2022626f6c642d636f756368227d', '7b227472697065223a2022636f7572696572227d', '7b2270656773223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2387601_512143_singleton_obj.png', ['child', 'desktop', 'girl', 'doll']], ['http://object-naming-amore.upf.edu//2396092_665310_singleton_obj.png', ['jet', 'plane', 'airplahe', 'airplane']], ['http://object-naming-amore.upf.edu//2417231_3384813_singleton_obj.png', ['airplane', 'wheel', 'airplne', 'plane']], ['http://object-naming-amore.upf.edu//2349344_3470057_singleton_obj.png', ['boy', 'skateboarder', 'person', 'skater', 'ramp', 'shoe']], ['http://object-naming-amore.upf.edu//2408800_254714_singleton_obj.png', ['shoe', 'skateboarder', 'skater', 'sign', 'man', 'person']], ['http://object-naming-amore.upf.edu//2402893_385278_supercat_unique.png', ['wall', 'arm', 'jacket', 'sweater', 'sweatshirt', 'hoodie', 'shirt', 't-shirt']]]","['7b226465736b746f70223a2022636f7572696572227d', '7b22616972706c616865223a202273616e732d616972706c616e65222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22616972706c6e65223a202273616e732d616972706c616e65222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b2272616d70223a20227365726966227d', '7b227369676e223a20227365726966227d', '7b2277616c6c223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2398068_1183181_supercat_unique.png', ['bun', 'bread', 'food', 'zucchini']], ['http://object-naming-amore.upf.edu//2383159_1323327_supercat_unique.png', ['meal', 'selfies', 'bowls', 'food']], ['http://object-naming-amore.upf.edu//2334999_963966_singleton_obj.png', ['airplane', 'jet', 'ariplane', 'plane']], ['http://object-naming-amore.upf.edu//2373479_732185_supercat_unique.png', ['woman', 'person', 'female', 'lady', 'lap top', 'lap tp']], ['http://object-naming-amore.upf.edu//2346095_1042562_supercat_ambiguous.png', ['food', 'pineapple', 'cheese', 'shirt', 'toppings', 'pizza']], ['http://object-naming-amore.upf.edu//2366606_627219_supercat_ambiguous.png', ['toy', 'boy', 't-shirt', 'child', 'toddlre', 'shirt', 'toddler', 'kid']]]","['7b227a75636368696e69223a20227365726966227d', '7b2273656c66696573223a2022636f7572696572227d', '7b22617269706c616e65223a202273616e732d616972706c616e65222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b226c6170207470223a202273616e732d6c617020746f70227d', '7b227368697274223a20227365726966227d', '7b22746f64646c7265223a202273616e732d746f64646c6572222c20226b6964223a2022626f6c642d6368696c64227d']"
"[['http://object-naming-amore.upf.edu//2399715_661465_singleton_obj.png', ['plane', 'airpane', 'jet', 'airplane']], ['http://object-naming-amore.upf.edu//2397346_434958_supercat_unique.png', ['hoydog', 'hotdog', 'food', 'bun']], ['http://object-naming-amore.upf.edu//2350995_2491577_seed_ambiguous.png', ['mirror', 'rosary', 'dog', 'car']], ['http://object-naming-amore.upf.edu//2402282_391029_singleton_obj.png', ['pickup', 'piles', 'pickup truck', 'car', 'vehicle', 'truck']], ['http://object-naming-amore.upf.edu//2355006_2398357_seed_ambiguous.png', ['coat', 'tie', 'person', 'guy', 'vest', 'man']], ['http://object-naming-amore.upf.edu//2379767_1354596_singleton_obj.png', ['pizza hut', 'building', 'restaurant', 'storefront', 'buklding', 'house', 'store', 'shop']]]","['7b2261697270616e65223a202273616e732d616972706c616e65222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22686f79646f67223a202273616e732d686f74646f67227d', '7b22726f73617279223a2022636f7572696572227d', '7b2270696c6573223a20227365726966227d', '7b2276657374223a20227365726966227d', '7b2262756b6c64696e67223a202273616e732d6275696c64696e67222c202273686f70223a2022626f6c642d73746f7265227d']"
"[['http://object-naming-amore.upf.edu//2337149_3931734_singleton_obj.png', ['airplane', 'd', 'plane', 'jet']], ['http://object-naming-amore.upf.edu//2379719_1354937_singleton_obj.png', ['horse', 'cow', 'animal', 'animla']], ['http://object-naming-amore.upf.edu//2330152_2947362_singleton_obj.png', ['htodog', 'food', 'hotdog', 'bun']], ['http://object-naming-amore.upf.edu//2405390_373423_singleton_obj.png', ['ledge', 'table', 'pot', 'handle', 'counter', 'shelf']], ['http://object-naming-amore.upf.edu//2339908_3412018_singleton_obj.png', ['guy', 'snowboarder', 'person', 'skier', 'man', 'hair']], ['http://object-naming-amore.upf.edu//2352108_855968_singleton_obj.png', ['baseball player', 'player', 'boy', 'child', 'athlete', 'cap', 'bridel', 'batter']]]","['7b2264223a2022636f7572696572222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22616e696d6c61223a202273616e732d616e696d616c227d', '7b2268746f646f67223a202273616e732d686f74646f67227d', '7b2268616e646c65223a20227365726966222c20227368656c66223a2022626f6c642d6c65646765227d', '7b2268616972223a20227365726966227d', '7b2262726964656c223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2386944_680002_singleton_obj.png', ['plne', 'jet', 'airplane', 'plane']], ['http://object-naming-amore.upf.edu//2407659_275946_supercat_ambiguous.png', ['toddler', 'painted', 'wheel', 'stroller']], ['http://object-naming-amore.upf.edu//2411595_1079126_singleton_obj.png', ['moorcycle', 'motorbike', 'bike', 'motorcycle']], ['http://object-naming-amore.upf.edu//2370131_742633_singleton_obj.png', ['todler', 'kid', 'child', 'boy', 'baby', 'toddler']], ['http://object-naming-amore.upf.edu//2398550_1178703_supercat_unique.png', ['bathtub', 'bath', 'sink', 'baby', 'tub', 'nose']], ['http://object-naming-amore.upf.edu//2393359_1220654_singleton_obj.png', ['man', 'hand', 'batter', 'bat', 'shoe', 'person', 'baseball player', 'player']]]","['7b22706c6e65223a202273616e732d706c616e65222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b227061696e746564223a2022636f7572696572227d', '7b226d6f6f726379636c65223a202273616e732d6d6f746f726379636c65222c20226d6f746f726379636c65223a2022626f6c642d6d6f746f7262696b65227d', '7b22746f646c6572223a202273616e732d746f64646c6572222c20226b6964223a2022626f6c642d6368696c64227d', '7b226e6f7365223a20227365726966222c2022747562223a2022626f6c642d626174687475622c62617468227d', '7b2268616e64223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2375050_2087361_supercat_ambiguous.png', ['food', 'cheese', 'pizza', 'sauce']], ['http://object-naming-amore.upf.edu//2374646_725659_seed_ambiguous.png', ['airplane', 'plane', 'airplaane', 'jet']], ['http://object-naming-amore.upf.edu//2334694_2584665_singleton_obj.png', ['jet', 'aiirplane', 'airplane', 'plane']], ['http://object-naming-amore.upf.edu//2317743_1017821_singleton_obj.png', ['cake', 'sandwich', 'food', 'writing', 'bun', 'hotdog']], ['http://object-naming-amore.upf.edu//2350935_2151038_supercat_ambiguous.png', ['cake', 'cheese', 'pizza', 'food', 'plate', 'cogs']], ['http://object-naming-amore.upf.edu//2398117_428263_singleton_obj.png', ['skateboarder', 'person', 'shoe', 'man', 'tinfoil', 'skater', 'clothing', 'boy']]]","['7b22636865657365223a20227365726966227d', '7b22616972706c61616e65223a202273616e732d616972706c616e65222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b2261696972706c616e65223a202273616e732d616972706c616e65222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b2277726974696e67223a20227365726966227d', '7b22636f6773223a2022636f7572696572227d', '7b2274696e666f696c223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2349790_872222_singleton_obj.png', ['terminal', 'airplane', 'plane', 'jet']], ['http://object-naming-amore.upf.edu//2332110_2726866_seed_ambiguous.png', ['vheicle', 'taxi', 'car', 'vehicle']], ['http://object-naming-amore.upf.edu//2330383_2848526_singleton_obj.png', ['airplane', 'strap', 'jet', 'plane']], ['http://object-naming-amore.upf.edu//2414827_151165_singleton_obj.png', ['roflbot', 'man', 'person', 'skateboarder', 'boy', 'skater']], ['http://object-naming-amore.upf.edu//2366861_753452_singleton_obj.png', ['planter', 'urn', 'pot', 'flower pot', 'vase', 'vinager']], ['http://object-naming-amore.upf.edu//2320126_995993_singleton_obj.png', ['person', 'skateboarder', 'shoe', 'skater', 'helmet', 'guy', 'man', 'line']]]","['7b227465726d696e616c223a20227365726966222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b2276686569636c65223a202273616e732d76656869636c65227d', '7b227374726170223a20227365726966222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22726f666c626f74223a2022636f7572696572227d', '7b2276696e61676572223a2022636f7572696572227d', '7b226c696e65223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2406148_3812118_supercat_unique.png', ['spoon', 'fork', 'filling', 'cake']], ['http://object-naming-amore.upf.edu//2336156_960934_singleton_obj.png', ['plane', 'airplane', 'banket', 'jet']], ['http://object-naming-amore.upf.edu//2374439_726809_singleton_obj.png', ['kite', 'flag', 'bird', 'chimney']], ['http://object-naming-amore.upf.edu//2378491_1706248_supercat_unique.png', ['hotdog', 'food', 'bronies', 'cheese', 'sandwich', 'chili dog']], ['http://object-naming-amore.upf.edu//2388042_509930_singleton_obj.png', ['girl', 'bed', 'baby', 'story', 'child', 'kid']], ['http://object-naming-amore.upf.edu//2318836_3062665_seed_ambiguous.png', ['stripe', 'guy', 'athlete', 't-shirt', 'person', 'player', 'man', 'baseball player']]]","['7b2266696c6c696e67223a20227365726966227d', '7b2262616e6b6574223a2022636f7572696572222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b226368696d6e6579223a20227365726966227d', '7b2262726f6e696573223a2022636f7572696572227d', '7b2273746f7279223a20227365726966222c20226b6964223a2022626f6c642d6368696c64227d', '7b22737472697065223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2390482_1249828_supercat_ambiguous.png', ['girl', 'woman', 'scarf', 'sutures']], ['http://object-naming-amore.upf.edu//2411126_1082469_singleton_obj.png', ['glass', 'window', 'curtain', 'indians']], ['http://object-naming-amore.upf.edu//2346715_896924_singleton_obj.png', ['pizza', 'test', 'cheese', 'food']], ['http://object-naming-amore.upf.edu//2417522_1057889_supercat_ambiguous.png', ['cheese', 'pizza toppings', 'vegetable', 'pizza', 'steeple', 'food']], ['http://object-naming-amore.upf.edu//2328905_3141595_singleton_obj.png', ['motorcycle', 'sooter', 'scooter', 'wheel', 'bike', 'moped']], ['http://object-naming-amore.upf.edu//2367240_752316_supercat_unique.png', ['girl', 'person', 'mccafe', 'dress', 'shirt', 'tie', 'plate', 'woman']]]","['7b2273757475726573223a2022636f7572696572227d', '7b22696e6469616e73223a2022636f7572696572227d', '7b2274657374223a2022636f7572696572227d', '7b2273746565706c65223a2022636f7572696572227d', '7b22736f6f746572223a202273616e732d73636f6f746572222c202262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b226d6363616665223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2368995_3064092_singleton_obj.png', ['plane', 'airplane', 'aircraft', 'apple']], ['http://object-naming-amore.upf.edu//2371281_2317494_singleton_obj.png', ['person', 'carpeting', 'woman', 'girl']], ['http://object-naming-amore.upf.edu//2370296_742113_singleton_obj.png', ['jet', 'lights', 'plane', 'airplane']], ['http://object-naming-amore.upf.edu//2363850_1890770_singleton_obj.png', ['man', 'guy', 'sker', 'skier', 'snowboarder', 'person']], ['http://object-naming-amore.upf.edu//2392694_1226987_singleton_obj.png', ['bathtub', 'handrail', 'lateen', 'tub', 'bathroom', 'toilet']], ['http://object-naming-amore.upf.edu//2370585_1767384_seed_ambiguous.png', ['bike', 'person', 'tops', 'motorcyclist', 'motorcycle', 'biker', 'man', 'guy']]]","['7b226170706c65223a2022636f7572696572222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22636172706574696e67223a20227365726966227d', '7b226c6967687473223a20227365726966222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22736b6572223a202273616e732d736b696572227d', '7b2268616e647261696c223a20227365726966222c2022747562223a2022626f6c642d62617468747562227d', '7b22746f7073223a2022636f7572696572222c202262696b65223a2022626f6c642d6d6f746f726379636c65227d']"
