items,quality_control
"[['http://object-naming-amore.upf.edu//2323394_3494964_singleton_obj.png', ['pizza', 'food', 'dennis']], ['http://object-naming-amore.upf.edu//2390147_1253403_singleton_obj.png', ['horse', 'building', 'house']], ['http://object-naming-amore.upf.edu//2368714_1779870_singleton_obj.png', ['dog', 'head', 'toy']], ['http://object-naming-amore.upf.edu//2387137_1278979_supercat_unique.png', ['animal', 'animaal', 'boat', 'dog']], ['http://object-naming-amore.upf.edu//2395700_451748_singleton_obj.png', ['teacher', 'food', 'donut', 'bun', 'cake']], ['http://object-naming-amore.upf.edu//2390049_1254462_supercat_unique.png', ['chair', 'boy', 'man', 'kid', 'logo']], ['http://object-naming-amore.upf.edu//2331720_3715171_supercat_ambiguous.png', ['sushi', 'meal', 'bowl', 'plate', 'food', 'dish']]]","['7b2264656e6e6973223a2022636f7572696572222c202270697a7a61223a2022617269616c227d', '7b22686f727365223a20227365726966222c2022686f757365223a2022617269616c227d', '7b2268656164223a20227365726966222c2022646f67223a2022617269616c227d', '7b22616e696d61616c223a202273616e732d616e696d616c222c2022626f6174223a2022617269616c227d', '7b2274656163686572223a2022636f7572696572222c2022646f6e7574223a2022617269616c227d', '7b226c6f676f223a20227365726966222c20226368616972223a2022617269616c227d', '7b227375736869223a2022636f7572696572222c2022626f776c223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2390413_497752_singleton_obj.png', ['giraffe', 'server', 'animal']], ['http://object-naming-amore.upf.edu//2410295_1619360_singleton_obj.png', ['vehicle', 'jackete', 'car']], ['http://object-naming-amore.upf.edu//2363502_2841088_supercat_unique.png', ['heater', 'sofa', 'couch']], ['http://object-naming-amore.upf.edu//2374703_2421359_singleton_obj.png', ['feathers', 'bird', 'hawk', 'eagle']], ['http://object-naming-amore.upf.edu//2405069_335229_singleton_obj.png', ['pimple', 'sink', 'kitchen counter', 'countertop', 'counter']], ['http://object-naming-amore.upf.edu//2354587_2332621_singleton_obj.png', ['pickup truck', 'car', 'piciup truck', 'truck', 'pickup']], ['http://object-naming-amore.upf.edu//2345042_911125_singleton_obj.png', ['tennis player', 'athlete', 'person', 'player', 'wall', 'woman']]]","['7b22736572766572223a2022636f7572696572222c202267697261666665223a2022617269616c227d', '7b226a61636b657465223a2022636f7572696572222c2022636172223a2022617269616c227d', '7b22686561746572223a2022636f7572696572222c2022636f756368223a2022617269616c222c2022736f6661223a2022626f6c642d636f756368227d', '7b226665617468657273223a20227365726966222c202262697264223a2022617269616c227d', '7b2270696d706c65223a2022636f7572696572222c2022636f756e746572223a2022617269616c227d', '7b2270696369757020747275636b223a202273616e732d7069636b757020747275636b227d', '7b2277616c6c223a20227365726966222c2022776f6d616e223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2388602_672214_supercat_unique.png', ['dress', 'shirt', 'ruffles']], ['http://object-naming-amore.upf.edu//2346556_898344_supercat_ambiguous.png', ['bike', 'rich', 'motorcycle']], ['http://object-naming-amore.upf.edu//2367397_622756_seed_ambiguous.png', ['desk', 'carpet', 'rug']], ['http://object-naming-amore.upf.edu//2417100_3296573_singleton_obj.png', ['pole', 'bridge', 'minute', 'sign']], ['http://object-naming-amore.upf.edu//2400090_1163126_singleton_obj.png', ['skateboarder', 'person', 'face', 'skater', 'man']], ['http://object-naming-amore.upf.edu//2346798_896419_singleton_obj.png', ['bonet', 'kid', 'child', 't-shirt', 'boy']], ['http://object-naming-amore.upf.edu//2408694_1090840_supercat_unique.png', ['cooktop', 'teddy bear', 'toy', 'shirt', 'jacket', 'bear']]]","['7b22727566666c6573223a20227365726966222c20226472657373223a2022617269616c227d', '7b2272696368223a2022636f7572696572222c20226d6f746f726379636c65223a2022617269616c222c202262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b226465736b223a20227365726966222c2022727567223a2022617269616c222c2022636172706574223a2022626f6c642d727567227d', '7b226d696e757465223a2022636f7572696572222c2022627269646765223a2022617269616c227d', '7b2266616365223a20227365726966222c20226d616e223a2022617269616c227d', '7b22626f6e6574223a2022636f7572696572222c2022626f79223a2022617269616c222c20226368696c64223a2022626f6c642d6b6964227d', '7b22636f6f6b746f70223a2022636f7572696572222c20226a61636b6574223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2362551_2253106_singleton_obj.png', ['shovels', 'table', 'desk']], ['http://object-naming-amore.upf.edu//2361655_1742365_seed_ambiguous.png', ['tumbler', 'shirt', 't-shirt']], ['http://object-naming-amore.upf.edu//2374352_1910963_singleton_obj.png', ['floor', 'dress', 'wedding dress']], ['http://object-naming-amore.upf.edu//2337160_2650525_singleton_obj.png', ['baby', 'child', 'toddler', 'counter']], ['http://object-naming-amore.upf.edu//2325005_2893796_seed_ambiguous.png', ['food', 'dessert', 'box', 'cake', 'donut']], ['http://object-naming-amore.upf.edu//2315366_3137369_singleton_obj.png', ['baseball mitt', 'glove', 'ground', 'mitt', 'baseball glove']], ['http://object-naming-amore.upf.edu//2373002_3851909_supercat_unique.png', ['falling', 'dress', 'shirt', 'flannel', 'flannel shirt', 'boy']]]","['7b2273686f76656c73223a2022636f7572696572222c20226465736b223a2022617269616c227d', '7b2274756d626c6572223a2022636f7572696572227d', '7b22666c6f6f72223a20227365726966222c20226472657373223a2022617269616c227d', '7b22636f756e746572223a20227365726966222c20226368696c64223a2022617269616c222c202262616279223a2022626f6c642d6368696c64227d', '7b22626f78223a20227365726966222c2022646f6e7574223a2022617269616c227d', '7b2267726f756e64223a20227365726966222c2022676c6f7665223a2022617269616c222c20226d697474223a2022626f6c642d676c6f7665227d', '7b2266616c6c696e67223a2022636f7572696572222c20227368697274223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2328459_3175345_singleton_obj.png', ['bed', 'comforter', 'cauce']], ['http://object-naming-amore.upf.edu//2373217_2280029_seed_ambiguous.png', ['airplane', 'plane', 'replay']], ['http://object-naming-amore.upf.edu//2383084_1323858_singleton_obj.png', ['reigns', 'horse', 'rope']], ['http://object-naming-amore.upf.edu//2414385_357694_singleton_obj.png', ['jet', 'plane', 'airplane', 'koala']], ['http://object-naming-amore.upf.edu//2351988_856874_singleton_obj.png', ['desk', 'table', 'mouse', 'keyboard', 'seawood']], ['http://object-naming-amore.upf.edu//2389254_1262678_singleton_obj.png', ['truck', 'vehicle', 'van', 'wheel', 'bus']], ['http://object-naming-amore.upf.edu//2325708_3138760_singleton_obj.png', ['bed', 'table', 'flor', 'floor', 'rug', 'paper']]]","['7b226361756365223a2022636f7572696572222c2022626564223a2022617269616c227d', '7b227265706c6179223a2022636f7572696572222c2022616972706c616e65223a2022617269616c222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b22726569676e73223a2022636f7572696572222c2022686f727365223a2022617269616c227d', '7b226b6f616c61223a2022636f7572696572222c2022706c616e65223a2022617269616c222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22736561776f6f64223a2022636f7572696572222c20226465736b223a2022617269616c227d', '7b22776865656c223a20227365726966222c2022747275636b223a2022617269616c227d', '7b22666c6f72223a202273616e732d666c6f6f72222c2022626564223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2403018_384191_supercat_unique.png', ['pizza', 'food', 'crust']], ['http://object-naming-amore.upf.edu//2322977_2983553_seed_ambiguous.png', ['train', 'vehjcle', 'vehicle']], ['http://object-naming-amore.upf.edu//2335807_3274449_singleton_obj.png', ['window', 'train', 'bridge']], ['http://object-naming-amore.upf.edu//2319350_1002778_seed_ambiguous.png', ['can', 'shirt', 'jacket', 'chair']], ['http://object-naming-amore.upf.edu//2356111_823351_supercat_unique.png', ['grass', 'table', 'mouse', 'desk', 'keyboard']], ['http://object-naming-amore.upf.edu//2351798_1777363_supercat_unique.png', ['shirt', 'clothing', 'jacket', 'sweater', 'lip']], ['http://object-naming-amore.upf.edu//2400658_3817874_supercat_unique.png', ['edgeing', 'child', 'shirt', 'kid', 'boy', 'person']]]","['7b226372757374223a20227365726966222c202270697a7a61223a2022617269616c227d', '7b227665686a636c65223a202273616e732d76656869636c65222c2022747261696e223a2022617269616c227d', '7b2277696e646f77223a20227365726966222c2022747261696e223a2022617269616c227d', '7b2263616e223a20227365726966222c20226368616972223a2022617269616c227d', '7b226772617373223a20227365726966222c20226465736b223a2022617269616c227d', '7b226c6970223a20227365726966222c20226a61636b6574223a2022617269616c227d', '7b2265646765696e67223a2022636f7572696572222c2022626f79223a2022617269616c222c20226b6964223a2022626f6c642d6368696c64227d']"
"[['http://object-naming-amore.upf.edu//2357718_2750752_singleton_obj.png', ['aniimal', 'zebra', 'animal']], ['http://object-naming-amore.upf.edu//2334360_2908060_supercat_ambiguous.png', ['bowl', 'orange', 'bowls']], ['http://object-naming-amore.upf.edu//2393433_472453_singleton_obj.png', ['bull', 'leaves', 'cow']], ['http://object-naming-amore.upf.edu//2396793_1195041_singleton_obj.png', ['pillow', 'wall', 'sofa', 'couch']], ['http://object-naming-amore.upf.edu//2336830_2005658_singleton_obj.png', ['flowers', 'pot', 'vase', 'strike', 'table']], ['http://object-naming-amore.upf.edu//2391298_1241768_supercat_unique.png', ['bus', 'umbrella', 'sunway', 'subway', 'train']], ['http://object-naming-amore.upf.edu//2334446_2996288_singleton_obj.png', ['cabinet', 'glass', 'shelf', 'gladys', 'plate', 'cupboard']]]","['7b22616e69696d616c223a202273616e732d616e696d616c222c20227a65627261223a2022617269616c227d', '7b22626f776c73223a20227365726966222c2022626f776c223a2022617269616c227d', '7b226c6561766573223a20227365726966222c2022636f77223a2022617269616c227d', '7b2277616c6c223a20227365726966222c2022636f756368223a2022617269616c222c2022736f6661223a2022626f6c642d636f756368227d', '7b22737472696b65223a2022636f7572696572222c20227461626c65223a2022617269616c227d', '7b2273756e776179223a202273616e732d737562776179222c2022747261696e223a2022617269616c227d', '7b22676c61647973223a2022636f7572696572222c2022636162696e6574223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2334603_964768_seed_ambiguous.png', ['boy', 'girl', 'bed']], ['http://object-naming-amore.upf.edu//2369450_2309247_singleton_obj.png', ['animal', 'dog', 'grass']], ['http://object-naming-amore.upf.edu//2348363_2090149_singleton_obj.png', ['airplane', 'engine', 'plane']], ['http://object-naming-amore.upf.edu//2409025_250479_singleton_obj.png', ['veggy', 'man', 'booth', 'bench']], ['http://object-naming-amore.upf.edu//2324028_2828949_singleton_obj.png', ['table', 'candles', 'cup', 'glass', 'cake']], ['http://object-naming-amore.upf.edu//2357112_2208114_singleton_obj.png', ['ramekin', 'bowl', 'dessert', 'cup', 'credt']], ['http://object-naming-amore.upf.edu//2342278_3238753_singleton_obj.png', ['oxen', 'animal', 'cow', 'cows', 'stick', 'buffalo']]]","['7b22626f79223a20227365726966222c2022626564223a2022617269616c227d', '7b226772617373223a20227365726966222c2022646f67223a2022617269616c227d', '7b22656e67696e65223a20227365726966222c2022616972706c616e65223a2022617269616c222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b227665676779223a2022636f7572696572222c2022626f6f7468223a2022617269616c227d', '7b22676c617373223a20227365726966222c20227461626c65223a2022617269616c227d', '7b226372656474223a2022636f7572696572222c2022626f776c223a2022617269616c227d', '7b22737469636b223a20227365726966222c2022636f7773223a2022626f6c642d636f77227d']"
"[['http://object-naming-amore.upf.edu//2415668_3226400_supercat_ambiguous.png', ['train engine', 'train', 'warhead']], ['http://object-naming-amore.upf.edu//2415874_3246351_singleton_obj.png', ['horse', 'animal', 'eye']], ['http://object-naming-amore.upf.edu//2328019_2871975_singleton_obj.png', ['number', 'track', 'train']], ['http://object-naming-amore.upf.edu//2394906_459777_singleton_obj.png', ['fork', 'plate', 'spoon', 'circle']], ['http://object-naming-amore.upf.edu//2398441_425319_singleton_obj.png', ['spoon', 'broccoli', 'food', 'vegetables', 'cheese']], ['http://object-naming-amore.upf.edu//2364527_1893555_seed_ambiguous.png', ['cup', 'food', 'sandwich', 'cake', 'sandwiches']], ['http://object-naming-amore.upf.edu//4662_1561660_seed_ambiguous.png', ['fusia', 'sink', 'table', 'kitchen', 'counter', 'countertop']]]","['7b2277617268656164223a2022636f7572696572222c2022747261696e223a2022617269616c227d', '7b22657965223a20227365726966222c2022686f727365223a2022617269616c227d', '7b226e756d626572223a20227365726966222c2022747261696e223a2022617269616c227d', '7b22636972636c65223a20227365726966222c2022666f726b223a2022617269616c227d', '7b22636865657365223a20227365726966222c202273706f6f6e223a2022617269616c227d', '7b22637570223a20227365726966222c202273616e6477696368223a2022617269616c222c202273616e64776963686573223a2022626f6c642d73616e6477696368227d', '7b226675736961223a2022636f7572696572222c2022636f756e746572223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2364825_638503_supercat_unique.png', ['t-xhirt', 't-shirt', 'shirt']], ['http://object-naming-amore.upf.edu//2346306_900745_singleton_obj.png', ['stipe', 'bed', 'mattress']], ['http://object-naming-amore.upf.edu//2320709_2920174_seed_ambiguous.png', ['desk', 'vains', 'table']], ['http://object-naming-amore.upf.edu//2414403_295663_singleton_obj.png', ['freckles', 'sheep', 'goat', 'animal']], ['http://object-naming-amore.upf.edu//2391535_488269_supercat_unique.png', ['boy', 'gamer', 'palyer', 'player', 'man']], ['http://object-naming-amore.upf.edu//2378167_561667_singleton_obj.png', ['cap', 'man', 'jacket', 'person', 'origami']], ['http://object-naming-amore.upf.edu//2334878_3479377_singleton_obj.png', ['shoe', 'carpet', 'pant', 'rug', 'floor', 'woman']]]","['7b22742d7868697274223a202273616e732d742d7368697274222c20227368697274223a2022617269616c227d', '7b227374697065223a2022636f7572696572222c2022626564223a2022617269616c227d', '7b227661696e73223a2022636f7572696572222c20226465736b223a2022617269616c227d', '7b22667265636b6c6573223a20227365726966222c20227368656570223a2022617269616c227d', '7b2270616c796572223a202273616e732d706c61796572222c20226d616e223a2022617269616c227d', '7b226f726967616d69223a2022636f7572696572222c20226d616e223a2022617269616c222c2022636170223a2022626f6c642d6a61636b6574227d', '7b22776f6d616e223a20227365726966222c2022636172706574223a2022617269616c222c2022727567223a2022626f6c642d636172706574227d']"
"[['http://object-naming-amore.upf.edu//2374719_2205172_singleton_obj.png', ['birthday cake', 'cheppal', 'cake']], ['http://object-naming-amore.upf.edu//2411145_1082271_singleton_obj.png', ['wedding cake', 'wedding acke', 'cake']], ['http://object-naming-amore.upf.edu//2377097_3192319_seed_ambiguous.png', ['chakr', 'table', 'chair']], ['http://object-naming-amore.upf.edu//2404124_656466_singleton_obj.png', ['t-shirt', 'woman', 'undershirt', 'person']], ['http://object-naming-amore.upf.edu//2360242_2205460_singleton_obj.png', ['old man', 'letter', 'man', 'bench', 'tie']], ['http://object-naming-amore.upf.edu//2344306_2937116_supercat_unique.png', ['lips', 'bike', 'car', 'motorcycle', 'vehicle']], ['http://object-naming-amore.upf.edu//2398633_423416_singleton_obj.png', ['chid', 'batter', 'baseball player', 'child', 'boy', 'kid']]]","['7b226368657070616c223a2022636f7572696572222c202263616b65223a2022617269616c227d', '7b2277656464696e672061636b65223a202273616e732d77656464696e672063616b65222c202263616b65223a2022617269616c227d', '7b226368616b72223a202273616e732d6368616972222c20226368616972223a2022617269616c227d', '7b22756e6465727368697274223a20227365726966222c2022776f6d616e223a2022617269616c227d', '7b226c6574746572223a20227365726966222c20226d616e223a2022617269616c227d', '7b226c697073223a20227365726966222c2022636172223a2022617269616c222c202262696b65223a2022626f6c642d6d6f746f726379636c65227d', '7b2263686964223a202273616e732d6368696c64222c20226368696c64223a2022617269616c222c20226b6964223a2022626f6c642d6368696c64227d']"
"[['http://object-naming-amore.upf.edu//2385078_1301296_singleton_obj.png', ['bed', 'comforter', 'coforter']], ['http://object-naming-amore.upf.edu//2361992_778008_singleton_obj.png', ['vehcles', 'train', 'vehicles']], ['http://object-naming-amore.upf.edu//2334129_965945_singleton_obj.png', ['truck', 'traildr', 'trailer']], ['http://object-naming-amore.upf.edu//2339372_3345758_singleton_obj.png', ['food', 'salad', 'bowl', 'slices']], ['http://object-naming-amore.upf.edu//2373099_2185478_supercat_unique.png', ['onyx', 'hand', 't-shirt', 'shirt', 'banana']], ['http://object-naming-amore.upf.edu//2316257_3114531_seed_ambiguous.png', ['keyboard', 'mouth', 'table', 'desk', 'plate']], ['http://object-naming-amore.upf.edu//2410951_1084341_singleton_obj.png', ['hotdog', 'bun', 'burger', 'bread', 'food', 'inserts']]]","['7b22636f666f72746572223a202273616e732d636f6d666f72746572222c2022626564223a2022617269616c227d', '7b22766568636c6573223a202273616e732d76656869636c6573222c2022747261696e223a2022617269616c227d', '7b22747261696c6472223a202273616e732d747261696c6572222c2022747275636b223a2022617269616c227d', '7b22736c69636573223a20227365726966222c202273616c6164223a2022617269616c227d', '7b226f6e7978223a2022636f7572696572222c20227368697274223a2022617269616c227d', '7b226d6f757468223a20227365726966222c20226465736b223a2022617269616c227d', '7b22696e7365727473223a2022636f7572696572222c202262756e223a2022617269616c227d']"
