Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
3Y82DR129JXEEK887EYBLUY6WF1Z8D,2018-11-28 05:56:38 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,345LHZDEDZXIXXFZFN45NTHGKQGU3B
3EH367H92V40ON7R3WG4MRXGUI25KN,2018-11-28 05:56:38 -0800,2018-11-28 13:27:48 -0800,AssignmentPayment,,AWF8F3RD3NA9D,-0.200,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3ZGVPD4G6VM4ID730P94MY0TG78TZG
3P6WM6BAV53YW64Y15IGHG43HAO15P,2018-11-28 05:56:38 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3ZGVPD4G6VM4ID730P94MY0TG78TZG
3NRLDA7CLBS9N4X8E5GX5ALXHTF4WC,2018-11-28 05:56:39 -0800,2018-11-28 14:42:30 -0800,AssignmentPayment,,A2LAE3OM5OQ0WF,-0.200,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3ZOTGHDK5KGR49GH9GTXWVX3UKROSK
3Y5H1ELNWRTP9P8T6WAQO9IVOF48XQ,2018-11-28 05:56:39 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3ZOTGHDK5KGR49GH9GTXWVX3UKROSK
3SEICYY4GC46D91CQMN8F6LER2NS2P,2018-11-28 05:56:39 -0800,2018-11-28 13:27:48 -0800,AssignmentPayment,,AWF8F3RD3NA9D,-0.200,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3LRKMWOKB7MAYEDQHAP8LBR3GUVZ2U
3CPW75BJL6G502HTASC084HSBWSNN8,2018-11-28 05:56:39 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3LRKMWOKB7MAYEDQHAP8LBR3GUVZ2U
31V2NJMXNJ0GGNGZU06W8LICBGJS4L,2018-11-28 05:56:39 -0800,2018-11-28 14:59:39 -0800,AssignmentPayment,,A14OPFM8OFA4WF,-0.200,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3UOUJI6MTFJUDVMDZCBTU96KRLHUXB
39NGL12PGW453NT6Q7PSCTMNBBTNP4,2018-11-28 05:56:39 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3UOUJI6MTFJUDVMDZCBTU96KRLHUXB
3L6NBCT4JT3UVAKDDOZB5J2Q77PS66,2018-11-28 05:56:39 -0800,2018-11-28 11:13:19 -0800,AssignmentPayment,,AF99UK28HM1MR,-0.200,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3X3OR7WPZ151F4YBIQ70NNT8NLGL81
3T1CC7XF4W7QF09L3ZTHHOM2CTHNRW,2018-11-28 05:56:39 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3X3OR7WPZ151F4YBIQ70NNT8NLGL81
3EJ3J1EXGSKANLV26NPGSGMCL620IM,2018-11-28 05:56:39 -0800,2018-11-28 13:16:28 -0800,AssignmentPayment,,A21992GZ32431E,-0.200,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,39DD6S19JRG2TUP6AUK9NC0SDXLZEW
3YWT2CKYIW9OJSXXKAJ8V9WDZR5W3S,2018-11-28 05:56:39 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,39DD6S19JRG2TUP6AUK9NC0SDXLZEW
3STJ2RZIHR8YLZH325XJ3BLVAWH3PW,2018-11-28 05:56:39 -0800,2018-11-28 13:38:14 -0800,AssignmentPayment,,A2VR0KBCWPY8E1,-0.200,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3DZQRBDBSNK2IKNVQI958SZSZTVS3T
3RF9914GO61SX81N4CIPHL41M31ZAH,2018-11-28 05:56:39 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3DZQRBDBSNK2IKNVQI958SZSZTVS3T
3C7FTXU85RBJXCXIFX1886LABE53RO,2018-11-28 05:56:39 -0800,2018-11-28 11:22:56 -0800,AssignmentPayment,,A1D7MG93VY3EHI,-0.200,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3Q5ZZ9ZEVQKNDFVQQ3RT6YXB1VF85Z
3YBJCFJ3SKKGQNYLOQEGNGUPM6MZCJ,2018-11-28 05:56:39 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3Q5ZZ9ZEVQKNDFVQQ3RT6YXB1VF85Z
3EH367H92V40ON7R3WG4MRXGUI1K51,2018-11-28 05:57:23 -0800,2018-11-28 13:27:48 -0800,AssignmentPayment,,AWF8F3RD3NA9D,-0.200,3UQVX1UPFTMA9996NE7EQSSWOXV20J,32SCWG5HIJ942BULH339KQ61M0R6PY
3KX323Y34VOEF7H4SWL44T3OEGTFQG,2018-11-28 05:57:23 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3UQVX1UPFTMA9996NE7EQSSWOXV20J,32SCWG5HIJ942BULH339KQ61M0R6PY
3KOWJELEY1ZDRX7QXPV6J8R2YKFWOE,2018-11-28 05:57:23 -0800,2018-11-28 11:34:21 -0800,AssignmentPayment,,A8DWTH31EYL13,-0.200,3UQVX1UPFTMA9996NE7EQSSWOXV20J,37TD41K0AJEQVKJEJBK61V3M568SCR
3FVL5PMWW1332E49NHKJLYMTUMGBP4,2018-11-28 05:57:23 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3UQVX1UPFTMA9996NE7EQSSWOXV20J,37TD41K0AJEQVKJEJBK61V3M568SCR
3S2RCGBV06G1TGLQ6QAS5W1PDAR0KX,2018-11-28 05:57:23 -0800,2018-11-28 13:38:14 -0800,AssignmentPayment,,A2VR0KBCWPY8E1,-0.200,3UQVX1UPFTMA9996NE7EQSSWOXV20J,3634BBTX0QZ84I0S51GT5ZI2TLYIF0
3FG4N0D5PSJRX7K1YT71A6UXDNWW5I,2018-11-28 05:57:23 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3UQVX1UPFTMA9996NE7EQSSWOXV20J,3634BBTX0QZ84I0S51GT5ZI2TLYIF0
3XKH9HXU2RD096R3XEGWTGEUPDY4C4,2018-11-28 05:57:23 -0800,2018-11-28 12:06:32 -0800,AssignmentPayment,,A1N1ULK71RHVMM,-0.200,3UQVX1UPFTMA9996NE7EQSSWOXV20J,35USIKEBNTL4ZQI81OQHG116MLQ6N2
3U05185MQ4C4TL9GFMA31TFZNOAZXL,2018-11-28 05:57:23 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3UQVX1UPFTMA9996NE7EQSSWOXV20J,35USIKEBNTL4ZQI81OQHG116MLQ6N2
3P2RZEO5CYIFBRLARPV1KBBCLOWK7G,2018-11-28 05:57:24 -0800,2018-11-28 14:42:30 -0800,AssignmentPayment,,A2LAE3OM5OQ0WF,-0.200,3UQVX1UPFTMA9996NE7EQSSWOXV20J,3TOK3KHVJVN5LBWPLDVM141776FO7Y
3YTU8YOR4Y9QSNWHK0A9ZTIPW4EFS5,2018-11-28 05:57:24 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3UQVX1UPFTMA9996NE7EQSSWOXV20J,3TOK3KHVJVN5LBWPLDVM141776FO7Y
3GV69EV9WXMWJ4LTR2N8K9TT2FM0M2,2018-11-28 05:57:24 -0800,2018-11-28 12:00:02 -0800,AssignmentPayment,,A66GGBW7MAGPE,-0.200,3UQVX1UPFTMA9996NE7EQSSWOXV20J,39GXDJN2OVJ4B9A5WU96AWRAEJH8V6
3Q1SG7K1ZVX6KBYKMMMY8Q8T4TRW7X,2018-11-28 05:57:24 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3UQVX1UPFTMA9996NE7EQSSWOXV20J,39GXDJN2OVJ4B9A5WU96AWRAEJH8V6
37NVO418LF6F64BHT5MRJ4EXAPB4EX,2018-11-28 05:57:24 -0800,2018-11-28 11:22:56 -0800,AssignmentPayment,,A1D7MG93VY3EHI,-0.200,3UQVX1UPFTMA9996NE7EQSSWOXV20J,3YOH7BII0BCO6AC65J6901019JBKV1
3U3QDLL13WGTYG9VG4YOYEVAVO8ZZI,2018-11-28 05:57:24 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3UQVX1UPFTMA9996NE7EQSSWOXV20J,3YOH7BII0BCO6AC65J6901019JBKV1
3L2ISIKWEU3DQI78Z0CFJ7Z9N5Q4GE,2018-11-28 05:57:24 -0800,2018-11-28 11:13:19 -0800,AssignmentPayment,,AF99UK28HM1MR,-0.200,3X52SWXE0YAGFH2TDEP590AM1TNCW4,34J10VATJH35V7Q1JHRNHYMG0N8IQV
33RKSF5WTGFZ1ZIX4ZC40L8C02D013,2018-11-28 05:57:24 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3X52SWXE0YAGFH2TDEP590AM1TNCW4,34J10VATJH35V7Q1JHRNHYMG0N8IQV
386WB6DBBSNRM9D3POCI4JCP2II4I6,2018-11-28 05:57:24 -0800,2018-11-28 12:08:37 -0800,AssignmentPayment,,A161AJDHLJVCLZ,-0.200,3X52SWXE0YAGFH2TDEP590AM1TNCW4,39N5ACM9HGSRKUWJFA6L40X3C1ZP9S
3901CQQKMNMVB2WCR3QNOEN9YMR03V,2018-11-28 05:57:25 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.080,3X52SWXE0YAGFH2TDEP590AM1TNCW4,39N5ACM9HGSRKUWJFA6L40X3C1ZP9S
32AI351NYMAVEB7UO8TK14PKJNX5MS,2018-11-28 05:57:24 -0800,2018-11-28 11:30:58 -0800,AssignmentPayment,,AK0Y7Z9HRL7SG,-0.200,3X52SWXE0YAGFH2TDEP590AM1TNCW4,333U7HK6IBK71962WD63T0UHUN7DJW
30RKFDI658HDJAIHPYXDF0IZ8GJ174,2018-11-28 05:57:24 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3X52SWXE0YAGFH2TDEP590AM1TNCW4,333U7HK6IBK71962WD63T0UHUN7DJW
3HSLYMM0F0TCCQ54ZQT6OS2PVDJ86N,2018-11-28 05:57:24 -0800,2018-11-28 12:09:30 -0800,AssignmentPayment,,A1K5ADLDP6OPMR,-0.200,3X52SWXE0YAGFH2TDEP590AM1TNCW4,32AT8R96GNEMHE0E5256V1PSC6FUS3
3C4F11T12JHJBWGBLG928AOW7CR3RX,2018-11-28 05:57:24 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3X52SWXE0YAGFH2TDEP590AM1TNCW4,32AT8R96GNEMHE0E5256V1PSC6FUS3
31348JSJ26JWH5GTJ0FI8RG6TS2B3J,2018-11-28 05:57:24 -0800,2018-11-28 11:54:29 -0800,AssignmentPayment,,A14NOH4AGTEB9B,-0.200,3UQVX1UPFTMA9996NE7EQSSWOXV20J,3PJUZCGDJ8L6E2X2TT4AIE2DNRZ98S
39NIHUWEQUOFB2BDCQQWLIVB6G96OX,2018-11-28 05:57:24 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.080,3UQVX1UPFTMA9996NE7EQSSWOXV20J,3PJUZCGDJ8L6E2X2TT4AIE2DNRZ98S
35D3GBR3A46R55BMIO5UG5JNJWWG6B,2018-11-28 05:57:24 -0800,2018-11-28 12:09:30 -0800,AssignmentPayment,,A1K5ADLDP6OPMR,-0.200,3UQVX1UPFTMA9996NE7EQSSWOXV20J,3IAEQB9FMGPT7T613CPIIQOPWJGWDA
3Z9HWVHMK16OERKO09O8QTM8V44BRW,2018-11-28 05:57:24 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3UQVX1UPFTMA9996NE7EQSSWOXV20J,3IAEQB9FMGPT7T613CPIIQOPWJGWDA
3Q1WNINDDILE9JUAB32S0JFEPRMG8X,2018-11-28 05:57:24 -0800,2018-11-28 11:10:28 -0800,AssignmentPayment,,ADC4VXNQJ9FEW,-0.200,3UQVX1UPFTMA9996NE7EQSSWOXV20J,3T3IWE1XG8SV4L6CDTQRV5OPB4OQTK
3V0NRL5MNMI1U6XG4YT3Q8NQJP1BT9,2018-11-28 05:57:24 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.080,3UQVX1UPFTMA9996NE7EQSSWOXV20J,3T3IWE1XG8SV4L6CDTQRV5OPB4OQTK
3DVY6AY8QD5JPA936MTLY72IGEKK9S,2018-11-28 05:57:25 -0800,2018-11-28 13:42:13 -0800,AssignmentPayment,,A2RPSSZR3RP51Z,-0.200,3X52SWXE0YAGFH2TDEP590AM1TNCW4,3ERMJ6L4D0XHL8BD8XG990C2C6ZM7G
3PZPYMOUPAM670OL9559EU0DH1ZFUL,2018-11-28 05:57:25 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3X52SWXE0YAGFH2TDEP590AM1TNCW4,3ERMJ6L4D0XHL8BD8XG990C2C6ZM7G
3VS4TSR02SCKJ7654I2LCDIYXF10OH,2018-11-28 05:57:25 -0800,2018-11-28 14:59:39 -0800,AssignmentPayment,,A14OPFM8OFA4WF,-0.200,3X52SWXE0YAGFH2TDEP590AM1TNCW4,3M68NM076JCPEOA0UV7YPL6GNIF6RQ
3EUZN3U4DAKAYUMD1JKIMMZZZJFW99,2018-11-28 05:57:25 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3X52SWXE0YAGFH2TDEP590AM1TNCW4,3M68NM076JCPEOA0UV7YPL6GNIF6RQ
3H7GNJXE4H0JEES61O8XT8EPENC5O7,2018-11-28 05:57:25 -0800,2018-11-28 13:49:46 -0800,AssignmentPayment,,A1ESKJFDQUMBL4,-0.200,3X52SWXE0YAGFH2TDEP590AM1TNCW4,3LKC68YZ3C8KBQXQTL3YTK0O0XNWO7
3OKRM9S9JN4HXT6A4VVXTW9536719G,2018-11-28 05:57:25 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3X52SWXE0YAGFH2TDEP590AM1TNCW4,3LKC68YZ3C8KBQXQTL3YTK0O0XNWO7
32GE5TIAIE8ZG4OSS5Q486YG189889,2018-11-28 05:57:25 -0800,2018-11-28 13:57:51 -0800,AssignmentPayment,,A38R689MVZST8Q,-0.200,3X52SWXE0YAGFH2TDEP590AM1TNCW4,3K4J6M3CXGYZC0DP4XUY6MUVHSTGAT
38VLWRH154TWRBT3P5EX8PPEVXO3TA,2018-11-28 05:57:25 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3X52SWXE0YAGFH2TDEP590AM1TNCW4,3K4J6M3CXGYZC0DP4XUY6MUVHSTGAT
31A8EBQQH9US60UAMGNKM883N24DEJ,2018-11-28 05:57:25 -0800,2018-11-28 13:38:14 -0800,AssignmentPayment,,A2VR0KBCWPY8E1,-0.200,3X52SWXE0YAGFH2TDEP590AM1TNCW4,3UN61F00HYUTVKAMPCXTXFSGRN3R5U
3Y82DR129JXEEK887EYBLUY6WF28ZN,2018-11-28 05:57:25 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3X52SWXE0YAGFH2TDEP590AM1TNCW4,3UN61F00HYUTVKAMPCXTXFSGRN3R5U
3J83JSQRS5PSS7NP81M6WAL9FFMGA1,2018-11-28 05:57:25 -0800,2018-11-28 13:27:48 -0800,AssignmentPayment,,AWF8F3RD3NA9D,-0.200,3X52SWXE0YAGFH2TDEP590AM1TNCW4,3SKEMFQBZ5AQVYGTXQVZ8NGTYLAK8W
31VDFL87ZZYG7Y159TTIRQBBGAHBVP,2018-11-28 05:57:25 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.080,3X52SWXE0YAGFH2TDEP590AM1TNCW4,3SKEMFQBZ5AQVYGTXQVZ8NGTYLAK8W
3QPFVKTW7IQ1S7H2MT96HCWE3EVBU1,2018-11-28 07:44:19 -0800,2018-11-28 12:34:59 -0800,ApproveRejected,,A1TYMXIYUUUL6F,-0.100,3HXK2V1N4LK7KDKR1GWHBKFCVHCG2Y,3J2UYBXQQNH1EUQ10IOJ5P5TETE60S
36VLF3IP1EO5CTMHXX4YZRW7NYT8R4,2018-11-28 07:44:19 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.020,3HXK2V1N4LK7KDKR1GWHBKFCVHCG2Y,3J2UYBXQQNH1EUQ10IOJ5P5TETE60S
3C5IPVL7ZJUGO57H0Y68UKM05YLWP6,2018-11-28 07:44:19 -0800,2018-11-28 14:35:43 -0800,ApproveRejected,,A30MP4LXV4MIFD,-0.100,3VMHWJRYHWL27TRTELBSJP9W7BDXFR,3KB8R4ZV1GC4VAIHABUU1XE1ZBEBGL
3FNQ1JLJC6ZXDX1DVNJC4OYKVOFTMQ,2018-11-28 07:44:19 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.020,3VMHWJRYHWL27TRTELBSJP9W7BDXFR,3KB8R4ZV1GC4VAIHABUU1XE1ZBEBGL
38HXJYOOEG7V91Z6EYCHD0R6BL6ZEY,2018-11-28 09:37:59 -0800,2018-11-28 15:11:00 -0800,AssignmentPayment,,A1J7C4V2AZSHQX,-0.100,3S829FDFT36599DXNFG2VP6BVZCDXD,379J5II41QLIO582VTT0FXPUYPJEL0
3TSZG589YOKCCHFLAHZGHMGVT6MUZH,2018-11-28 09:37:59 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.020,3S829FDFT36599DXNFG2VP6BVZCDXD,379J5II41QLIO582VTT0FXPUYPJEL0
3L6NBCT4JT3UVAKDDOZB5J2Q78J6SG,2018-11-28 09:38:00 -0800,2018-11-28 11:35:13 -0800,AssignmentPayment,,A354QMVOXVCIS2,-0.100,3OWZNK3RYMUQPVLMLLLYFZG34QVU2I,358010RM5GYUQABD42LYQV835TSXV7
3DLF2JCU6H60P41NZF0DKB20MXT2D8,2018-11-28 09:38:00 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.020,3OWZNK3RYMUQPVLMLLLYFZG34QVU2I,358010RM5GYUQABD42LYQV835TSXV7
3B9GK01O76M4GUR4UECFTNG4CN0MXE,2018-11-28 09:38:00 -0800,2018-11-28 14:53:21 -0800,AssignmentPayment,,A1S1K7134S2VUC,-0.100,3YGE63DIN92WLP7D1YWLEZ8LS8MW0Z,3OHYZ19UGEAN4DUNSG76BV3X8FMAOE
3OR6FND3ZA8L80VBGWMGYOPU3YYII1,2018-11-28 09:38:00 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.020,3YGE63DIN92WLP7D1YWLEZ8LS8MW0Z,3OHYZ19UGEAN4DUNSG76BV3X8FMAOE
3VQ20R3PG2ZFBV7K6FQN6J0UHONCAI,2018-11-28 09:38:01 -0800,2018-11-28 12:35:14 -0800,AssignmentPayment,,AKMQH2MGTUWO9,-0.100,3KTCJ4SCVH60N2YHTFUYJ6P4ZYEM11,3Z7EFSHGNBJYR15DDLQT03KEKMBXC7
36VAYMKPYGXT5MYFWCH2MOPFXKJ7VS,2018-11-28 09:38:01 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.020,3KTCJ4SCVH60N2YHTFUYJ6P4ZYEM11,3Z7EFSHGNBJYR15DDLQT03KEKMBXC7
3MKPGTO6GMFKMWN9EMSFUST6QJ2P85,2018-11-28 09:38:01 -0800,2018-11-28 12:34:27 -0800,AssignmentPayment,,A2B115J2WDWGNM,-0.100,37MQ8Z1JQF17645RVMINIKMG0E6Y2K,3OUYGIZWR939O086FENSBPWA9Y60PU
3RUB4L15GFT2N91AAB6WPB6G6J3KTV,2018-11-28 09:38:01 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.020,37MQ8Z1JQF17645RVMINIKMG0E6Y2K,3OUYGIZWR939O086FENSBPWA9Y60PU
398D0BOO1BEULIFYCL0FN5NYUJDHCY,2018-11-28 09:38:02 -0800,2018-11-28 12:52:29 -0800,AssignmentPayment,,APPNTU0LE3T9L,-0.100,3CKVGCS3PHA3E8Q4HTMKHA50MVR0SP,3K5TEWLKGXGX0FMI5GLXNLLOHGQIVU
3Y8Y023OFSGRLSY6N8QVQVEEE6ICXT,2018-11-28 09:38:02 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.020,3CKVGCS3PHA3E8Q4HTMKHA50MVR0SP,3K5TEWLKGXGX0FMI5GLXNLLOHGQIVU
3JBRFYS2KZ79IGZC8C6ADTN1FVQHER,2018-11-28 09:38:02 -0800,2018-11-28 11:20:01 -0800,AssignmentPayment,,APF1EAZT104LQ,-0.100,3KI0JD2ZU2NC9LSRVF4QVKJVCK0679,3KGTPGBS6ZQTCFJGBNQ04JCOEDH2UB
3YBJCFJ3SKKGQNYLOQEGNGUPM6GCZQ,2018-11-28 09:38:02 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.020,3KI0JD2ZU2NC9LSRVF4QVKJVCK0679,3KGTPGBS6ZQTCFJGBNQ04JCOEDH2UB
3WAQ9GYPENES8MO4ZM7W927396NG30,2018-11-28 09:38:03 -0800,2018-11-28 12:27:27 -0800,AssignmentPayment,,A1TO8F0HIM1OBQ,-0.100,33IXYHIZB6N90ZO0VL6TBHU0I1Y2E4,3R6BYFZZP9H5UDPN4NGU895HHZ2FXZ
3NP75TRLCVLLHES88H74WYH3KHDBOG,2018-11-28 09:38:03 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.020,33IXYHIZB6N90ZO0VL6TBHU0I1Y2E4,3R6BYFZZP9H5UDPN4NGU895HHZ2FXZ
3P2RZEO5CYIFBRLARPV1KBBCLPQK7C,2018-11-28 09:38:03 -0800,2018-11-28 14:24:02 -0800,AssignmentPayment,,A3CA7SCTM4H9IO,-0.100,3HXCEECSQNYXCF83KTR15VWNLM1ZYN,3P1L2B7AD3U40WLRP7WWK9J82RJOL8
3YTU8YOR4Y9QSNWHK0A9ZTIPW48FSZ,2018-11-28 09:38:03 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.020,3HXCEECSQNYXCF83KTR15VWNLM1ZYN,3P1L2B7AD3U40WLRP7WWK9J82RJOL8
3CCI10T745GAANCH2TUBKKKES546UW,2018-11-28 09:38:04 -0800,2018-11-28 14:53:21 -0800,AssignmentPayment,,A1S1K7134S2VUC,-0.100,301KG0KX9DQLK9F2LMEZWKRDAHQ2HK,3BXQMRHWK13JJJN9L59KJSQMKIXMUL
3GZUPNQDUALXNOFJQLV38B5LYA92FJ,2018-11-28 09:38:04 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.020,301KG0KX9DQLK9F2LMEZWKRDAHQ2HK,3BXQMRHWK13JJJN9L59KJSQMKIXMUL
32QOVGNGL7XVDA4WZM8WFMAEIAZRX7,2018-11-28 09:38:05 -0800,2018-11-28 12:57:14 -0800,AssignmentPayment,,A3TUJHF9LW3M8N,-0.100,3R5LWXWHR1D8LTNOP5HA1A988QDXGQ,3TK8OJTYM3QPH19MIBBHWIM03UNPVF
3081BEUBAQUDM162DCZ83WLBPXSNIM,2018-11-28 09:38:05 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.020,3R5LWXWHR1D8LTNOP5HA1A988QDXGQ,3TK8OJTYM3QPH19MIBBHWIM03UNPVF
38FL6JY2EN6WD67822FP2R009XS1VK,2018-11-28 10:01:07 -0800,2018-11-28 15:11:00 -0800,BonusPayment,,A1J7C4V2AZSHQX,-0.410,,31TSDE87YTRANRBAMFU2W1IA2ZTCPL
3PJ5A1WTIOXKXVUP4QNHQ7RXM1ON8F,2018-11-28 10:01:07 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.080,,31TSDE87YTRANRBAMFU2W1IA2ZTCPL
3B3FP7840XVD0HQOWJQLX1CRC6UDP1,2018-11-28 10:01:07 -0800,2018-11-28 14:53:21 -0800,BonusPayment,,A1S1K7134S2VUC,-0.550,,3VVESQ5CY2MWYGFDWSO6IH3YU83F94
3KS476AS3OJ3S56JRXPAB3L3AF4Z25,2018-11-28 10:01:07 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.110,,3VVESQ5CY2MWYGFDWSO6IH3YU83F94
3RS2AO096SXJ6FP55HLS6O8ELICKTQ,2018-11-28 10:01:08 -0800,2018-11-28 12:35:14 -0800,BonusPayment,,AKMQH2MGTUWO9,-0.550,,3T3LDWXBFO3Y9218MHY6M5PYPBT9WW
3W1SZJPJ9EKPMW59CU424I9KLGA663,2018-11-28 10:01:08 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.110,,3T3LDWXBFO3Y9218MHY6M5PYPBT9WW
3419KU136RJ8N497KVHNLOGUD2R4HA,2018-11-28 10:01:09 -0800,2018-11-28 11:20:01 -0800,BonusPayment,,APF1EAZT104LQ,-0.270,,37K4AV04FITU21Z0H39QFTEZDSN2SI
3H1MRBU62J8IYDDFN81EQOEHJ7HPUT,2018-11-28 10:01:09 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.050,,37K4AV04FITU21Z0H39QFTEZDSN2SI
3XNSYO3UI5DYJ7TUACL776WZI3SKV6,2018-11-28 10:01:09 -0800,2018-11-28 12:27:27 -0800,BonusPayment,,A1TO8F0HIM1OBQ,-0.270,,3ZL3YW9CUOGDY26YWMUSOO35YDZ9XP
3HPL6QLTCSZCQAOX5910OW5BRB068P,2018-11-28 10:01:09 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.050,,3ZL3YW9CUOGDY26YWMUSOO35YDZ9XP
38FS8NG04BX4EA4X8VK8X1W9QUV4JF,2018-11-28 10:01:10 -0800,2018-11-28 12:57:14 -0800,BonusPayment,,A3TUJHF9LW3M8N,-0.410,,33FFU1IM0I5VH1CF63EGPYALFB12T7
3CRAREFIFZNVQH2KI8GF8CZE4NSPWS,2018-11-28 10:01:10 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.080,,33FFU1IM0I5VH1CF63EGPYALFB12T7
3D2EYT0035EG9GO2IUE1ZXATPJ9GNI,2018-11-28 10:01:10 -0800,2018-11-28 12:34:59 -0800,BonusPayment,,A1TYMXIYUUUL6F,-0.240,,38EPKBUMIBW27GF4CT4QLVL7KKN7B2
3PB9K7OYFNF6QK0TN3CI54IHS8M20H,2018-11-28 10:01:10 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.050,,38EPKBUMIBW27GF4CT4QLVL7KKN7B2
35VBFOOJZSKOQ1XW5O7DFKT3EXUZHH,2018-11-28 10:01:10 -0800,2018-11-28 14:35:43 -0800,BonusPayment,,A30MP4LXV4MIFD,-0.240,,3JEMTGGKT8RN5ICATEMSMZF1L2K009
