ssid	obj_name	name_count
area.n.01	foamy area	1
area.n.01	treeless area	1
area.n.01	landscape	1
area.n.01	destroyed area	1
area.n.01	grass	1
area.n.01	playable area	1
area.n.01	in grassy area	1
area.n.01	area for passgers	1
area.n.01	plowed area	1
area.n.01	plant	1
area.n.01	dirt	1
area.n.01	leafy area	1
area.n.01	closed area	1
area.n.01	light area	1
area.n.01	fair area	1
area.n.01	calm area	1
area.n.01	outside area	1
area.n.01	gravel-covered  area	1
area.n.01	painted area	1
area.n.01	blank area	1
area.n.01	circular area	1
area.n.01	small area	1
area.n.01	unpainted area	1
area.n.01	counter area	1
area.n.01	bordered areas	1
area.n.01	foggy area	1
area.n.01	silver area	1
area.n.01	low fenced area	1
area.n.01	shadowed area	1
area.n.01	busy area	1
area.n.01	petal area	1
area.n.01	flooded area	1
area.n.01	clean area	1
area.n.01	pink areas	1
area.n.01	reading area	1
area.n.01	area outside	1
area.n.01	bare area	1
area.n.01	murky area	1
area.n.01	mulched area	1
area.n.01	grate area	1
area.n.01	playing area	1
area.n.01	flat area	1
area.n.01	firested area	1
area.n.01	total area	1
area.n.01	dry area	1
area.n.01	gravely area	1
area.n.01	shiny area	1
area.n.01	bricked area	1
area.n.01	watered area	1
area.n.01	woodsy area	1
area.n.01	shoreside area	1
area.n.01	grassed area	1
area.n.01	an area	1
area.n.01	sloped area	1
area.n.01	skating area	1
area.n.01	mulch area	1
area.n.01	grated area	1
area.n.01	frosted area	1
area.n.01	grassy area.	1
area.n.01	sloppy area	1
area.n.01	out area	1
area.n.01	white areas	1
area.n.01	red areas	1
area.n.01	stony area	1
area.n.01	metropolitan area	1
area.n.01	cematary area	1
area.n.01	burn area near the	1
area.n.01	eaten area	1
area.n.01	melted area	1
area.n.01	colored area	1
area.n.01	orange area	1
area.n.01	snowy area	1
area.n.01	chipped area	1
area.n.01	blurred area	1
area.n.01	darkened area	1
area.n.01	area is blurry	1
area.n.01	grouted area	1
area.n.01	in the middle area	1
area.n.01	rusty area	1
area.n.01	bushy area	1
area.n.01	flat areas	1
argo.n.01	argos	1
argyll.n.01	argyle	2
arizona.n.01	arizona	2
arm_guard.n.01	arm pad	3
arm_guard.n.01	arm pads	2
arm_guard.n.01	arm guard	1
arm.n.01	arm	8311
arm.n.01	arms	954
arm.n.01	left arm	291
arm.n.01	right arm	258
arm.n.01	extended arm	11
arm.n.01	crossed arms	11
arm.n.01	arm rests	10
arm.n.01	folded arms	8
arm.n.01	an arm	7
arm.n.01	upper arm	6
arm.n.01	extended arms	5
arm.n.01	arm extended	5
arm.n.01	arms folded	5
arm.n.01	arms crossed	5
arm.n.01	wooden arm	4
arm.n.01	his arm	4
arm.n.01	hairy arms	4
arm.n.01	arm up	4
arm.n.01	arms raised	3
arm.n.01	arms out	3
arm.n.01	lower arm	3
arm.n.01	arm outstretched	2
arm.n.01	brown arm	2
arm.n.01	raised arm	2
arm.n.01	her arm	2
arm.n.01	two arms	2
arm.n.01	curved arms	2
arm.n.01	arms up	2
arm.n.01	arm out	2
arm.n.01	white arm	2
arm.n.01	hairy arm	2
arm.n.01	outstretched arm	2
arm.n.01	bare arm	2
arm.n.01	stuffedsheep's arm	2
arm.n.01	flowery arms	2
arm.n.01	colored arms	2
arm.n.01	crossed arm	2
arm.n.01	ripped arm	1
arm.n.01	part	1
arm.n.01	invisible arm	1
arm.n.01	long arm	1
arm.n.01	arm bent	1
arm.n.01	angled arms	1
arm.n.01	arms akimbo	1
arm.n.01	arms down	1
arm.n.01	cross arm	1
arm.n.01	clock hands	1
arm.n.01	left arm extended	1
arm.n.01	ladys arm	1
arm.n.01	arm handle	1
arm.n.01	arm brace	1
arm.n.01	wetsuit	1
arm.n.01	her arms	1
arm.n.01	adjustable arm	1
arm.n.01	legs	1
arm.n.01	powerful arms	1
arm.n.01	front arms	1
arm.n.01	left arm out	1
arm.n.01	tan legs	1
arm.n.01	robotic arm	1
arm.n.01	prosthetic arm	1
arm.n.01	second arm	1
arm.n.01	arm lowered	1
arm.n.01	crossing arm	1
arm.n.01	arm reaching	1
arm.n.01	waving arm	1
arm.n.01	tattooed arm	1
arm.n.01	his arms	1
arm.n.01	bent arm	1
arm.n.01	orange arm	1
arm.n.01	arm in	1
arm.n.01	short arm	1
arm.n.01	crossing his arms	1
arm.n.01	grey arm	1
arm.n.01	human arm	1
arm.n.01	amputated arm	1
arm.n.01	missing arm	1
arm.n.01	flexible arm	1
arm.n.01	arms over	1
arm.n.01	on arm	1
arm.n.01	arm twisted	1
arm.n.01	arm missing	1
arm.n.01	arm warmer	1
arm.n.01	green arm	1
arm.n.01	striped arm	1
arm.n.01	another arm	1
arm.n.01	pink arm	1
arm.n.01	bare arms	1
arm.n.01	black arms	1
arm.n.01	dark arms	1
arm.n.01	tattoed arm	1
arm.n.01	outstretched arms	1
arm.n.01	other arm	1
arm.n.01	curved arm	1
arm.n.01	raised arms	1
arm.n.01	arms are crossed	1
arm.n.01	their arm.	1
arm.n.01	arm is hanging	1
arm.n.01	arm.	1
arm.n.01	brown arms	1
arm.n.01	short arms	1
arm.n.01	almost folded arms	1
arm.n.01	little arm	1
arm.n.01	stretched arm	1
armature.n.01	armature	1
armband.n.01	armband	67
armband.n.01	armbands	3
armband.n.01	wristband	1
armband.n.01	black armbands	1
armband.n.01	white armband	1
armchair.n.01	armchair	87
armchair.n.01	armchairs	6
armchair.n.01	recliner	1
armchair.n.01	chair	1
armlet.n.01	arm band	52
armlet.n.01	arm bands	5
armlet.n.01	elbow pad	1
armlet.n.01	arm_band	1
armoire.n.01	armoire	15
armoire.n.01	green armoire	1
armor.n.01	armor	11
armor.n.01	silver armor	1
armor.n.01	armour	1
armor.n.01	white armor	1
armory.n.01	armory	1
armpit.n.01	armpit	19
armpit.n.01	wrinkly armpit	1
armrest.n.01	armrest	203
armrest.n.01	armrests	16
armrest.n.01	black armrest	2
armrest.n.01	black armrests	1
armrest.n.01	wooden armrest	1
armrest.n.01	shadow	1
army_for_the_liberation_of_rwanda.n.01	far	2
army.n.01	army	2
army.n.01	red army	1
army.n.01	us army	1
army.n.01	army green	1
aroma.n.02	perfume	4
arranger.n.02	adapter	18
arranger.n.02	adapters	2
arranger.n.02	electrical adapter	1
arranger.n.02	green adapter	1
arranger.n.02	yellow adapter	1
array.n.01	array	5
array.n.01	vegetables	1
array.n.01	wide array	1
arrival.n.01	arrivals	2
arrow.n.01	arrow	1729
arrow.n.01	arrows	155
arrow.n.01	white arrow	39
arrow.n.01	black arrow	22
arrow.n.01	pointer	7
arrow.n.01	yellow arrow	6
arrow.n.01	down arrow	5
arrow.n.01	left arrow	5
arrow.n.01	white arrows	4
arrow.n.01	green arrow	4
arrow.n.01	right arrow	4
arrow.n.01	red arrow	4
arrow.n.01	two arrows	3
arrow.n.01	up arrow	3
arrow.n.01	an arrow	3
arrow.n.01	pointers	2
arrow.n.01	painted arrow	2
arrow.n.01	straight ahead arrow	2
arrow.n.01	directional arrows	2
arrow.n.01	blue arrow	2
arrow.n.01	turn arrow	1
arrow.n.01	lighted arrow	1
arrow.n.01	six arrows	1
arrow.n.01	three white arrows	1
arrow.n.01	two white arrows	1
arrow.n.01	one arrow	1
arrow.n.01	curved arrow	1
arrow.n.01	left	1
arrow.n.01	sticker	1
arrow.n.01	arrow is wooden	1
arrow.n.01	three arrows	1
arrow.n.01	counter arrow	1
arrow.n.01	4 arrows	1
arrow.n.01	turning arrow	1
arrow.n.01	arrow 350	1
arrow.n.01	black arrows	1
arrow.n.01	orange arrow	1
arrow.n.01	green arrows	1
arrow.n.01	yellow arrows	1
arrow.n.01	small red arrow	1
arrow.n.01	directional arrow	1
arrow.n.01	straight arrow	1
arrow.n.01	arrow pointing	1
arrow.n.01	arrow+1800	1
art.n.01	art	334
art.n.01	framed art	11
art.n.01	antique art	2
art.n.01	blue art	1
art.n.01	picture	1
art.n.01	folk art	1
art.n.01	asian art	1
art.n.01	arts	1
art.n.01	american art	1
art.n.01	abstract art	1
art.n.01	art.	1
art.n.01	art work	1
art.n.01	pink art	1
art.n.01	crinkly art	1
artichoke_heart.n.01	artichoke hearts	3
artichoke_heart.n.01	artichoke heart	2
artichoke.n.01	artichoke	25
artichoke.n.01	artichokes	16
article.n.01	article	15
article.n.01	articles	4
article.n.01	various articles	1
article.n.01	blue article	1
articulation.n.02	join	2
artifact.n.01	artifact	14
artifact.n.01	artefacts	3
artifact.n.01	artifacts	2
artifact.n.01	vase	1
artifact.n.01	white artifact	1
artillery.n.01	artillery	1
artilleryman.n.01	gunners	1
artilleryman.n.01	double gunner	1
artilleryman.n.01	gunner	1
artist.n.01	artist	13
artwork.n.01	artwork	243
artwork.n.01	framed artwork	3
artwork.n.01	black artwork	1
artwork.n.01	picture	1
artwork.n.01	chinese artwork	1
artwork.n.01	blue artwork	1
artwork.n.01	artworks	1
ascot.n.01	ascot	2
ash.n.01	ash	9
ash.n.01	ashes	5
ashcan.n.01	trash bin	116
ashcan.n.01	trash cans	17
ashcan.n.01	dustbin	11
ashcan.n.01	garbage cans	8
ashcan.n.01	trash bins	8
ashcan.n.01	trash can	7
ashcan.n.01	trash barrel	5
ashcan.n.01	garbage can	3
ashcan.n.01	ashcan	1
ashcan.n.01	grey trash can	1
ashcan.n.01	wastebin	1
ashcan.n.01	two trash barrels	1
ashcan.n.01	garbage_can	1
ashtray.n.01	ashtray	76
ashtray.n.01	stainless ashtray	1
asia.n.01	asia	4
asian.n.01	asian	9
asian.n.01	eight asians	1
asparagus.n.01	asparagus	75
aspect.n.01	facet	8
aspect.n.01	facets	3
asphalt.n.01	asphalt	410
asphalt.n.01	black asphalt	10
asphalt.n.01	gray asphalt	3
asphalt.n.01	grey asphalt	1
asphalt.n.01	green asphalt	1
asphalt.n.01	dark asphalt	1
asphalt.n.01	asphalt paves	1
asphalt.n.01	cracked asphalt	1
asphalt.n.01	weathered asphalt	1
assembly.n.01	assembly	3
assembly.n.01	steering assembly	1
asset.n.01	plus	1
assistant.n.01	digital assistant	1
assistant.n.01	helper	1
assistant.n.01	assistant	1
associate_in_nursing.n.01	an	51
assortment.n.01	assortment	8
assortment.n.01	variety	4
assortment.n.01	potpourri	1
astatine.n.01	at	2
asterisk.n.01	asterisk	3
astronaut.n.01	astronaut	3
athlete.n.01	athlete	50
athlete.n.01	athletes	9
athlete.n.01	male athlete	2
athlete.n.01	these athletes	1
atlas.n.01	atlas	1
atmosphere.n.01	atmosphere	3
atmosphere.n.01	ambiance	1
atom.n.02	black particles	22
atom.n.02	particles	14
atom.n.02	particle	5
atom.n.02	mote	1
atomizer.n.01	sprayer	20
atrium.n.01	atrium	1
attachment.n.01	attachment	31
attachment.n.01	black attachments	5
attachment.n.01	attachments	4
attachment.n.01	open attachment	1
attachment.n.01	metal	1
attachment.n.01	plastic attachment	1
attempt.n.01	serving try	1
attendant.n.01	attendant	4
attendant.n.01	tender	2
attendant.n.01	tenders	1
attendant.n.02	attendee	2
attention_deficit_disorder.n.01	add	3
attention_deficit_disorder.n.01	adds	1
attention.n.01	attention	3
attire.n.01	attire	41
attire.n.01	black [attire]	4
attire.n.01	garb	2
attire.n.01	cultural garb	1
attraction.n.01	attraction	4
audience.n.01	audience	176
audience.n.01	crowd	1
audience.n.01	big audience	1
audience.n.01	large audience	1
audio.n.01	audio	1
auditorium.n.01	auditorium	12
august.n.01	aug 18	1
august.n.01	august	1
august.n.01	august 2012	1
august.n.01	aug	1
augusta.n.01	augusta av	1
aura.n.02	aura	2
aura.n.02	halo	1
aureole.n.01	corona	8
austin.n.01	austin	1
australia.n.01	australia's	1
austria.n.01	austria	1
authority.n.01	authority	1
auto_part.n.01	car part	2
autograph.n.01	autograph	4
automatic_rifle.n.01	automatic	1
automaton.n.02	robot	15
autonomy.n.01	liberty	1
autopsy.n.01	pm	2
autopsy.n.01	2:35pm	2
autopsy.n.01	04:04:46 pm	1
autopsy.n.01	8 pm	1
avenger.n.01	avengers	1
avenue.n.01	avenue	6
avenue.n.01	west 18th avenue	1
avenue.n.01	3rd avenue	1
avenue.n.01	121 avenue	1
avenue.n.02	boulevard	3
avenue.n.02	wilshire boulevard	1
aviary.n.01	aviary	2
aviator.n.01	airmen	1
aviator.n.01	aviators	1
avocation.n.01	sideline	36
avocation.n.01	sidelines	25
avocation.n.01	red sideline	2
avocation.n.01	white sideline	1
avocation.n.01	hobby	1
avon.n.01	avon	1
award.n.01	award	27
award.n.01	awards	3
awareness.n.01	awareness	1
awe.n.01	awe	1
awn.n.01	awn	2
awn.n.01	red awn	1
awning.n.01	awning	1113
awning.n.01	awnings	57
awning.n.01	red awning	24
awning.n.01	yellow awning	10
awning.n.01	green awning	9
awning.n.01	white awning	5
awning.n.01	striped awning	5
awning.n.01	sunshade	5
awning.n.01	blue awning	5
awning.n.01	canopy	2
awning.n.01	brown awning	2
awning.n.01	sunshades	2
awning.n.01	outdoor awning	1
awning.n.01	strings	1
awning.n.01	colorful awning	1
awning.n.01	red awnings	1
awning.n.01	rolled awning	1
awning.n.01	grey awning	1
awning.n.01	front awning	1
awning.n.01	shingled awning	1
awning.n.01	purple awning	1
ax.n.01	axe	6
ax.n.01	wooden axe	1
ax.n.01	there is an axe	1
axial_rotation.n.01	roll	387
axial_rotation.n.01	rolls	63
axial_rotation.n.01	crescent roll	4
axial_rotation.n.01	empty roll	3
axial_rotation.n.01	two rolls	3
axial_rotation.n.01	paper-towel roll	3
axial_rotation.n.01	jelly roll	2
axial_rotation.n.01	red roll	1
axial_rotation.n.01	sub roll	1
axial_rotation.n.01	fried rolls	1
axial_rotation.n.01	tape	1
axial_rotation.n.01	blue roll out awning	1
axial_rotation.n.01	toliet roll	1
axial_rotation.n.01	hard roll	1
axial_rotation.n.01	sesame roll	1
axial_rotation.n.01	brown roll	1
axial_rotation.n.01	extra rolls	1
axial_rotation.n.01	top roll	1
axial_rotation.n.01	dual rolls	1
axial_rotation.n.01	grey roll	1
axial_rotation.n.01	big brown roll	1
axial_rotation.n.01	white roll	1
axial_rotation.n.01	frosted rolls	1
axil.n.01	axil	1
axis.n.01	axis	3
axle.n.01	axle	36
axle.n.01	axles	3
axle.n.01	rear axle	1
baby_bed.n.01	baby bed	1
baby_buggy.n.01	baby carriage	7
baby_buggy.n.01	baby buggy	1
baby_oil.n.01	baby oil	1
baby_powder.n.01	baby powder	1
baby_shoe.n.01	baby shoe	1
baby.n.01	baby	676
baby.n.01	babies	24
baby.n.01	infant	12
baby.n.01	babe	3
baby.n.01	baby'	1
baby.n.01	baby's	1
baby.n.01	adult and baby	1
baby.n.01	baby rattle	1
baby.n.01	child	1
baby.n.01	girl	1
baby.n.01	sleeping baby	1
baby.n.01	baby is nursing	1
baby.n.01	baby wearing	1
baby.n.01	beanie baby	1
baby.n.01	two babies	1
baby.n.01	baby'sbreath	1
baby.n.01	laughing baby	1
baby.n.01	baby carry	1
baby.n.01	baby is looking	1
baby.n.01	this is a baby	1
bachelor_of_arts.n.01	abs	3
bachelor_of_arts.n.01	ab	1
bachelor_of_science.n.01	sbs	3
bachelor_of_science.n.01	sb	1
bacillus.n.01	b	72
bacillus.n.01	b&w cat	4
bacillus.n.01	b&w sign	3
bacillus.n.01	b&w stripes	2
bacillus.n.01	b+w cow	1
bacillus.n.01	'b'	1
bacillus.n.01	big red b	1
bacillus.n.01	b&w cup	1
bacillus.n.01	b&w sheep	1
bacillus.n.01	b&w shoes	1
bacillus.n.01	b&w photo	1
bacillus.n.01	lowercase b	1
bacillus.n.01	b&w clock	1
bacillus.n.01	b 7	1
bacillus.n.01	oral b	1
bacillus.n.01	red b	1
bacillus.n.01	cursive b	1
back_door.n.01	backdoor	5
back.n.01	back	2884
back.n.01	backs	20
back.n.01	black back	4
back.n.01	wooden back	3
back.n.01	bare back	2
back.n.01	grey back	2
back.n.01	brown back	2
back.n.01	yellow back	2
back.n.01	rear	1
back.n.01	in the back	1
back.n.01	up	1
back.n.01	orange back	1
back.n.01	tan on back	1
back.n.01	left	1
back.n.01	looking to the back	1
back.n.01	low backs	1
back.n.01	tailgate	1
back.n.01	bumper	1
back.n.01	her back	1
back.n.01	red backs	1
back.n.01	open back	1
back.n.01	low back	1
back.n.01	white back	1
back.n.01	black on its back	1
back.n.01	empty back	1
back.n.01	dark back	1
back.n.01	tall back	1
back.n.01	blue back	1
back.n.08	backrest	65
back.n.08	backrests	1
backbench.n.01	backbench	1
backboard.n.01	backboard	34
backbone.n.02	grits	4
backdrop.n.01	backdrop	45
backdrop.n.01	pink backdrop	1
backdrop.n.01	backdrop is green	1
backdrop.n.01	blue backdrop	1
backdrop.n.01	gray backdrop	1
background.n.02	background	5647
background.n.02	blue background	22
background.n.02	green background	17
background.n.02	white background	17
background.n.02	black background	12
background.n.02	background.	11
background.n.02	red background	10
background.n.02	in the background	9
background.n.02	dark background	9
background.n.02	in background	8
background.n.02	yellow background	7
background.n.02	blurry background	6
background.n.02	sky	4
background.n.02	floral background	4
background.n.02	back	3
background.n.02	blurred background	3
background.n.02	far background	2
background.n.02	backgrounds	2
background.n.02	purple background	2
background.n.02	clouds	1
background.n.02	shop	1
background.n.02	background of	1
background.n.02	cloudy background	1
background.n.02	distance	1
background.n.02	area	1
background.n.02	wings	1
background.n.02	forest in background	1
background.n.02	stands	1
background.n.02	shore	1
background.n.02	doors	1
background.n.02	tarp	1
background.n.02	these background	1
background.n.02	second floor	1
background.n.02	building background	1
background.n.02	ninja background	1
background.n.02	white (background)	1
background.n.02	rocky background	1
background.n.02	taupe background	1
background.n.02	background blurry	1
background.n.02	faded background	1
background.n.02	gray background	1
background.n.02	background is yellow	1
background.n.02	colored background	1
background.n.02	trees	1
backhand.n.01	backhand	4
backhoe.n.01	backhoe	7
backing.n.01	backing	19
backing.n.01	back	1
backing.n.01	yellow backing	1
backpack.n.01	backpack	2108
backpack.n.01	black backpack	27
backpack.n.01	backpacks	15
backpack.n.01	blue backpack	7
backpack.n.01	red backpack	4
backpack.n.01	green backpack	3
backpack.n.01	knapsack	3
backpack.n.01	orange backpack	3
backpack.n.01	brown backpack	3
backpack.n.01	gray backpack	3
backpack.n.01	grey backpack	2
backpack.n.01	large backpack	2
backpack.n.01	backpack is blue	1
backpack.n.01	equipment	1
backpack.n.01	purse	1
backpack.n.01	clothes	1
backpack.n.01	pink backpack	1
backpack.n.01	bag	1
backpack.n.01	white backpack	1
backpack.n.01	black back pack	1
backpack.n.01	rolling backpack	1
backpack.n.01	open backpack	1
backpack.n.01	purple backpack	1
backpack.n.01	backpack trim	1
backpack.n.01	colored backpack	1
backpacker.n.01	backpacker	4
backpacker.n.01	backpackers	1
backplate.n.01	backplate	5
backseat.n.01	backseat	12
backseat.n.01	backseats	1
backspace_key.n.01	backspace	3
backstroke.n.01	backstroke	1
backyard.n.01	backyard	44
backyard.n.01	backyards	1
bacon_strip.n.01	bacon strips	2
bacon-lettuce-tomato_sandwich.n.01	blt	1
bacon.n.01	bacon	326
bacon.n.01	canadian bacon	4
bacon.n.01	smart bacon	1
bacon.n.01	crisp bacon	1
bacon.n.01	red bacon	1
bad.n.01	bad	8
badge.n.01	badge	174
badge.n.01	badges	5
badge.n.01	white badge	2
badge.n.01	small badge	1
badge.n.01	blue badge	1
badge.n.01	hanging badge	1
badminton_racket.n.01	badminton racket	3
badminton.n.01	badminton	7
badminton.n.01	court	1
bag.n.01	bag	6064
bag.n.01	bags	421
bag.n.01	plastic bag	156
bag.n.01	black bag	96
bag.n.01	brown bag	23
bag.n.01	white bag	22
bag.n.01	duffel bag	22
bag.n.01	plastic bags	21
bag.n.01	red bag	18
bag.n.01	duffle bag	18
bag.n.01	blue bag	16
bag.n.01	green bag	16
bag.n.01	tote bag	15
bag.n.01	pink bag	12
bag.n.01	sleeping bag	11
bag.n.01	yellow bag	9
bag.n.01	two bags	6
bag.n.01	mesh bag	5
bag.n.01	orange bag	4
bag.n.01	purple bag	4
bag.n.01	rolling bag	3
bag.n.01	large bag	3
bag.n.01	flowered bag	3
bag.n.01	beige bag	3
bag.n.01	black bags	2
bag.n.01	backpack	2
bag.n.01	purse	2
bag.n.01	white bags	2
bag.n.01	carry on bag	2
bag.n.01	net bag	2
bag.n.01	should bag	2
bag.n.01	clear bags	2
bag.n.01	gray bag	2
bag.n.01	clear bag	2
bag.n.01	bag is black	2
bag.n.01	flat bags	1
bag.n.01	bag is blue	1
bag.n.01	bags of grapes	1
bag.n.01	bag of limes	1
bag.n.01	recycle bag	1
bag.n.01	arugula	1
bag.n.01	bunch of luggage	1
bag.n.01	luggage	1
bag.n.01	half	1
bag.n.01	pink bags	1
bag.n.01	nike bag	1
bag.n.01	sheer bag	1
bag.n.01	this is	1
bag.n.01	bag handle	1
bag.n.01	backpacks	1
bag.n.01	trashbag	1
bag.n.01	bag is brown	1
bag.n.01	holding bags	1
bag.n.01	it	1
bag.n.01	pads	1
bag.n.01	multiple bags	1
bag.n.01	suitcase	1
bag.n.01	blanket	1
bag.n.01	fritos	1
bag.n.01	tote bags	1
bag.n.01	small bag	1
bag.n.01	holding bag	1
bag.n.01	back bag	1
bag.n.01	three plastic bags	1
bag.n.01	green bags	1
bag.n.01	tied bag	1
bag.n.01	carry bag	1
bag.n.01	in bag	1
bag.n.01	next to bag	1
bag.n.01	bag on	1
bag.n.01	duffel bags	1
bag.n.01	medical bag	1
bag.n.01	pipping bag	1
bag.n.01	book bag	1
bag.n.01	platsic bags	1
bag.n.01	her bag	1
bag.n.01	plaid bag	1
bag.n.01	cosmetic bag	1
bag.n.01	metalic bag	1
bag.n.01	zippered bag	1
bag.n.01	big bag	1
bag.n.01	platic bags	1
bag.n.01	bag is gray	1
bag.n.01	carrying a bag	1
bag.n.01	patterned bag	1
bag.n.01	hanging bag	1
bag.n.01	striped bag	1
bag.n.01	military bag	1
bag.n.01	orange bags	1
