supercat	category	ssid	no_imgs	no_objs	objname	name_count
animal	horse.n.01	horse.n.01	2334	4361	head	1
animal	horse.n.01	horse.n.01	2334	4361	wild horse	1
animal	horse.n.01	horse.n.01	2334	4361	horse is standing	1
animal	horse.n.01	horse.n.01	2334	4361	brown white horse	1
animal	horse.n.01	horse.n.01	2334	4361	horse is brown	1
animal	horse.n.01	horse.n.01	2334	4361	horses bridle	1
animal	horse.n.01	horse.n.01	2334	4361	wooden horse	1
animal	horse.n.01	horse.n.01	2334	4361	black	1
animal	horse.n.01	horse.n.01	2334	4361	horse and	1
animal	horse.n.01	horse.n.01	2334	4361	stuffed horse	1
animal	horse.n.01	horse.n.01	2334	4361	horse dropping	1
animal	horse.n.01	horse.n.01	2334	4361	horses face	1
animal	horse.n.01	horse.n.01	2334	4361	dark brown horse	1
animal	horse.n.01	horse.n.01	2334	4361	horses are brown	1
animal	horse.n.01	horse.n.01	2334	4361	horses are standing	1
animal	horse.n.01	horse.n.01	2334	4361	small horse	1
animal	horse.n.01	horse.n.01	2334	4361	sbrown horse	1
animal	horse.n.01	horse.n.01	2334	4361	adult horse	1
animal	horse.n.01	horse.n.01	2334	4361	back of horse	1
animal	horse.n.01	horse.n.01	2334	4361	horse stall	1
animal	horse.n.01	horse.n.01	2334	4361	two horse	1
animal	horse.n.01	horse.n.01	2334	4361	horse pulling	1
animal	horse.n.01	horse.n.01	2334	4361	dappled horse	1
animal	horse.n.01	horse.n.01	2334	4361	big horse	1
animal	horse.n.01	horse.n.01	2334	4361	skinny horse	1
animal	horse.n.01	horse.n.01	2334	4361	horses out	1
animal	horse.n.01	horse.n.01	2334	4361	racing horses	1
animal	horse.n.01	horse.n.01	2334	4361	brown/white horse	1
animal	horse.n.01	horse.n.01	2334	4361	like horses	1
animal	horse.n.01	horse.n.01	2334	4361	these are horses	1
animal	horse.n.01	horse.n.01	2334	4361	horses are crossing	1
animal	horse.n.01	horse.n.01	2334	4361	wild horses	1
animal	horse.n.01	mare.n.01	1	1	mare	1
animal	horse.n.01	mustang.n.01	1	1	mustang	1
animal	horse.n.01	pinto.n.01	1	1	pinto	1
animal	horse.n.01	pony.n.01	45	59	pony	52
animal	horse.n.01	pony.n.01	45	59	ponies	7
animal	horse.n.01	saddle_horse.n.01	32	33	mount	26
animal	horse.n.01	saddle_horse.n.01	32	33	mounts	6
animal	horse.n.01	saddle_horse.n.01	32	33	it	1
animal	horse.n.01	stallion.n.01	1	1	two stallions	1
animal	horse.n.01	steed.n.01	1	1	black steed	1
animal	insect.n.01	ant.n.01	1	1	ant	1
animal	insect.n.01	bee.n.01	16	18	bee	13
animal	insect.n.01	bee.n.01	16	18	bumble bee	2
animal	insect.n.01	bee.n.01	16	18	bees	1
animal	insect.n.01	bee.n.01	16	18	bees need you	1
animal	insect.n.01	bee.n.01	16	18	beware of bees	1
animal	insect.n.01	beetle.n.01	5	5	beetle	5
animal	insect.n.01	bug.n.01	34	39	bug	34
animal	insect.n.01	bug.n.01	34	39	bugs	2
animal	insect.n.01	bug.n.01	34	39	red bug	1
animal	insect.n.01	bug.n.01	34	39	bug bites	1
animal	insect.n.01	bug.n.01	34	39	brown bug	1
animal	insect.n.01	butterfly.n.01	100	138	butterfly	115
animal	insect.n.01	butterfly.n.01	100	138	butterflies	18
animal	insect.n.01	butterfly.n.01	100	138	golden butterflies	1
animal	insect.n.01	butterfly.n.01	100	138	butterflys	1
animal	insect.n.01	butterfly.n.01	100	138	decorative butterfly	1
animal	insect.n.01	butterfly.n.01	100	138	butterfly trim	1
animal	insect.n.01	butterfly.n.01	100	138	pink butterfly	1
animal	insect.n.01	cricket.n.01	4	4	cricket	4
animal	insect.n.01	dragonfly.n.01	8	8	dragonfly	7
animal	insect.n.01	dragonfly.n.01	8	8	dragonflies	1
animal	insect.n.01	drone.n.01	1	4	drone	4
animal	insect.n.01	fly.n.01	26	28	fly	21
animal	insect.n.01	fly.n.01	26	28	flies	5
animal	insect.n.01	fly.n.01	26	28	human fly	1
animal	insect.n.01	fly.n.01	26	28	black fly	1
animal	insect.n.01	grasshopper.n.01	1	1	grasshopper	1
animal	insect.n.01	greenbottle.n.01	1	1	greenbottle	1
animal	insect.n.01	horsefly.n.02	1	1	horse flies	1
animal	insect.n.01	housefly.n.01	1	1	housefly	1
animal	insect.n.01	insect.n.01	5	5	insect	4
animal	insect.n.01	insect.n.01	5	5	an insect	1
animal	insect.n.01	ladybug.n.01	12	13	ladybug	13
animal	insect.n.01	locust.n.01	1	1	locust	1
animal	insect.n.01	louse.n.01	1	1	lice	1
animal	insect.n.01	mosquito.n.01	1	1	mosquito netting	1
animal	insect.n.01	moth.n.01	5	6	moth	6
animal	insect.n.01	peacock.n.01	12	14	peacock	14
animal	insect.n.01	queen.n.01	3	4	queen	2
animal	insect.n.01	queen.n.01	3	4	queen st.	1
animal	insect.n.01	queen.n.01	3	4	queens	1
animal	rodent.n.01	chipmunk.n.01	1	2	chipmunk	1
animal	rodent.n.01	chipmunk.n.01	1	2	chipmunks	1
animal	rodent.n.01	gerbil.n.01	2	2	gerbil	2
animal	rodent.n.01	hamster.n.01	3	4	hamster	3
animal	rodent.n.01	hamster.n.01	3	4	hamsters	1
animal	rodent.n.01	mouse.n.01	972	1079	mouse	1033
animal	rodent.n.01	mouse.n.01	972	1079	black mouse	15
animal	rodent.n.01	mouse.n.01	972	1079	mice	6
animal	rodent.n.01	mouse.n.01	972	1079	white mouse	5
animal	rodent.n.01	mouse.n.01	972	1079	cordless mouse	3
animal	rodent.n.01	mouse.n.01	972	1079	corded mouse	2
animal	rodent.n.01	mouse.n.01	972	1079	wireless mouse	2
animal	rodent.n.01	mouse.n.01	972	1079	gray mouse	2
animal	rodent.n.01	mouse.n.01	972	1079	optical mouse	1
animal	rodent.n.01	mouse.n.01	972	1079	keyboar and mouse	1
animal	rodent.n.01	mouse.n.01	972	1079	mouse is very shiny	1
animal	rodent.n.01	mouse.n.01	972	1079	mighty mouse	1
animal	rodent.n.01	mouse.n.01	972	1079	three mice	1
animal	rodent.n.01	mouse.n.01	972	1079	wireless mice	1
animal	rodent.n.01	mouse.n.01	972	1079	this is a mouse	1
animal	rodent.n.01	mouse.n.01	972	1079	magic mouse	1
animal	rodent.n.01	mouse.n.01	972	1079	inflated mouse	1
animal	rodent.n.01	mouse.n.01	972	1079	grey mouse	1
animal	rodent.n.01	mouse.n.01	972	1079	stuffed mouse	1
animal	rodent.n.01	rat.n.01	4	4	rat	4
animal	rodent.n.01	rodent.n.01	1	1	rodent	1
animal	rodent.n.01	squirrel.n.01	20	22	squirrel	17
animal	rodent.n.01	squirrel.n.01	20	22	squirrels torso	1
animal	rodent.n.01	squirrel.n.01	20	22	squirrel graphic	1
animal	rodent.n.01	squirrel.n.01	20	22	animal	1
animal	rodent.n.01	squirrel.n.01	20	22	smiling woman	1
animal	rodent.n.01	squirrel.n.01	20	22	free squirrel	1
animal	ungulate.n.01	american_bison.n.01	26	46	buffalo	42
animal	ungulate.n.01	american_bison.n.01	26	46	buffalos	2
animal	ungulate.n.01	american_bison.n.01	26	46	buffalo are seen.	1
animal	ungulate.n.01	american_bison.n.01	26	46	brown buffalo	1
animal	ungulate.n.01	antelope.n.01	50	78	antelope	70
animal	ungulate.n.01	antelope.n.01	50	78	antelopes	4
animal	ungulate.n.01	antelope.n.01	50	78	small antelope	2
animal	ungulate.n.01	antelope.n.01	50	78	animal	1
animal	ungulate.n.01	antelope.n.01	50	78	white antelope	1
animal	ungulate.n.01	beef.n.01	100	121	beef	116
animal	ungulate.n.01	beef.n.01	100	121	corned beef	2
animal	ungulate.n.01	beef.n.01	100	121	can of beef	1
animal	ungulate.n.01	beef.n.01	100	121	chopped beef	1
animal	ungulate.n.01	beef.n.01	100	121	sliced beef	1
animal	ungulate.n.01	bison.n.01	10	20	bison	18
animal	ungulate.n.01	bison.n.01	10	20	bisons	1
animal	ungulate.n.01	bison.n.01	10	20	black bison	1
animal	ungulate.n.01	bovine.n.01	7	7	bovine	5
animal	ungulate.n.01	bovine.n.01	7	7	bovines	1
animal	ungulate.n.01	bovine.n.01	7	7	brown bovine	1
animal	ungulate.n.01	bull.n.01	165	260	bull	197
animal	ungulate.n.01	bull.n.01	165	260	red bull	33
animal	ungulate.n.01	bull.n.01	165	260	bulls	18
animal	ungulate.n.01	bull.n.01	165	260	black bull	2
animal	ungulate.n.01	bull.n.01	165	260	animal	1
animal	ungulate.n.01	bull.n.01	165	260	brown and white bull	1
animal	ungulate.n.01	bull.n.01	165	260	red and white bull	1
animal	ungulate.n.01	bull.n.01	165	260	more bulls	1
animal	ungulate.n.01	bull.n.01	165	260	steer	1
animal	ungulate.n.01	bull.n.01	165	260	red bull buoy	1
animal	ungulate.n.01	bull.n.01	165	260	bull's	1
animal	ungulate.n.01	bull.n.01	165	260	front of bull	1
animal	ungulate.n.01	bull.n.01	165	260	brown bull	1
animal	ungulate.n.01	bull.n.01	165	260	bulls eye	1
animal	ungulate.n.01	burro.n.01	1	1	burro	1
animal	ungulate.n.01	carabao.n.01	2	2	carabao	2
animal	ungulate.n.01	caribou.n.01	10	13	reindeer	11
animal	ungulate.n.01	caribou.n.01	10	13	caribou	1
animal	ungulate.n.01	caribou.n.01	10	13	stuffed reindeer	1
animal	ungulate.n.01	cattle.n.01	118	221	cattle	208
animal	ungulate.n.01	cattle.n.01	118	221	cattle guard	9
animal	ungulate.n.01	cattle.n.01	118	221	group	1
animal	ungulate.n.01	cattle.n.01	118	221	small cattle	1
animal	ungulate.n.01	cattle.n.01	118	221	cattles	1
animal	ungulate.n.01	cattle.n.01	118	221	black cattle	1
animal	ungulate.n.01	cow.n.01	1338	3811	cow	3136
animal	ungulate.n.01	cow.n.01	1338	3811	cows	406
animal	ungulate.n.01	cow.n.01	1338	3811	brown cow	73
animal	ungulate.n.01	cow.n.01	1338	3811	black cow	70
animal	ungulate.n.01	cow.n.01	1338	3811	two cows	11
animal	ungulate.n.01	cow.n.01	1338	3811	white cow	9
animal	ungulate.n.01	cow.n.01	1338	3811	three cows	9
animal	ungulate.n.01	cow.n.01	1338	3811	black cows	8
animal	ungulate.n.01	cow.n.01	1338	3811	cow's	5
animal	ungulate.n.01	cow.n.01	1338	3811	standing cow	4
animal	ungulate.n.01	cow.n.01	1338	3811	four cows	3
animal	ungulate.n.01	cow.n.01	1338	3811	cow back	3
animal	ungulate.n.01	cow.n.01	1338	3811	black and white cow	3
animal	ungulate.n.01	cow.n.01	1338	3811	cow is black	2
animal	ungulate.n.01	cow.n.01	1338	3811	cow stall	2
animal	ungulate.n.01	cow.n.01	1338	3811	brown and white cow	2
animal	ungulate.n.01	cow.n.01	1338	3811	bull	2
animal	ungulate.n.01	cow.n.01	1338	3811	calf	2
animal	ungulate.n.01	cow.n.01	1338	3811	beige cow	2
animal	ungulate.n.01	cow.n.01	1338	3811	brown-white cow	2
animal	ungulate.n.01	cow.n.01	1338	3811	swimming cow	2
animal	ungulate.n.01	cow.n.01	1338	3811	cows head	2
animal	ungulate.n.01	cow.n.01	1338	3811	brown cows	2
animal	ungulate.n.01	cow.n.01	1338	3811	colored cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	cow is facing	1
animal	ungulate.n.01	cow.n.01	1338	3811	many cows walking	1
animal	ungulate.n.01	cow.n.01	1338	3811	two cows walking	1
animal	ungulate.n.01	cow.n.01	1338	3811	cow crossing	1
animal	ungulate.n.01	cow.n.01	1338	3811	with cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	animal	1
animal	ungulate.n.01	cow.n.01	1338	3811	ox	1
animal	ungulate.n.01	cow.n.01	1338	3811	light brown cows	1
animal	ungulate.n.01	cow.n.01	1338	3811	goat	1
animal	ungulate.n.01	cow.n.01	1338	3811	goats	1
animal	ungulate.n.01	cow.n.01	1338	3811	3 cows	1
animal	ungulate.n.01	cow.n.01	1338	3811	smaller cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	this is a cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	cows behind	1
animal	ungulate.n.01	cow.n.01	1338	3811	cows standing	1
animal	ungulate.n.01	cow.n.01	1338	3811	between two cows	1
animal	ungulate.n.01	cow.n.01	1338	3811	big white cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	there is a cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	there is a cow.	1
animal	ungulate.n.01	cow.n.01	1338	3811	cows are standing	1
animal	ungulate.n.01	cow.n.01	1338	3811	a cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	male and female cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	at cows	1
animal	ungulate.n.01	cow.n.01	1338	3811	bulls	1
animal	ungulate.n.01	cow.n.01	1338	3811	large cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	reclining cows	1
animal	ungulate.n.01	cow.n.01	1338	3811	sleeping cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	adult cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	artificial cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	cow's back	1
animal	ungulate.n.01	cow.n.01	1338	3811	last cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	second cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	lone cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	cow behind	1
animal	ungulate.n.01	cow.n.01	1338	3811	laying cows	1
animal	ungulate.n.01	cow.n.01	1338	3811	five cows	1
animal	ungulate.n.01	cow.n.01	1338	3811	cow by itself	1
animal	ungulate.n.01	cow.n.01	1338	3811	six cows eating	1
animal	ungulate.n.01	cow.n.01	1338	3811	brown cows walking	1
animal	ungulate.n.01	cow.n.01	1338	3811	cow is brown	1
animal	ungulate.n.01	cow.n.01	1338	3811	cow lying down	1
animal	ungulate.n.01	cow.n.01	1338	3811	one standing cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	gray cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	spotted cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	identical cows	1
animal	ungulate.n.01	cow.n.01	1338	3811	right cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	brown/white cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	cow`s eye	1
animal	ungulate.n.01	cow.n.01	1338	3811	back cow	1
animal	ungulate.n.01	cow.n.01	1338	3811	white cows	1
animal	ungulate.n.01	dairy_cattle.n.01	1	1	dairy cow	1
animal	ungulate.n.01	dall_sheep.n.01	1	1	white sheep	1
animal	ungulate.n.01	deer.n.01	68	88	deer	73
animal	ungulate.n.01	deer.n.01	68	88	deer head	5
animal	ungulate.n.01	deer.n.01	68	88	deers	2
animal	ungulate.n.01	deer.n.01	68	88	animal	1
animal	ungulate.n.01	deer.n.01	68	88	deer graphic	1
animal	ungulate.n.01	deer.n.01	68	88	two deer graphic	1
animal	ungulate.n.01	deer.n.01	68	88	four little deers	1
animal	ungulate.n.01	deer.n.01	68	88	deer figurine	1
animal	ungulate.n.01	deer.n.01	68	88	flying deer	1
animal	ungulate.n.01	deer.n.01	68	88	deer is brown	1
animal	ungulate.n.01	deer.n.01	68	88	deer running	1
animal	ungulate.n.01	durham.n.02	1	1	shorthorn	1
animal	ungulate.n.01	elk.n.01	15	17	moose	12
animal	ungulate.n.01	elk.n.01	15	17	elk	2
animal	ungulate.n.01	elk.n.01	15	17	brown moose	2
animal	ungulate.n.01	elk.n.01	15	17	moose hollow	1
animal	ungulate.n.01	friesian.n.01	2	2	cows	1
animal	ungulate.n.01	friesian.n.01	2	2	holstein	1
animal	ungulate.n.01	gazelle.n.01	31	60	gazelle	48
animal	ungulate.n.01	gazelle.n.01	31	60	gazelles	7
animal	ungulate.n.01	gazelle.n.01	31	60	brown gazelle	4
animal	ungulate.n.01	gazelle.n.01	31	60	two gazelles	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe	3325
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffes	307
animal	ungulate.n.01	giraffe.n.01	2029	3776	two giraffes	31
animal	ungulate.n.01	giraffe.n.01	2029	3776	adult giraffe	19
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffes head	9
animal	ungulate.n.01	giraffe.n.01	2029	3776	brown giraffe	9
animal	ungulate.n.01	giraffe.n.01	2029	3776	three giraffes	6
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffes standing	5
animal	ungulate.n.01	giraffe.n.01	2029	3776	young giraffe	4
animal	ungulate.n.01	giraffe.n.01	2029	3776	spotted giraffe	3
animal	ungulate.n.01	giraffe.n.01	2029	3776	right giraffe	2
animal	ungulate.n.01	giraffe.n.01	2029	3776	tall giraffe	2
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe looking	2
animal	ungulate.n.01	giraffe.n.01	2029	3776	fake giraffe	2
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe's	2
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe licking	2
animal	ungulate.n.01	giraffe.n.01	2029	3776	for the giraffe's	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	sand	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	invisible giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	first giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	last giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	middle giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe hide	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe is sitting	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe is standing	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe to left	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	bowing giraffes	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	small giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	bending giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe from  left	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe to the right	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	smaller giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	seven giraffes	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe is eating	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	short giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	this	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	above a giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	other giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe smelling	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	eating giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	some giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	other giraffes	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe`s legs	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe`s neck	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe kicking	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	female giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	another giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe laying	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	large giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	two tall giraffes	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffes paid	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe behind	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe leaning	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	brown  white giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe in a grassy	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe back	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	big giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	four giraffes	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	back giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	invisible giraffe's	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	juvenile giraffe	1
animal	ungulate.n.01	giraffe.n.01	2029	3776	giraffe 2	1
animal	ungulate.n.01	gnu.n.01	18	24	wildebeest	22
animal	ungulate.n.01	gnu.n.01	18	24	gnu	2
animal	ungulate.n.01	goat.n.01	179	375	goat	311
animal	ungulate.n.01	goat.n.01	179	375	goats	49
animal	ungulate.n.01	goat.n.01	179	375	two goats	2
animal	ungulate.n.01	goat.n.01	179	375	mountaing goat	1
animal	ungulate.n.01	goat.n.01	179	375	ram	1
animal	ungulate.n.01	goat.n.01	179	375	adult goats	1
animal	ungulate.n.01	goat.n.01	179	375	billy goats	1
animal	ungulate.n.01	goat.n.01	179	375	front of goat	1
animal	ungulate.n.01	goat.n.01	179	375	smallest goat	1
animal	ungulate.n.01	goat.n.01	179	375	four goats	1
animal	ungulate.n.01	goat.n.01	179	375	three goats	1
animal	ungulate.n.01	goat.n.01	179	375	black goat	1
animal	ungulate.n.01	goat.n.01	179	375	small goat	1
animal	ungulate.n.01	goat.n.01	179	375	brown/white goat	1
animal	ungulate.n.01	goat.n.01	179	375	billy goat	1
animal	ungulate.n.01	goat.n.01	179	375	brown goat	1
animal	ungulate.n.01	heifer.n.01	3	3	heifer	3
animal	ungulate.n.01	hippopotamus.n.01	3	3	hippopotamus	3
animal	ungulate.n.01	hog.n.03	37	39	pig	33
animal	ungulate.n.01	hog.n.03	37	39	pigs	3
animal	ungulate.n.01	hog.n.03	37	39	hog	2
animal	ungulate.n.01	hog.n.03	37	39	stuffed pig	1
animal	ungulate.n.01	impala.n.01	3	7	impala	7
animal	ungulate.n.01	kudu.n.01	1	2	kudu	2
animal	ungulate.n.01	llama.n.01	4	9	llama	9
animal	ungulate.n.01	longhorn.n.01	1	1	longhorn	1
animal	ungulate.n.01	mountain_goat.n.01	4	4	mountain goat	3
animal	ungulate.n.01	mountain_goat.n.01	4	4	mountain goats	1
animal	ungulate.n.01	mountain_sheep.n.01	1	2	mountain sheep	2
animal	ungulate.n.01	mule.n.01	6	7	mule	4
animal	ungulate.n.01	mule.n.01	6	7	mules	2
animal	ungulate.n.01	mule.n.01	6	7	white mule	1
animal	ungulate.n.01	oryx.n.01	1	1	oryx	1
animal	ungulate.n.01	ox.n.01	25	42	ox	28
animal	ungulate.n.01	ox.n.01	25	42	oxen	10
animal	ungulate.n.01	ox.n.01	25	42	oxes	2
animal	ungulate.n.01	ox.n.01	25	42	smiling woman	1
animal	ungulate.n.01	ox.n.01	25	42	brown ox	1
animal	ungulate.n.01	rhinoceros.n.01	20	33	rhino	20
animal	ungulate.n.01	rhinoceros.n.01	20	33	rhinoceros	8
animal	ungulate.n.01	rhinoceros.n.01	20	33	rhinos	3
animal	ungulate.n.01	rhinoceros.n.01	20	33	stuffed rhino	1
animal	ungulate.n.01	rhinoceros.n.01	20	33	brown rhino	1
animal	ungulate.n.01	sheep.n.01	1008	3498	sheep	3322
animal	ungulate.n.01	sheep.n.01	1008	3498	white sheep	29
animal	ungulate.n.01	sheep.n.01	1008	3498	black sheep	26
animal	ungulate.n.01	sheep.n.01	1008	3498	sheeps	17
animal	ungulate.n.01	sheep.n.01	1008	3498	two sheep	10
animal	ungulate.n.01	sheep.n.01	1008	3498	three sheep	9
animal	ungulate.n.01	sheep.n.01	1008	3498	brown sheep	8
animal	ungulate.n.01	sheep.n.01	1008	3498	lying sheep	5
animal	ungulate.n.01	sheep.n.01	1008	3498	sheared sheep	5
animal	ungulate.n.01	sheep.n.01	1008	3498	gray sheep	4
animal	ungulate.n.01	sheep.n.01	1008	3498	large sheep	3
animal	ungulate.n.01	sheep.n.01	1008	3498	furry sheep	3
animal	ungulate.n.01	sheep.n.01	1008	3498	adult sheep	2
animal	ungulate.n.01	sheep.n.01	1008	3498	this sheep	2
animal	ungulate.n.01	sheep.n.01	1008	3498	black/white sheep	2
animal	ungulate.n.01	sheep.n.01	1008	3498	grey sheep	2
animal	ungulate.n.01	sheep.n.01	1008	3498	sheep behind	2
animal	ungulate.n.01	sheep.n.01	1008	3498	sheeps face	2
animal	ungulate.n.01	sheep.n.01	1008	3498	sheeps head	2
animal	ungulate.n.01	sheep.n.01	1008	3498	white sheeps	1
animal	ungulate.n.01	sheep.n.01	1008	3498	younger sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	nine sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	front of the sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	pond	1
animal	ungulate.n.01	sheep.n.01	1008	3498	sheep.	1
animal	ungulate.n.01	sheep.n.01	1008	3498	sheep with white	1
animal	ungulate.n.01	sheep.n.01	1008	3498	sheep former	1
animal	ungulate.n.01	sheep.n.01	1008	3498	male sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	goat	1
animal	ungulate.n.01	sheep.n.01	1008	3498	15 sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	three sheeps	1
animal	ungulate.n.01	sheep.n.01	1008	3498	spotted sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	dark sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	larger sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	sleeping sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	fluffy sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	curious sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	shaved sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	ody of a sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	sheep facing forwad	1
animal	ungulate.n.01	sheep.n.01	1008	3498	closest sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	fake sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	all white sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	multiple sheep	1
animal	ungulate.n.01	sheep.n.01	1008	3498	sheep are black	1
animal	ungulate.n.01	sheep.n.01	1008	3498	sheep are eating	1
