,index,image,object,name,correct1,correct2,correct3,image_url,control_type,rating,type,same_color,reliable1,reliable2,control_type_trimmed
330,330,2375246,2269180,sheets,,,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[0, 2, 0, 1]","[nan, 'visual', nan, 'bounding box']","[['sheets', 'cover', 'blanket'], ['sheets'], ['bed', 'sheets', 'cover', 'blanket'], ['sheets', 'clothes']]",False,False,
331,331,2375246,2269180,shirt,,,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[2, 0, 0, 0]","['visual', nan, nan, nan]","[['coat', 'shirt', 'jacket'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'cover', 'blanket']]",False,False,
332,332,2375246,2269180,tied,0.5,1.0,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,random,"[2, 2, 2, 2]","['visual', 'other', 'linguistic', 'other']","[['tied'], ['tied'], ['tied'], ['tied']]",True,True,random
333,333,2375404,3065688,bread,1.0,,,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['bun', 'bread'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich'], ['cake', 'food', 'bun', 'bread'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich']]",True,False,vg_majority
334,334,2375404,3065688,bun,,,,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['bun', 'bread'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich'], ['cake', 'food', 'bun', 'bread'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich']]",False,False,
335,335,2375404,3065688,cake,,,,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['cake'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich'], ['cake', 'food', 'bun', 'bread'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich']]",False,False,
336,336,2375404,3065688,food,,,,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['food'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich'], ['cake', 'food', 'bun', 'bread'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich']]",False,False,
337,337,2375404,3065688,sadnwich,0.6666666666666666,1.0,,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,typo-sandwich,"[1, 0, 2, 1]","['linguistic', nan, 'bounding box', 'linguistic']","[['sandwich', 'sadnwich'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich'], ['sandwich', 'sadnwich'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich']]",True,True,typo
338,338,2375404,3065688,sandwich,,,1.0,http://object-naming-amore.upf.edu//2375404_3065688_seed_ambiguous.png,,"[1, 0, 2, 1]","['bounding box', nan, 'bounding box', 'bounding box']","[['sandwich', 'sadnwich'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich'], ['sandwich', 'sadnwich'], ['sandwich', 'cake', 'food', 'bun', 'bread', 'sadnwich']]",False,False,
339,339,2375454,2672722,bowl,,,1.0,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,,"[1, 2, 2, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['plate', 'bowl'], ['plate', 'bowl'], ['plate', 'bowl'], ['plate', 'bowl']]",False,False,
340,340,2375454,2672722,cucumber,,,,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['vegetable', 'cucumber'], ['food', 'vegetable', 'salad', 'cucumber', 'strawberries'], ['food', 'vegetable', 'salad', 'cucumber'], ['food', 'vegetable', 'salad', 'cucumber']]",False,False,
341,341,2375454,2672722,food,,,,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['food', 'salad'], ['food', 'vegetable', 'salad', 'cucumber', 'strawberries'], ['food', 'vegetable', 'salad', 'cucumber'], ['food', 'vegetable', 'salad', 'cucumber']]",False,False,
342,342,2375454,2672722,plate,,,1.0,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,,"[1, 2, 2, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['plate', 'bowl'], ['plate', 'bowl'], ['plate', 'bowl'], ['plate', 'bowl']]",False,False,
343,343,2375454,2672722,salad,,,,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['food', 'salad'], ['food', 'vegetable', 'salad', 'cucumber', 'strawberries'], ['food', 'vegetable', 'salad', 'cucumber'], ['food', 'vegetable', 'salad', 'cucumber']]",False,False,
344,344,2375454,2672722,strawberries,1.0,,,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,alternative,"[1, 2, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['strawberries'], ['food', 'vegetable', 'salad', 'cucumber', 'strawberries'], ['strawberries'], ['strawberries']]",True,False,alternative
345,345,2375454,2672722,vegetable,,,,http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['vegetable', 'cucumber'], ['food', 'vegetable', 'salad', 'cucumber', 'strawberries'], ['food', 'vegetable', 'salad', 'cucumber'], ['food', 'vegetable', 'salad', 'cucumber']]",False,False,
346,346,2376566,719746,cap,,,,http://object-naming-amore.upf.edu//2376566_719746_supercat_ambiguous.png,,"[1, 0, 1, 0]","['bounding box', nan, 'visual', nan]","[['face', 'cap'], ['hat', 'cap'], ['hat', 'cap'], ['hat', 'cap']]",False,False,
347,347,2376566,719746,face,,,1.0,http://object-naming-amore.upf.edu//2376566_719746_supercat_ambiguous.png,,"[1, 2, 2, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['face', 'cap'], ['face'], ['face'], ['face']]",False,False,
348,348,2376566,719746,hat,0.75,,,http://object-naming-amore.upf.edu//2376566_719746_supercat_ambiguous.png,vg_majority,"[1, 0, 0, 0]","['bounding box', nan, nan, nan]","[['hat'], ['hat', 'cap'], ['hat', 'cap'], ['hat', 'cap']]",True,False,vg_majority
349,349,2376566,719746,scraf,1.0,1.0,,http://object-naming-amore.upf.edu//2376566_719746_supercat_ambiguous.png,random,"[2, 2, 2, 2]","['other', 'other', 'other', 'other']","[['scraf'], ['scraf'], ['scraf'], ['scraf']]",True,True,random
350,350,2378197,1838510,cae,1.0,1.0,,http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png,typo-cake,"[1, 2, 1, 2]","['linguistic', 'visual', 'linguistic', 'visual']","[['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'cake'], ['cae', 'dessert', 'pizza', 'cake', 'food']]",True,True,typo
351,351,2378197,1838510,cake,,,,http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png,,"[0, 2, 1, 2]","[nan, 'visual', 'visual', 'visual']","[['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'cake'], ['cae', 'dessert', 'pizza', 'cake', 'food']]",False,False,
352,352,2378197,1838510,dessert,,,,http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png,,"[0, 2, 1, 1]","[nan, 'visual', 'visual', 'visual']","[['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'cake'], ['cae', 'dessert', 'pizza', 'cake', 'food']]",False,False,
353,353,2378197,1838510,food,,,,http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'pizza', 'cake', 'food'], ['food'], ['cae', 'dessert', 'pizza', 'cake', 'food']]",False,False,
354,354,2378197,1838510,pizza,1.0,,,http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['cae', 'dessert', 'pizza', 'cake', 'food'], ['cae', 'dessert', 'pizza', 'cake', 'food'], ['pizza'], ['cae', 'dessert', 'pizza', 'cake', 'food']]",True,False,vg_majority
355,355,2380172,1349791,girl,1.0,,,http://object-naming-amore.upf.edu//2380172_1349791_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl']]",True,False,vg_majority
356,356,2380172,1349791,person,,,,http://object-naming-amore.upf.edu//2380172_1349791_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl']]",False,False,
357,357,2380172,1349791,ragtop,0.25,1.0,,http://object-naming-amore.upf.edu//2380172_1349791_singleton_obj.png,random,"[2, 2, 1, 2]","['visual', 'bounding box', 'visual', 'other']","[['ragtop'], ['ragtop'], ['ragtop'], ['ragtop']]",False,True,random
358,358,2380172,1349791,teenager,,,,http://object-naming-amore.upf.edu//2380172_1349791_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl']]",False,False,
359,359,2380172,1349791,woman,,,,http://object-naming-amore.upf.edu//2380172_1349791_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl'], ['person', 'woman', 'teenager', 'girl']]",False,False,
360,360,2380323,1348021,building,,,,http://object-naming-amore.upf.edu//2380323_1348021_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['house', 'building'], ['house', 'building'], ['house', 'building'], ['house', 'building']]",False,False,
361,361,2380323,1348021,house,1.0,,,http://object-naming-amore.upf.edu//2380323_1348021_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['house', 'building'], ['house', 'building'], ['house', 'building'], ['house', 'building']]",True,False,vg_majority
362,362,2380323,1348021,man,,,1.0,http://object-naming-amore.upf.edu//2380323_1348021_supercat_unique.png,,"[1, 2, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['man'], ['man'], ['man'], ['man']]",False,False,
363,363,2380323,1348021,print,1.0,1.0,,http://object-naming-amore.upf.edu//2380323_1348021_supercat_unique.png,alternative,"[1, 2, 2, 1]","['bounding box', 'other', 'bounding box', 'bounding box']","[['print'], ['print'], ['print'], ['print']]",True,True,alternative
364,364,2381045,542564,balconies,1.0,1.0,,http://object-naming-amore.upf.edu//2381045_542564_singleton_obj.png,alternative,"[1, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['balconies'], ['balconies'], ['balconies'], ['balconies']]",True,True,alternative
365,365,2381045,542564,bridge,1.0,,,http://object-naming-amore.upf.edu//2381045_542564_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['bridge'], ['track', 'bridge'], ['track', 'bridge'], ['track', 'bridge']]",True,False,vg_majority
366,366,2381045,542564,track,,,,http://object-naming-amore.upf.edu//2381045_542564_singleton_obj.png,,"[1, 0, 0, 0]","['bounding box', nan, nan, nan]","[['track'], ['track', 'bridge'], ['track', 'bridge'], ['track', 'bridge']]",False,False,
367,367,2381045,542564,train,,,1.0,http://object-naming-amore.upf.edu//2381045_542564_singleton_obj.png,,"[1, 1, 2, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['train'], ['train'], ['train'], ['train']]",False,False,
368,368,2383232,1936986,jacket,,,,http://object-naming-amore.upf.edu//2383232_1936986_supercat_ambiguous.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['jacket'], ['jacket', 't-shirt', 'shirt'], ['jacket', 't-shirt', 'shirt'], ['jacket', 't-shirt', 'shirt']]",False,False,
369,369,2383232,1936986,shirt,,,,http://object-naming-amore.upf.edu//2383232_1936986_supercat_ambiguous.png,,"[0, 2, 0, 0]","[nan, 'visual', nan, nan]","[['t-shirt', 'shirt'], ['jacket', 't-shirt', 'shirt'], ['jacket', 't-shirt', 'shirt'], ['jacket', 't-shirt', 'shirt']]",False,False,
370,370,2383232,1936986,t-shirt,,,,http://object-naming-amore.upf.edu//2383232_1936986_supercat_ambiguous.png,,"[0, 2, 1, 0]","[nan, 'visual', 'linguistic', nan]","[['t-shirt', 'shirt'], ['jacket', 't-shirt', 'shirt'], ['jacket', 't-shirt', 'shirt'], ['jacket', 't-shirt', 'shirt']]",False,False,
371,371,2383232,1936986,wall,1.0,,,http://object-naming-amore.upf.edu//2383232_1936986_supercat_ambiguous.png,alternative,"[2, 2, 2, 1]","['bounding box', 'other', 'bounding box', 'bounding box']","[['wall'], ['wall'], ['wall'], ['wall']]",True,False,alternative
372,372,2384406,1309841,bed,1.0,,,http://object-naming-amore.upf.edu//2384406_1309841_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['bed'], ['bed'], ['bed'], ['bed']]",True,False,vg_majority
373,373,2384406,1309841,book,,,1.0,http://object-naming-amore.upf.edu//2384406_1309841_supercat_unique.png,,"[1, 1, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['book'], ['book'], ['book'], ['book']]",False,False,
374,374,2384406,1309841,hood,1.0,1.0,,http://object-naming-amore.upf.edu//2384406_1309841_supercat_unique.png,alternative,"[1, 1, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['hood'], ['hood'], ['hood'], ['hood']]",True,True,alternative
375,375,2390152,499973,bowl,,,,http://object-naming-amore.upf.edu//2390152_499973_singleton_obj.png,,"[1, 1, 2, 1]","['visual', 'visual', 'visual', 'visual']","[['pan', 'bowl', 'frying pan', 'wok'], ['pan', 'bowl', 'frying pan', 'wok'], ['pan', 'bowl', 'frying pan', 'wok'], ['pan', 'bowl', 'frying pan', 'wok']]",False,False,
376,376,2390152,499973,food,,,1.0,http://object-naming-amore.upf.edu//2390152_499973_singleton_obj.png,,"[1, 1, 2, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['food', 'salad'], ['food', 'salad'], ['food', 'salad'], ['food', 'salad']]",False,False,
377,377,2390152,499973,frying pan,,,,http://object-naming-amore.upf.edu//2390152_499973_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['pan', 'bowl', 'frying pan', 'wok'], ['pan', 'bowl', 'frying pan', 'wok'], ['pan', 'bowl', 'frying pan', 'wok'], ['pan', 'bowl', 'frying pan', 'wok']]",False,False,
378,378,2390152,499973,pan,,,,http://object-naming-amore.upf.edu//2390152_499973_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['pan', 'bowl', 'frying pan', 'wok'], ['pan', 'bowl', 'frying pan', 'wok'], ['pan', 'bowl', 'frying pan', 'wok'], ['pan', 'bowl', 'frying pan', 'wok']]",False,False,
379,379,2390152,499973,salad,,,1.0,http://object-naming-amore.upf.edu//2390152_499973_singleton_obj.png,,"[1, 1, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'visual']","[['food', 'salad'], ['food', 'salad'], ['food', 'salad'], ['food', 'salad']]",False,False,
380,380,2390152,499973,steam,1.0,,,http://object-naming-amore.upf.edu//2390152_499973_singleton_obj.png,alternative,"[1, 1, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['steam'], ['steam'], ['steam'], ['steam']]",True,False,alternative
381,381,2390152,499973,wok,,,,http://object-naming-amore.upf.edu//2390152_499973_singleton_obj.png,,"[0, 1, 0, 0]","[nan, 'visual', nan, nan]","[['pan', 'bowl', 'frying pan', 'wok'], ['pan', 'bowl', 'frying pan', 'wok'], ['pan', 'bowl', 'frying pan', 'wok'], ['pan', 'bowl', 'frying pan', 'wok']]",False,False,
382,382,2390965,1245423,biscuit,0.25,0.75,,http://object-naming-amore.upf.edu//2390965_1245423_supercat_unique.png,random,"[2, 2, 2, 2]","['bounding box', 'other', 'bounding box', 'bounding box']","[['biscuit'], ['biscuit', 'plate'], ['biscuit'], ['biscuit']]",False,True,random
383,383,2390965,1245423,girl,,,,http://object-naming-amore.upf.edu//2390965_1245423_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['girl', 'woman'], ['girl', 'woman'], ['girl', 'woman'], ['girl', 'woman']]",False,False,
384,384,2390965,1245423,plate,,,1.0,http://object-naming-amore.upf.edu//2390965_1245423_supercat_unique.png,,"[2, 2, 2, 2]","['bounding box', 'other', 'bounding box', 'bounding box']","[['plate'], ['biscuit', 'plate'], ['plate'], ['plate']]",False,False,
385,385,2390965,1245423,woman,,,,http://object-naming-amore.upf.edu//2390965_1245423_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['girl', 'woman'], ['girl', 'woman'], ['girl', 'woman'], ['girl', 'woman']]",False,False,
386,386,2392444,668056,lamp,0.75,,,http://object-naming-amore.upf.edu//2392444_668056_singleton_obj.png,vg_majority,"[1, 0, 0, 0]","['bounding box', nan, nan, nan]","[['lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post']]",True,False,vg_majority
387,387,2392444,668056,lamp post,,,,http://object-naming-amore.upf.edu//2392444_668056_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post']]",False,False,
388,388,2392444,668056,light,,,,http://object-naming-amore.upf.edu//2392444_668056_singleton_obj.png,,"[1, 0, 0, 0]","['bounding box', nan, nan, nan]","[['lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post']]",False,False,
389,389,2392444,668056,lmap post,0.75,1.0,,http://object-naming-amore.upf.edu//2392444_668056_singleton_obj.png,typo-lamp post,"[1, 0, 1, 1]","['linguistic', nan, 'linguistic', 'linguistic']","[['lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post']]",True,True,typo
390,390,2392444,668056,street light,,,,http://object-naming-amore.upf.edu//2392444_668056_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post']]",False,False,
391,391,2392444,668056,streetlamp,,,,http://object-naming-amore.upf.edu//2392444_668056_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post']]",False,False,
392,392,2392444,668056,tree,,,,http://object-naming-amore.upf.edu//2392444_668056_singleton_obj.png,,"[2, 2, 2, 1]","['visual', 'visual', 'visual', 'visual']","[['tree'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post'], ['tree'], ['tree', 'lamp post', 'street light', 'lamp', 'streetlamp', 'light', 'lmap post']]",False,False,
393,393,2393419,1220121,building,,,,http://object-naming-amore.upf.edu//2393419_1220121_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['house', 'building'], ['house', 'building'], ['porch', 'house', 'building'], ['porch', 'house', 'stairs', 'building']]",False,False,
394,394,2393419,1220121,house,1.0,,,http://object-naming-amore.upf.edu//2393419_1220121_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['house', 'building'], ['house', 'building'], ['porch', 'house', 'building'], ['porch', 'house', 'stairs', 'building']]",True,False,vg_majority
395,395,2393419,1220121,porch,,,,http://object-naming-amore.upf.edu//2393419_1220121_supercat_unique.png,,"[1, 0, 0, 0]","['bounding box', nan, nan, nan]","[['porch'], ['porch'], ['porch', 'house', 'building'], ['porch', 'house', 'stairs', 'building']]",False,False,
396,396,2393419,1220121,stairs,,,0.5,http://object-naming-amore.upf.edu//2393419_1220121_supercat_unique.png,,"[1, 0, 2, 2]","['bounding box', nan, 'bounding box', 'bounding box']","[['stairs'], ['stairs'], ['stairs'], ['porch', 'house', 'stairs', 'building']]",False,False,
397,397,2393419,1220121,tricks,0.75,1.0,,http://object-naming-amore.upf.edu//2393419_1220121_supercat_unique.png,random,"[2, 2, 2, 2]","['other', 'other', 'linguistic', 'other']","[['tricks'], ['tricks'], ['tricks'], ['tricks']]",True,True,random
398,398,2394267,1212874,breakfast sandwich,,,,http://object-naming-amore.upf.edu//2394267_1212874_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['breakfast sandwich'], ['burger', 'food', 'muffin', 'sanddwich', 'sandwich', 'breakfast sandwich'], ['burger', 'food', 'muffin', 'sanddwich', 'sandwich', 'breakfast sandwich'], ['burger', 'food', 'sanddwich', 'sandwich', 'breakfast sandwich']]",False,False,
399,399,2394267,1212874,burger,,,,http://object-naming-amore.upf.edu//2394267_1212874_singleton_obj.png,,"[1, 0, 1, 1]","['visual', nan, 'visual', 'visual']","[['burger'], ['burger', 'food', 'muffin', 'sanddwich', 'sandwich', 'breakfast sandwich'], ['burger', 'food', 'muffin', 'sanddwich', 'sandwich', 'breakfast sandwich'], ['burger', 'food', 'sanddwich', 'sandwich', 'breakfast sandwich']]",False,False,
400,400,2394267,1212874,food,,,,http://object-naming-amore.upf.edu//2394267_1212874_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['food'], ['burger', 'food', 'muffin', 'sanddwich', 'sandwich', 'breakfast sandwich'], ['burger', 'food', 'muffin', 'sanddwich', 'sandwich', 'breakfast sandwich'], ['burger', 'food', 'sanddwich', 'sandwich', 'breakfast sandwich']]",False,False,
401,401,2394267,1212874,muffin,,,,http://object-naming-amore.upf.edu//2394267_1212874_singleton_obj.png,,"[1, 2, 0, 1]","['visual', 'linguistic', nan, 'bounding box']","[['muffin'], ['burger', 'food', 'muffin', 'sanddwich', 'sandwich', 'breakfast sandwich'], ['burger', 'food', 'muffin', 'sanddwich', 'sandwich', 'breakfast sandwich'], ['muffin']]",False,False,
402,402,2394267,1212874,sanddwich,0.75,1.0,,http://object-naming-amore.upf.edu//2394267_1212874_singleton_obj.png,typo-sandwich,"[1, 0, 1, 1]","['linguistic', nan, 'linguistic', 'linguistic']","[['sanddwich', 'sandwich'], ['burger', 'food', 'muffin', 'sanddwich', 'sandwich', 'breakfast sandwich'], ['burger', 'food', 'muffin', 'sanddwich', 'sandwich', 'breakfast sandwich'], ['burger', 'food', 'sanddwich', 'sandwich', 'breakfast sandwich']]",True,True,typo
403,403,2394267,1212874,sandwich,,,,http://object-naming-amore.upf.edu//2394267_1212874_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['sanddwich', 'sandwich'], ['burger', 'food', 'muffin', 'sanddwich', 'sandwich', 'breakfast sandwich'], ['burger', 'food', 'muffin', 'sanddwich', 'sandwich', 'breakfast sandwich'], ['burger', 'food', 'sanddwich', 'sandwich', 'breakfast sandwich']]",False,False,
404,404,2396724,1195691,bar,,,,http://object-naming-amore.upf.edu//2396724_1195691_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['store', 'store front', 'restaurant', 'building', 'bar'], ['store', 'store front', 'restaurant', 'building', 'bar', 'window'], ['store', 'store front', 'restaurant', 'building', 'bar'], ['store', 'store front', 'restaurant', 'bar']]",False,False,
405,405,2396724,1195691,building,,,0.0,http://object-naming-amore.upf.edu//2396724_1195691_singleton_obj.png,,"[0, 0, 2, 1]","[nan, nan, 'bounding box', 'other']","[['store', 'store front', 'restaurant', 'building', 'bar'], ['store', 'store front', 'restaurant', 'building', 'bar', 'window'], ['store', 'store front', 'restaurant', 'building', 'bar'], ['building']]",False,False,
406,406,2396724,1195691,orange,1.0,1.0,,http://object-naming-amore.upf.edu//2396724_1195691_singleton_obj.png,alternative,"[2, 2, 2, 2]","['other', 'other', 'bounding box', 'other']","[['orange'], ['orange'], ['orange'], ['orange']]",True,True,alternative
407,407,2396724,1195691,restaurant,0.75,,,http://object-naming-amore.upf.edu//2396724_1195691_singleton_obj.png,vg_majority,"[0, 0, 1, 0]","[nan, nan, 'visual', nan]","[['store', 'store front', 'restaurant', 'building', 'bar'], ['store', 'store front', 'restaurant', 'building', 'bar', 'window'], ['store', 'store front', 'restaurant', 'building', 'bar'], ['store', 'store front', 'restaurant', 'bar']]",True,False,vg_majority
408,408,2396724,1195691,store,,,,http://object-naming-amore.upf.edu//2396724_1195691_singleton_obj.png,,"[0, 0, 1, 0]","[nan, nan, 'visual', nan]","[['store', 'store front', 'restaurant', 'building', 'bar'], ['store', 'store front', 'restaurant', 'building', 'bar', 'window'], ['store', 'store front', 'restaurant', 'building', 'bar'], ['store', 'store front', 'restaurant', 'bar']]",False,False,
409,409,2396724,1195691,store front,,,,http://object-naming-amore.upf.edu//2396724_1195691_singleton_obj.png,,"[0, 0, 1, 0]","[nan, nan, 'visual', nan]","[['store', 'store front', 'restaurant', 'building', 'bar'], ['store', 'store front', 'restaurant', 'building', 'bar', 'window'], ['store', 'store front', 'restaurant', 'building', 'bar'], ['store', 'store front', 'restaurant', 'bar']]",False,False,
410,410,2396724,1195691,window,,,,http://object-naming-amore.upf.edu//2396724_1195691_singleton_obj.png,,"[1, 0, 1, 1]","['visual', nan, 'visual', 'visual']","[['window'], ['store', 'store front', 'restaurant', 'building', 'bar', 'window'], ['window'], ['window']]",False,False,
411,411,2397028,1193404,food,,,,http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png,,"[1, 0, 0, 0]","['bounding box', nan, nan, nan]","[['pizza', 'food'], ['food'], ['sauce', 'saude', 'food'], ['pizza', 'food']]",False,False,
