,index,image,object,name,correct1,correct2,correct3,image_url,control_type,rating,type,same_color,reliable1,reliable2,control_type_trimmed
339,339,2395068,458089,woman,,,1.0,http://object-naming-amore.upf.edu//2395068_458089_supercat_unique.png,,"[1, 1, 2, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['woman'], ['woman'], ['woman'], ['woman']]",False,False,
340,340,2397580,1188546,animal,,,,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['animal'], ['cow', 'animal', 'oxen', 'goat', 'bull'], ['cow', 'animal', 'oxen', 'goat', 'bull'], ['animal']]",False,False,
341,341,2397580,1188546,blinds,0.25,1.0,,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,random,"[2, 2, 2, 2]","['visual', 'visual', 'other', 'visual']","[['blinds'], ['blinds'], ['blinds'], ['blinds']]",False,True,random
342,342,2397580,1188546,bull,,,,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,,"[2, 1, 2, 0]","['visual', 'visual', 'visual', nan]","[['bull'], ['cow', 'animal', 'oxen', 'goat', 'bull'], ['cow', 'animal', 'oxen', 'goat', 'bull'], ['cow', 'oxen', 'bull']]",False,False,
343,343,2397580,1188546,cow,,,,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,,"[2, 1, 2, 0]","['visual', 'visual', 'visual', nan]","[['cow'], ['cow', 'animal', 'oxen', 'goat', 'bull'], ['cow', 'animal', 'oxen', 'goat', 'bull'], ['cow', 'oxen', 'bull']]",False,False,
344,344,2397580,1188546,goat,,,,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,,"[2, 1, 2, 1]","['visual', 'visual', 'visual', 'visual']","[['goat'], ['cow', 'animal', 'oxen', 'goat', 'bull'], ['cow', 'animal', 'oxen', 'goat', 'bull'], ['goat']]",False,False,
345,345,2397580,1188546,oxen,,,,http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['oxen'], ['cow', 'animal', 'oxen', 'goat', 'bull'], ['cow', 'animal', 'oxen', 'goat', 'bull'], ['cow', 'oxen', 'bull']]",False,False,
346,346,2398442,425300,arch,,,,http://object-naming-amore.upf.edu//2398442_425300_supercat_unique.png,,"[0, 0, 1, 1]","[nan, nan, 'bounding box', 'bounding box']","[['tunnel', 'arch'], ['tunnel', 'overpass', 'arch', 'bridge'], ['arch'], ['tunnel', 'arch']]",False,False,
347,347,2398442,425300,bridge,1.0,,,http://object-naming-amore.upf.edu//2398442_425300_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['overpass', 'bridge'], ['tunnel', 'overpass', 'arch', 'bridge'], ['overpass', 'bridge'], ['overpass', 'bridge']]",True,False,vg_majority
348,348,2398442,425300,lgiht,0.5,1.0,,http://object-naming-amore.upf.edu//2398442_425300_supercat_unique.png,random,"[2, 1, 2, 2]","['linguistic', 'linguistic', 'other', 'other']","[['lgiht'], ['lgiht'], ['lgiht'], ['lgiht']]",True,True,random
349,349,2398442,425300,overpass,,,,http://object-naming-amore.upf.edu//2398442_425300_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['overpass', 'bridge'], ['tunnel', 'overpass', 'arch', 'bridge'], ['overpass', 'bridge'], ['overpass', 'bridge']]",False,False,
350,350,2398442,425300,train,,,,http://object-naming-amore.upf.edu//2398442_425300_supercat_unique.png,,"[1, 0, 1, 1]","['bounding box', nan, 'bounding box', 'bounding box']","[['train'], ['train'], ['train'], ['train']]",False,False,
351,351,2398442,425300,tunnel,,,,http://object-naming-amore.upf.edu//2398442_425300_supercat_unique.png,,"[0, 1, 1, 1]","[nan, 'visual', 'visual', 'bounding box']","[['tunnel', 'arch'], ['tunnel', 'overpass', 'arch', 'bridge'], ['tunnel'], ['tunnel', 'arch']]",False,False,
352,352,2400746,405982,bull,,,,http://object-naming-amore.upf.edu//2400746_405982_seed_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['cow', 'bull'], ['cow', 'bull'], ['cow', 'bull'], ['cow', 'bull']]",False,False,
353,353,2400746,405982,cow,0.75,,,http://object-naming-amore.upf.edu//2400746_405982_seed_ambiguous.png,vg_majority,"[0, 0, 2, 0]","[nan, nan, 'visual', nan]","[['cow', 'bull'], ['cow', 'bull'], ['cow', 'bull'], ['cow', 'bull']]",True,False,vg_majority
354,354,2400746,405982,tag,0.75,1.0,,http://object-naming-amore.upf.edu//2400746_405982_seed_ambiguous.png,alternative,"[2, 2, 0, 2]","['bounding box', 'bounding box', nan, 'other']","[['tag'], ['tag'], ['tag'], ['tag']]",True,True,alternative
355,355,2402023,658899,bus,,,,http://object-naming-amore.upf.edu//2402023_658899_singleton_obj.png,,"[1, 2, 0, 0]","['visual', 'visual', nan, nan]","[['bus', 'train', 'tfain'], ['bus', 'train', 'tfain'], ['bus', 'train', 'tfain'], ['bus', 'train', 'tfain']]",False,False,
356,356,2402023,658899,sign,,,,http://object-naming-amore.upf.edu//2402023_658899_singleton_obj.png,,"[1, 0, 0, 1]","['bounding box', nan, nan, 'bounding box']","[['sign'], ['sign'], ['sign'], ['sign']]",False,False,
357,357,2402023,658899,tfain,1.0,1.0,,http://object-naming-amore.upf.edu//2402023_658899_singleton_obj.png,typo-train,"[1, 1, 1, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['bus', 'train', 'tfain'], ['bus', 'train', 'tfain'], ['bus', 'train', 'tfain'], ['bus', 'train', 'tfain']]",True,True,typo
358,358,2402023,658899,train,1.0,,,http://object-naming-amore.upf.edu//2402023_658899_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['bus', 'train', 'tfain'], ['bus', 'train', 'tfain'], ['bus', 'train', 'tfain'], ['bus', 'train', 'tfain']]",True,False,vg_majority
359,359,2402888,1130347,horse,1.0,,,http://object-naming-amore.upf.edu//2402888_1130347_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['horse'], ['horse'], ['horse'], ['horse']]",True,False,vg_majority
360,360,2402888,1130347,roof,0.5,1.0,,http://object-naming-amore.upf.edu//2402888_1130347_singleton_obj.png,alternative,"[2, 2, 2, 2]","['linguistic', 'visual', 'other', 'other']","[['roof'], ['roof'], ['roof'], ['roof']]",True,True,alternative
361,361,2402888,1130347,shoe,,,1.0,http://object-naming-amore.upf.edu//2402888_1130347_singleton_obj.png,,"[2, 1, 1, 1]","['bounding box', 'linguistic', 'bounding box', 'bounding box']","[['shoe'], ['shoe'], ['shoe'], ['shoe']]",False,False,
362,362,2403718,350333,boy,,,,http://object-naming-amore.upf.edu//2403718_350333_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['man', 'guy', 'boy'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater']]",False,False,
363,363,2403718,350333,guy,,,,http://object-naming-amore.upf.edu//2403718_350333_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['man', 'guy', 'boy'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater']]",False,False,
364,364,2403718,350333,man,,,,http://object-naming-amore.upf.edu//2403718_350333_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['man', 'guy', 'boy'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater']]",False,False,
365,365,2403718,350333,sater,1.0,1.0,,http://object-naming-amore.upf.edu//2403718_350333_singleton_obj.png,typo-skater,"[1, 2, 1, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['skater', 'skateboarder', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater']]",True,True,typo
366,366,2403718,350333,shoe,,,1.0,http://object-naming-amore.upf.edu//2403718_350333_singleton_obj.png,,"[2, 0, 0, 0]","['bounding box', nan, nan, nan]","[['shoe'], ['shoe'], ['shoe'], ['shoe']]",False,False,
367,367,2403718,350333,skateboarder,,,,http://object-naming-amore.upf.edu//2403718_350333_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['skater', 'skateboarder', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater']]",False,False,
368,368,2403718,350333,skater,,,,http://object-naming-amore.upf.edu//2403718_350333_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['skater', 'skateboarder', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater'], ['skater', 'skateboarder', 'man', 'guy', 'boy', 'sater']]",False,False,
369,369,2403718,350333,t-shirt,,,,http://object-naming-amore.upf.edu//2403718_350333_singleton_obj.png,,"[2, 0, 0, 0]","['visual', nan, nan, nan]","[['t-shirt'], ['t-shirt'], ['t-shirt'], ['t-shirt']]",False,False,
370,370,2405561,330994,desk,1.0,,,http://object-naming-amore.upf.edu//2405561_330994_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['tbale', 'desk', 'table'], ['tbale', 'desk', 'table'], ['tbale', 'desk', 'table'], ['tbale', 'desk', 'table']]",True,False,vg_majority
371,371,2405561,330994,laptop,,,1.0,http://object-naming-amore.upf.edu//2405561_330994_singleton_obj.png,,"[1, 2, 0, 0]","['visual', 'bounding box', nan, nan]","[['laptop'], ['laptop'], ['laptop'], ['laptop']]",False,False,
372,372,2405561,330994,table,,,,http://object-naming-amore.upf.edu//2405561_330994_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['tbale', 'desk', 'table'], ['tbale', 'desk', 'table'], ['tbale', 'desk', 'table'], ['tbale', 'desk', 'table']]",False,False,
373,373,2405561,330994,tbale,1.0,1.0,,http://object-naming-amore.upf.edu//2405561_330994_singleton_obj.png,typo-table,"[1, 2, 1, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['tbale', 'desk', 'table'], ['tbale', 'desk', 'table'], ['tbale', 'desk', 'table'], ['tbale', 'desk', 'table']]",True,True,typo
374,374,2406793,290252,curtain,1.0,,,http://object-naming-amore.upf.edu//2406793_290252_seed_ambiguous.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['curtain', 'filming'], ['curtain', 'window'], ['curtain'], ['curtain', 'window']]",True,False,vg_majority
375,375,2406793,290252,filming,0.25,0.75,,http://object-naming-amore.upf.edu//2406793_290252_seed_ambiguous.png,random,"[2, 2, 2, 2]","['visual', 'bounding box', 'other', 'bounding box']","[['curtain', 'filming'], ['filming'], ['filming'], ['filming']]",False,True,random
376,376,2406793,290252,window,,,,http://object-naming-amore.upf.edu//2406793_290252_seed_ambiguous.png,,"[1, 0, 0, 0]","['bounding box', nan, nan, nan]","[['window'], ['curtain', 'window'], ['window'], ['curtain', 'window']]",False,False,
377,377,2407668,275754,boy,,,,http://object-naming-amore.upf.edu//2407668_275754_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'child', 'kid', 'boy'], ['person', 'child', 'kid', 'boy'], ['person', 'child', 'kid', 'boy'], ['person', 'child', 'kid', 'boy']]",False,False,
378,378,2407668,275754,child,,,,http://object-naming-amore.upf.edu//2407668_275754_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'child', 'kid', 'boy'], ['person', 'child', 'kid', 'boy'], ['person', 'child', 'kid', 'boy'], ['person', 'child', 'kid', 'boy']]",False,False,
379,379,2407668,275754,kid,1.0,1.0,,http://object-naming-amore.upf.edu//2407668_275754_singleton_obj.png,syn-child,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'child', 'kid', 'boy'], ['person', 'child', 'kid', 'boy'], ['person', 'child', 'kid', 'boy'], ['person', 'child', 'kid', 'boy']]",True,True,syn
380,380,2407668,275754,person,,,,http://object-naming-amore.upf.edu//2407668_275754_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'child', 'kid', 'boy'], ['person', 'child', 'kid', 'boy'], ['person', 'child', 'kid', 'boy'], ['person', 'child', 'kid', 'boy']]",False,False,
381,381,2407668,275754,table,,,1.0,http://object-naming-amore.upf.edu//2407668_275754_singleton_obj.png,,"[2, 1, 0, 1]","['bounding box', 'bounding box', nan, 'bounding box']","[['table'], ['table'], ['table'], ['table']]",False,False,
382,382,2407668,275754,together,1.0,,,http://object-naming-amore.upf.edu//2407668_275754_singleton_obj.png,alternative,"[2, 2, 2, 2]","['other', 'other', 'other', 'other']","[['together'], ['together'], ['together'], ['together']]",True,False,alternative
383,383,2408704,256548,basket,,,,http://object-naming-amore.upf.edu//2408704_256548_supercat_unique.png,,"[1, 1, 1, 1]","['visual', 'bounding box', 'bounding box', 'visual']","[['basket', 'wrap', 'wax paper', 'paper'], ['basket'], ['basket'], ['basket', 'wrap', 'wax paper', 'paper']]",False,False,
384,384,2408704,256548,bun,,,1.0,http://object-naming-amore.upf.edu//2408704_256548_supercat_unique.png,,"[1, 2, 1, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['food', 'bun', 'sandwich', 'htodog', 'hotdog'], ['bun'], ['bun'], ['food', 'bun', 'sandwich', 'htodog', 'hotdog']]",False,False,
385,385,2408704,256548,food,,,1.0,http://object-naming-amore.upf.edu//2408704_256548_supercat_unique.png,,"[1, 2, 1, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['food', 'bun', 'sandwich', 'htodog', 'hotdog'], ['food', 'sandwich', 'htodog', 'wrap', 'hotdog'], ['food'], ['food', 'bun', 'sandwich', 'htodog', 'hotdog']]",False,False,
386,386,2408704,256548,hotdog,,,1.0,http://object-naming-amore.upf.edu//2408704_256548_supercat_unique.png,,"[1, 2, 1, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['food', 'bun', 'sandwich', 'htodog', 'hotdog'], ['food', 'sandwich', 'htodog', 'wrap', 'hotdog'], ['htodog', 'hotdog'], ['food', 'bun', 'sandwich', 'htodog', 'hotdog']]",False,False,
387,387,2408704,256548,htodog,1.0,1.0,,http://object-naming-amore.upf.edu//2408704_256548_supercat_unique.png,typo-hotdog,"[1, 1, 1, 2]","['bounding box', 'bounding box', 'linguistic', 'bounding box']","[['food', 'bun', 'sandwich', 'htodog', 'hotdog'], ['food', 'sandwich', 'htodog', 'wrap', 'hotdog'], ['htodog', 'hotdog'], ['food', 'bun', 'sandwich', 'htodog', 'hotdog']]",True,True,typo
388,388,2408704,256548,paper,,,,http://object-naming-amore.upf.edu//2408704_256548_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['basket', 'wrap', 'wax paper', 'paper'], ['wax paper', 'paper'], ['wax paper', 'paper'], ['basket', 'wrap', 'wax paper', 'paper']]",False,False,
389,389,2408704,256548,sandwich,,,1.0,http://object-naming-amore.upf.edu//2408704_256548_supercat_unique.png,,"[1, 2, 1, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['food', 'bun', 'sandwich', 'htodog', 'hotdog'], ['food', 'sandwich', 'htodog', 'wrap', 'hotdog'], ['sandwich', 'wrap'], ['food', 'bun', 'sandwich', 'htodog', 'hotdog']]",False,False,
390,390,2408704,256548,wax paper,,,,http://object-naming-amore.upf.edu//2408704_256548_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['basket', 'wrap', 'wax paper', 'paper'], ['wax paper', 'paper'], ['wax paper', 'paper'], ['basket', 'wrap', 'wax paper', 'paper']]",False,False,
391,391,2408704,256548,wrap,,,,http://object-naming-amore.upf.edu//2408704_256548_supercat_unique.png,,"[0, 2, 1, 0]","[nan, 'visual', 'bounding box', nan]","[['basket', 'wrap', 'wax paper', 'paper'], ['food', 'sandwich', 'htodog', 'wrap', 'hotdog'], ['sandwich', 'wrap'], ['basket', 'wrap', 'wax paper', 'paper']]",False,False,
392,392,2408724,256110,building,,,,http://object-naming-amore.upf.edu//2408724_256110_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['house', 'building'], ['house', 'building'], ['house', 'building'], ['house', 'building']]",False,False,
393,393,2408724,256110,house,1.0,,,http://object-naming-amore.upf.edu//2408724_256110_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['house', 'building'], ['house', 'building'], ['house', 'building'], ['house', 'building']]",True,False,vg_majority
394,394,2408724,256110,truck,,,1.0,http://object-naming-amore.upf.edu//2408724_256110_supercat_unique.png,,"[1, 2, 0, 0]","['bounding box', 'bounding box', nan, nan]","[['truck'], ['truck'], ['truck'], ['truck']]",False,False,
395,395,2408724,256110,window,0.5,1.0,,http://object-naming-amore.upf.edu//2408724_256110_supercat_unique.png,alternative,"[2, 0, 0, 1]","['bounding box', nan, nan, 'bounding box']","[['window'], ['window'], ['window'], ['window']]",True,True,alternative
396,396,2410677,211980,curtain,0.5,,,http://object-naming-amore.upf.edu//2410677_211980_singleton_obj.png,vg_majority,"[0, 2, 2, 0]","[nan, 'bounding box', 'visual', nan]","[['shower curtain', 'curtain', 'wallpaper'], ['shower curtain', 'curtain', 'wallpaper'], ['shower curtain', 'curtain', 'wallpaper'], ['shower curtain', 'curtain', 'wallpaper']]",True,False,vg_majority
397,397,2410677,211980,faucet,0.5,1.0,,http://object-naming-amore.upf.edu//2410677_211980_singleton_obj.png,alternative,"[2, 2, 2, 2]","['other', 'visual', 'visual', 'bounding box']","[['faucet'], ['faucet'], ['faucet'], ['faucet']]",True,True,alternative
398,398,2410677,211980,restroom,,,1.0,http://object-naming-amore.upf.edu//2410677_211980_singleton_obj.png,,"[2, 2, 0, 0]","['bounding box', 'bounding box', nan, nan]","[['restroom'], ['restroom'], ['restroom'], ['restroom']]",False,False,
399,399,2410677,211980,shower curtain,,,,http://object-naming-amore.upf.edu//2410677_211980_singleton_obj.png,,"[0, 0, 2, 0]","[nan, nan, 'visual', nan]","[['shower curtain', 'curtain', 'wallpaper'], ['shower curtain', 'curtain', 'wallpaper'], ['shower curtain', 'curtain', 'wallpaper'], ['shower curtain', 'curtain', 'wallpaper']]",False,False,
400,400,2410677,211980,sing,,,,http://object-naming-amore.upf.edu//2410677_211980_singleton_obj.png,,"[2, 2, 2, 2]","['other', 'other', 'visual', 'other']","[['sing'], ['sing'], ['sing'], ['sing']]",False,False,
401,401,2410677,211980,toilet,,,1.0,http://object-naming-amore.upf.edu//2410677_211980_singleton_obj.png,,"[2, 2, 0, 0]","['bounding box', 'bounding box', nan, nan]","[['toilet'], ['toilet'], ['toilet'], ['toilet']]",False,False,
402,402,2410677,211980,wallpaper,,,,http://object-naming-amore.upf.edu//2410677_211980_singleton_obj.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['shower curtain', 'curtain', 'wallpaper'], ['shower curtain', 'curtain', 'wallpaper'], ['shower curtain', 'curtain', 'wallpaper'], ['shower curtain', 'curtain', 'wallpaper']]",False,False,
403,403,2413244,177212,baseball player,,,,http://object-naming-amore.upf.edu//2413244_177212_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['baseball player', 'player', 'batter'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy']]",False,False,
404,404,2413244,177212,bat,,,1.0,http://object-naming-amore.upf.edu//2413244_177212_singleton_obj.png,,"[1, 2, 1, 1]","['visual', 'bounding box', 'bounding box', 'bounding box']","[['bat'], ['bat'], ['bat'], ['bat']]",False,False,
405,405,2413244,177212,batter,,,,http://object-naming-amore.upf.edu//2413244_177212_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['baseball player', 'player', 'batter'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy']]",False,False,
406,406,2413244,177212,boy,1.0,,,http://object-naming-amore.upf.edu//2413244_177212_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['boy'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy']]",True,False,vg_majority
407,407,2413244,177212,child,,,,http://object-naming-amore.upf.edu//2413244_177212_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'child'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy']]",False,False,
408,408,2413244,177212,helmet,,,,http://object-naming-amore.upf.edu//2413244_177212_singleton_obj.png,,"[1, 0, 1, 0]","['visual', nan, 'bounding box', nan]","[['helmet'], ['helmet'], ['helmet'], ['helmet']]",False,False,
409,409,2413244,177212,person,,,,http://object-naming-amore.upf.edu//2413244_177212_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'child'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy']]",False,False,
410,410,2413244,177212,player,,,,http://object-naming-amore.upf.edu//2413244_177212_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['baseball player', 'player', 'batter'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy'], ['baseball player', 'person', 'player', 'batter', 'child', 'boy']]",False,False,
411,411,2413244,177212,sleet,0.75,1.0,,http://object-naming-amore.upf.edu//2413244_177212_singleton_obj.png,random,"[2, 2, 2, 2]","['other', 'visual', 'other', 'other']","[['sleet'], ['sleet'], ['sleet'], ['sleet']]",True,True,random
412,412,2415942,2881595,coat,,,,http://object-naming-amore.upf.edu//2415942_2881595_supercat_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['raincoat', 'coat'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt']]",False,False,
413,413,2415942,2881595,jacet,1.0,1.0,,http://object-naming-amore.upf.edu//2415942_2881595_supercat_ambiguous.png,typo-jacket,"[1, 1, 1, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['jacet', 'jacket'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt']]",True,True,typo
414,414,2415942,2881595,jacket,,,,http://object-naming-amore.upf.edu//2415942_2881595_supercat_ambiguous.png,,"[0, 1, 0, 0]","[nan, 'visual', nan, nan]","[['jacet', 'jacket'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt']]",False,False,
415,415,2415942,2881595,raincoat,,,,http://object-naming-amore.upf.edu//2415942_2881595_supercat_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['raincoat', 'coat'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt']]",False,False,
416,416,2415942,2881595,shirt,0.75,,,http://object-naming-amore.upf.edu//2415942_2881595_supercat_ambiguous.png,vg_majority,"[0, 1, 0, 0]","[nan, 'visual', nan, nan]","[['shirt'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt'], ['raincoat', 'jacet', 'jacket', 'coat', 'shirt']]",True,False,vg_majority
417,417,2416721,1057086,counter,1.0,,,http://object-naming-amore.upf.edu//2416721_1057086_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['countertop', 'counter', 'kitchen counter'], ['countertop', 'counter'], ['countertop', 'counter', 'kitchen counter'], ['table', 'countertop', 'counter', 'kitchen counter']]",True,False,vg_majority
418,418,2416721,1057086,countertop,,,,http://object-naming-amore.upf.edu//2416721_1057086_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['countertop', 'counter', 'kitchen counter'], ['countertop', 'counter'], ['countertop', 'counter', 'kitchen counter'], ['table', 'countertop', 'counter', 'kitchen counter']]",False,False,
419,419,2416721,1057086,jacket,1.0,1.0,,http://object-naming-amore.upf.edu//2416721_1057086_supercat_unique.png,alternative,"[2, 2, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['jacket'], ['jacket'], ['table', 'jacket'], ['jacket']]",True,True,alternative
420,420,2416721,1057086,kitchen counter,,,,http://object-naming-amore.upf.edu//2416721_1057086_supercat_unique.png,,"[0, 1, 0, 0]","[nan, 'visual', nan, nan]","[['countertop', 'counter', 'kitchen counter'], ['kitchen counter'], ['countertop', 'counter', 'kitchen counter'], ['table', 'countertop', 'counter', 'kitchen counter']]",False,False,
421,421,2416721,1057086,table,,,,http://object-naming-amore.upf.edu//2416721_1057086_supercat_unique.png,,"[1, 1, 2, 1]","['visual', 'bounding box', 'linguistic', 'linguistic']","[['table'], ['table'], ['table', 'jacket'], ['table', 'countertop', 'counter', 'kitchen counter']]",False,False,
422,422,2417254,2930050,bicycle,,,,http://object-naming-amore.upf.edu//2417254_2930050_singleton_obj.png,,"[1, 1, 0, 2]","['visual', 'visual', nan, 'linguistic']","[['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle']]",False,False,
423,423,2417254,2930050,bike,,,,http://object-naming-amore.upf.edu//2417254_2930050_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle'], ['motorbike', 'scooter', 'bicycle', 'motorcyccle', 'bike', 'moped', 'motorcycle']]",False,False,
