	HITId	AssignmentId	WorkerId	WorkTimeInSeconds	url	vg_obj_name	mn_obj_name	comments	same_object	correct_name	ambiguous_bbox
452	3WPCIUYH1A8WDJ8MBVKIF2DZRKHDTX	3TY7ZAOG5FK5Y0FZVCNXNN10K2YK0T	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2368266_747153_supercat_unique.png	queen	person		Yes	2	
453	3JAOYN9IHL2TWA8V3R8FKGNP68F338	3ATTHHXXWAOMPVVMYLRSJL9Y253XIZ	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2389760_1257396_singleton_obj.png	girl	bat		No	-3	no
454	3JAOYN9IHL2TWA8V3R8FKGNP68F338	3WYGZ5XF3WF5Z9ZB4E6HXT7JFUAKS9	A91P6MTYV299S	24	http://object-naming-amore.upf.edu//2389760_1257396_singleton_obj.png	girl	bat		No	-2	no
455	33W1NHWFYHLZGKDI3D9F6UW2F2QTZB	3IGI0VL647KR9NSLUAHO5GEMC0SON1	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2368266_747153_supercat_unique.png	queen	portrait		Yes	2	
456	308KJXFUJR6YFC5ARLTGP15T6HJTAA	3R0T90IZ1SCKQ6EWH1V2KWB8MAECGB	A224CWDR7XXF53	12	http://object-naming-amore.upf.edu//2331741_3147384_seed_ambiguous.png	cupcake	icing		No	2	Yes
457	3OREP8RUT2BZTHOWDZU5LTAAY5XBGF	3K5TEWLKGVBUL6QRY6QAV0CDMUVVIU	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2331741_3147384_seed_ambiguous.png	cupcake	food		Yes	2	
458	3OREP8RUT2BZTHOWDZU5LTAAY5XBGF	3S4AW7T80BIXHUFIZDM0EQ4SQECL46	A91P6MTYV299S	13	http://object-naming-amore.upf.edu//2331741_3147384_seed_ambiguous.png	cupcake	food		Yes	2	
459	31ODACBENUFPNSZCRHLC5WOC8GRQSP	3T111IHZ5EQ9HYG7LSFNHAO7IYM9RN	A224CWDR7XXF53	21	http://object-naming-amore.upf.edu//2343601_921827_singleton_obj.png	fish	chicken		Yes	0	
460	3ODOP6T3ASKPTOVGZ5ZTBBA3EUB24H	3K9FOBBF2HJJ32POHI1WDZASHVINLE	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2343601_921827_singleton_obj.png	fish	food		Yes	2	
461	37SQU136V7O1C4G1TJGD8UTVA4N11M	3LPW2N6LKT2IW36CMWXBA56P31GU5U	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2343601_921827_singleton_obj.png	fish	lemon		No	-3	no
462	306W7JMRYYYK02IEU1IHTGTCAMKB8Z	39O5D9O87TSJWU28MMOI12MZI58C32	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2389760_1257396_singleton_obj.png	girl	tennis player		Yes	2	
463	371DNNCG442KWOCVUN92TAZYGTK8TM	37U1UTWH9VM93TXXG099HETWYSE8R7	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2343601_921827_singleton_obj.png	fish	pizza		Yes	-2	
464	38B7Q9C28G5E8VKT327NIW2VGRR69Y	3IOEN3P9S7JY6AFSPRXWR9FSOZU61N	A224CWDR7XXF53	4	http://object-naming-amore.upf.edu//2389760_1257396_singleton_obj.png	girl	person		Yes	2	
465	341H3G5YF0EY0BGR5BL5MJUXIRU0Z7	3Q5ZZ9ZEVOFKY6ZZJTW6EDO06AK58L	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2389760_1257396_singleton_obj.png	girl	t-shirt		No	-3	no
466	3P4ZBJFX2V3L3KQCX6KJQMNJ7REWFG	3NL0RFNU0FNMXOX0EDAZZQRD1EEK49	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png	skier	helmet		No	-3	no
467	3XDSWAMB22S9GBAGUVVCQRKUMD5QCV	37M28K1J0QD6OT7Z5TKEBED0EZ9JAJ	A224CWDR7XXF53	16	http://object-naming-amore.upf.edu//2360569_2194589_supercat_unique.png	spice	plate		No	-3	no
468	3LB1BGHFL2WZBU3D7R7WSNN098MTYK	33F859I566DFGXH1N7HPUCHRJPRHB8	A224CWDR7XXF53	11	http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png	skier	pant		No	-3	no
469	31JUPBOORN4WDB4QLE7B7JPHMGY8LJ	31IBVUNM9SZABFO1XYKPS3ZL62NFV7	A91P6MTYV299S	9	http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png	skier	woman		Yes	2	
470	31JUPBOORN4WDB4QLE7B7JPHMGY8LJ	3VAR3R6G1P166G5HO8S5NJORN5U8OY	A224CWDR7XXF53	17	http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png	skier	woman		Yes	1	
471	3IZVJEBJ6AKTEM26701MVK4OVUFZ66	3SB4CE2TJVV7JDCOMXZF2NLFPXTXAQ	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2360569_2194589_supercat_unique.png	spice	dish		No	-3	no
472	39WICJI5ATSUH3FOOY3OOHS4L3DZ30	34Z02EIMISD41J5MPL1POEOW3FTT0C	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png	bull	bison		Yes	2	
473	3MXX6RQ9EV5LLVWM13A57OIWP434P6	38BQUHLA9W0LR57LI92OS1PM7AIOM1	A224CWDR7XXF53	20	http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png	skier	men	singular would have been correct	No	-3	no
474	3H781YYV6TI15PMM7QV2LKVKRWHTE5	3NQL1CS15R8GB65W2OCDHO61CDTVY0	A224CWDR7XXF53	34	http://object-naming-amore.upf.edu//2348839_2323377_singleton_obj.png	biscuit	bagel dog	So that's how it is called!	Yes	2	
475	32TZXEA1OLKI43DKG1ZF6S0YMOX14Z	3VP0C6EFSGWV2Z1HIDGUB13VMAEM60	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2404559_3814915_singleton_obj.png	bull	animal		Yes	2	
476	3LN3BXKGC0VRHKM78QQ187NV86EWGF	3Z3ZLGNNSIUNQVCRR4PDL7BGMKK3Q9	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//712987_1577034_seed_ambiguous.png	skier	person		Yes	2	
477	3MYASTQBG7BJL3GUURQNAX2C7DHQDV	37QW5D2ZRGML48XAVP9E7OYSKUM8SK	A224CWDR7XXF53	24	http://object-naming-amore.upf.edu//2348839_2323377_singleton_obj.png	biscuit	cake		Yes	0	
478	3M4KL7H8KVNWJQHYZPSU3QKCIF316K	3UN61F00HWPQGBEVI2265UJ5W2CR5N	A224CWDR7XXF53	23	http://object-naming-amore.upf.edu//2348839_2323377_singleton_obj.png	biscuit	hotdog		Yes	1	
479	3TCFMTM8HEO81PYXCNGRDD302A1123	3C5W7UE9CFQ8LELDJ0PKBEGFJENXMF	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2384461_1309085_supercat_ambiguous.png	boy	shirt		No	-3	no
480	311HQEI8RSGCIMGBQA6E1Y4KQ5ZZ75	3STRJBFXOWR6E9CQTEB77Y35HDOKTY	A91P6MTYV299S	17	http://object-naming-amore.upf.edu//2348839_2323377_singleton_obj.png	biscuit	bread		Yes	1	
481	311HQEI8RSGCIMGBQA6E1Y4KQ5ZZ75	3U8YCDAGXPGR93DU8H7UJ9D9J800QB	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2348839_2323377_singleton_obj.png	biscuit	bread		Yes	2	
482	3D17ECOUOEVXM7UGGNUWWN8S8O113E	37Z929RLG9842SPYYNK9YKUFY7CSTY	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2384461_1309085_supercat_ambiguous.png	boy	kid		Yes	2	
483	3D17ECOUOEVXM7UGGNUWWN8S8O113E	3CFJTT4SXTQSAGPVG8NUPMWA0C8I79	A91P6MTYV299S	6	http://object-naming-amore.upf.edu//2384461_1309085_supercat_ambiguous.png	boy	kid		Yes	2	
484	39I4RL8QGJHT8EYYIQ20YFG53DT4H1	34S9DKFK73P331WN0XQM77COQAMNY6	A224CWDR7XXF53	35	http://object-naming-amore.upf.edu//2356773_2359404_singleton_obj.png	elk	horn	VG wrong as well?	No	-3	no
485	3VCK0Q0PO5E4JM282NABRWNO8DM0NQ	3ZV9H2YQQD7SAS8D3DOJDWT2AL0W35	A224CWDR7XXF53	11	http://object-naming-amore.upf.edu//2348839_2323377_singleton_obj.png	biscuit	sandwich		Yes	1	
486	3ULIZ0H1VA500MHKU6IPBK6CMKS154	3OS46CRSLFZESMVQW5HLYXM8D3VV6V	A224CWDR7XXF53	24	http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png	gerbil	mammal		Yes	2	
487	3EQVJH0T40LDPZDOXR386NSXJC9THL	3LKC68YZ3A3HWH1ZMB8B1ZRD5CRWOV	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png	soup	ramen		Yes	2	
488	3RTFSSG7T8673C08JHNHLZS34N0WLL	3GS6S824SQXZEW1NLW8YMAR8F2MWNG	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png	gerbil	rodent		Yes	2	
489	385MDVINFCF18MC8GWB45KFB0YVWJJ	3IRIK4HM3AKITDPQ5OMG85YJSW46CW	A91P6MTYV299S	56	http://object-naming-amore.upf.edu//2384461_1309085_supercat_ambiguous.png	boy	skateboarder		Yes	2	
490	385MDVINFCF18MC8GWB45KFB0YVWJJ	3X65QVEQI0N0CYSXSSSIXOGGIR4LCU	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2384461_1309085_supercat_ambiguous.png	boy	skateboarder		Yes	2	
491	3B9XR6P1WEV9KJEXL5F8I62QQXEBJJ	3EF8EXOTT1VAU5UZ9ARL0DKXA53J1V	A224CWDR7XXF53	10	http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png	gerbil	guinea pig		Yes	1	
492	3YOAVL4CA0HFZZYSOC87YMKAZ39Z4L	3HSYG7LRBJY7BQM3Z5XF67G9Y0XKKS	A91P6MTYV299S	9	http://object-naming-amore.upf.edu//2384461_1309085_supercat_ambiguous.png	boy	skater		Yes	2	
493	3I4E7AFQ2KZ9G58ELR6TI08CW4DTJQ	33FOTY3KEMLNMROTZIAZD972KL51CA	A224CWDR7XXF53	23	http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png	soup	pasta		Yes	0	
494	3FBEFUUYRK5SDEUYV8LNERDFM996AD	3EICBYG644WUH84XP7G5H93OE2VCJF	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png	gerbil	animal		Yes	2	
495	3BFNCI9LYKQBXT9I53B5XXZ5BA137D	3WEV0KO0OMSXL3T1CXKUTGCTVLDDSP	A91P6MTYV299S	7	http://object-naming-amore.upf.edu//2384461_1309085_supercat_ambiguous.png	boy	person		Yes	2	
496	3BFNCI9LYKQBXT9I53B5XXZ5BA137D	3X1FV8S5JXRGPFKW8IQ7AOZX7H3VG2	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2384461_1309085_supercat_ambiguous.png	boy	person		Yes	2	
497	3SU800BH86S525RGGMGCKX60TDCQU5	33FBRBDW6OZ5XR8EY3JESJUAYRYC8S	A224CWDR7XXF53	38	http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png	gerbil	dog		Yes	-2	
498	33EEIIWHK775FKGGLCQHGJ8J7KLQVU	3E13VNJ1NNVEZUATRS6LOC5XXQP1IC	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png	soup	food		Yes	2	
499	3Z8UJEJOCZDFBCXBK09PBTQB60P39P	30BUDKLTXDV1779QWWI66NKMHDCE5N	A224CWDR7XXF53	15	http://object-naming-amore.upf.edu//2406768_290488_singleton_obj.png	gerbil	hamster		Yes	0	
500	3NKW03WTLM7IU9GLBMVD2LRXETNQW4	39OWYR0EPKRRF9J62979Z23FOJPFYG	A91P6MTYV299S	12	http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png	soup	noodles		No	-3	Yes
501	3FI30CQHVKJXWOZQ1MLJ92XL4RU6B8	3GNA64GUZE4Q4AZV5ND604900GB5Q1	A224CWDR7XXF53	239	http://object-naming-amore.upf.edu//2318417_3392338_supercat_unique.png	puppy	cub		Yes	2	
502	39XCQ6V3KY4V78IH0CU66GXTUV8566	336KAV9KYQS7EF7UEES2FJ9QFF0Y2V	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2384461_1309085_supercat_ambiguous.png	boy	man		Yes	1	
503	3GS542CVJVNIPRKFYJXIQQOVKWG59H	3H8DHMCCW9BZXKGT7OBS2ULJER0KDF	A91P6MTYV299S	21	http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png	soup	plate		No	-3	no
504	363A7XIFV4MDS49ZWGTVQJTE320AV8	3FUI0JHJPXYVJU6PTTDH8ZI5CS6336	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png	soup	bowl		No	-3	no
505	363A7XIFV4MDS49ZWGTVQJTE320AV8	3WQ3B2KGE8G4CMWNLIE42P1K20OB1W	A91P6MTYV299S	10	http://object-naming-amore.upf.edu//2361042_3757221_supercat_unique.png	soup	bowl		Yes	-3	no
506	3DIIW4IV8PVT499IO8KLYRHK3Q84IU	3KXIR214I4GRG8TAP74VZU5JKE242H	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2318417_3392338_supercat_unique.png	puppy	bear		Yes	2	
507	3AQN9REUTFGSU57GL17HNJ5E6MZDYM	3P59JYT76LKBXT80485372HB0DDT2W	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png	lady	woman		Yes	2	
508	30Z7M1Q8UYKFHSDMONILY596S4Z8A1	3OUYGIZWR7Y69RCF84S5J4NZECE0PK	A224CWDR7XXF53	21	http://object-naming-amore.upf.edu//2345825_1862256_supercat_ambiguous.png	sauce	chilidog		No	-3	Yes
509	33BFF6QPI1BQN8AJDBJHPDYM419W37	3PZDLQMM0TLUBC6PIMADISH7CRE2CN	A224CWDR7XXF53	12	http://object-naming-amore.upf.edu//2345825_1862256_supercat_ambiguous.png	sauce	hotdog		No	-3	no
510	3D1UCPY6GG9FX7E1F83BBXV0MU7380	37W3JXSD668TQV51SYH93QPFJMVWYB	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png	lady	frisbee player		Yes	2	
511	36818Z1KV3DTGV7GC6NP7O1VCI73A4	37XITHEISW9BFWNAXCPEJ0PFOJYRCV	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png	sheep	lamb		Yes	2	
512	3UL5XDRDNCJIBM15TRR4QUTK0QY58S	3K3R2QNK8B31XQ8OPMASMLBRPXQ9UR	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png	lady	athlete		Yes	2	
513	3NZ1E5QA6Z11DKZCW3BEHWJL8WJ5BR	3E4GGUZ1T8RCUAIDAZRB6BUFH0TK2O	A224CWDR7XXF53	22	http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png	sheep	teddy bear		Yes	0	
514	3UDTAB6HH6ZJUKYE1DR69VS43O5900	35GMH2SV3EHNFHF81BE5FTKDY8IEOT	A224CWDR7XXF53	11	http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png	lady	child		Yes	1	
515	3UDTAB6HH6ZJUKYE1DR69VS43O5900	3RRCEFRB7MCL4LT680X60N8NEKYB49	A91P6MTYV299S	24	http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png	lady	child		Yes	2	
516	35JDMRECC49X0K0GNQWVM1GV12AGEK	3SPJ03342137KB52LZYUE0V7HQMYJI	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2376930_2084256_seed_ambiguous.png	lady	person		Yes	2	
517	3KVQ0UJWPXLT1NXNRU7A4AW6IX0W5X	3AAJC4I4FGS7P1F7HL0DS749NKHJZL	A224CWDR7XXF53	20	http://object-naming-amore.upf.edu//2345825_1862256_supercat_ambiguous.png	sauce	cheese		No	-1	no
518	3S829FDFT213U0H6G5LF45Y54G5DXG	3OE22WJIGIO7PPPA6OLE8G1GZXYQUY	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png	sheep	toy		Yes	2	
519	307FVKVSYRFWFPSM5HGO72RBPAX47Z	3YMU66OBIN8B7EPC3T93VN8OZ2IGHN	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png	sheep	stuffed animal		Yes	2	
520	3909MD9T2ZHRMK4LC6QD4GGJ0NAEFJ	3F6HPJW4JD03PACUZDAEUMOA470W2U	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2343264_3368354_singleton_obj.png	guy	skater		Yes	2	
521	3B6F54KMR2C16OFV62VX4VG40401S6	3E7TUJ2EGCMFGOX23RK3CL733XOD9E	A91P6MTYV299S	18	http://object-naming-amore.upf.edu//2345825_1862256_supercat_ambiguous.png	sauce	plate		No	-3	no
522	3B6F54KMR2C16OFV62VX4VG40401S6	3UNH76FOCS5XLJBNOWBMUSNOLKHYMM	A224CWDR7XXF53	14	http://object-naming-amore.upf.edu//2345825_1862256_supercat_ambiguous.png	sauce	plate		No	-3	Yes
523	3MDWE879UH2KE71OZTOVTCONUS2B9O	3A1PQ49WVHHE3ZZ9LAO0O04IXDA1HJ	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2343264_3368354_singleton_obj.png	guy	man		Yes	2	
524	3BS6ERDL937QBLXAFICP4SLL7C66DF	39PAAFCODM0KUK62SIPE97EMXBBVTB	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2343264_3368354_singleton_obj.png	guy	skateboarder		Yes	2	
525	3RQVKZ7ZRKJMCBDZ13X0ENUD5W1271	39JEC7537U13834R6WUOKXEI9PBVCS	A224CWDR7XXF53	31	http://object-naming-amore.upf.edu//2411642_2769770_singleton_obj.png	dog	stuffed animal	Don't know which object boix shows	Not sure	0	Yes
526	3HY86PZXPYI0W5AD57BSFECPZDRE1I	33L7PJKHCGYMJ8APKPE4HTUEMD08T9	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2359706_1827544_singleton_obj.png	man	person		Yes	2	
527	3FJ2RVH25Z6QQU1SG0VKSJLJ0MP92K	3TOK3KHVJTI2620YE30Z9JSWCLIO7L	A224CWDR7XXF53	15	http://object-naming-amore.upf.edu//2411642_2769770_singleton_obj.png	dog	dolls	X	Yes	0	Yes
528	3U74KRR67ML5ZVZZ0PYLB7PT5OITNU	3M68NM076H7MZFE9NLCBX0X5SXNR63	A224CWDR7XXF53	11	http://object-naming-amore.upf.edu//2330997_3035829_supercat_ambiguous.png	cheese	pizza		No	-3	no
529	3MNJFORX8B4RQ1BS15XA0MA6NUB5F9	3IAS3U3I0FGB17EJ4MEI78BPU62B2D	A91P6MTYV299S	10	http://object-naming-amore.upf.edu//2411642_2769770_singleton_obj.png	dog	teddy bear		Yes	2	
530	3N7PQ0KLI5PW68OSSBPB37RMXX53EZ	3U5JL4WY5K9SHOW7DWPOPKZFXN2X4K	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2359706_1827544_singleton_obj.png	man	bag		No	-3	no
531	33J5JKFMK6YL3BEX12KBXOG0G0T3QB	39GXDJN2OTE1W0EEPKEJIBIZJYLV8H	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2330997_3035829_supercat_ambiguous.png	cheese	food		Yes	2	
532	3J94SKDEKIPUSHXWAZ2KCM7LBHV5DY	3FTOP5WARFOANG9HDRNLM81N5DXJ0S	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2380172_1349791_singleton_obj.png	girl	person		Yes	2	
533	3UOMW19E6D6KNPRIA379SGP3QHJ5CY	3IKZ72A5B4GX3AFSV7YYIM58KZLNFY	A91P6MTYV299S	15	http://object-naming-amore.upf.edu//2331870_971185_singleton_obj.png	cheese	slice		No	-3	Yes
534	3UOMW19E6D6KNPRIA379SGP3QHJ5CY	3ZY8KE4ISJ3724EABEVJ423ZD47QVN	A224CWDR7XXF53	17	http://object-naming-amore.upf.edu//2331870_971185_singleton_obj.png	cheese	slice	VG name incorrect	No	2	no
535	3PUOXASB573GW544574YFUVQLVNZ9H	3E7TUJ2EGCMFGOX23RK3CL733XV9DH	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2380172_1349791_singleton_obj.png	girl	woman		Yes	1	
536	3OND0WXMHWFB0GVR7WED71SWG2NEHH	3FTYUGLFSULWF1VQ017M0521H15D5N	A91P6MTYV299S	21	http://object-naming-amore.upf.edu//2411642_2769770_singleton_obj.png	dog	fur		No	-3	Yes
537	3OQQD2WO8I68MDQEOUF2OMPEPQC3I8	3PPTZCWALQKOBOJKCBKMP8GV1FDQZN	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2335176_2384801_seed_ambiguous.png	moose	doll		Yes	1	
538	3R5OYNIC2C952GBCG4BDFWUO53JTPQ	3SB5N7Y3O340WEJG5L2IPV97DLR0GG	A224CWDR7XXF53	18	http://object-naming-amore.upf.edu//2397028_1193404_supercat_ambiguous.png	sauce	food		Not sure	2	no
539	37SDSEDIN92JN40MS4PSN4G3OAT186	36TFCYNS44AMT0K2S397J98J2SFHXH	A224CWDR7XXF53	12	http://object-naming-amore.upf.edu//2320396_2886637_supercat_ambiguous.png	pickle	food		Yes	2	
540	3K8CQCU3KE1XRC3TVU3WYRWS9I0WNN	3KMS4QQVK2QWV4UPYU6IQUO4Q4KFKP	A224CWDR7XXF53	15	http://object-naming-amore.upf.edu//2368930_615110_supercat_unique.png	girl	plate		No	-2	no
541	3ACRLU860NE193S5744HLQPYLPIEB1	3FDJT1UU7484T710SIT94IXR1AJ5K9	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2335176_2384801_seed_ambiguous.png	moose	toy		Yes	2	
542	31MCUE39BKMUQMKJY6FZ3ACYADK3GG	3PM8NZGV8YGZ6TJ5BTW1SN0KTFKQXV	A224CWDR7XXF53	4	http://object-naming-amore.upf.edu//2383959_529233_supercat_ambiguous.png	kid	boy		Yes	2	
543	3VGET1QSZ0Z8ORB6FNM72UA293VW7C	3AZHRG4CU4KZ227SA6VY61KY9GM30B	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2320396_2886637_supercat_ambiguous.png	pickle	plate		No	-3	no
544	3ICOHX7ENCB0PGPV9O7S19TFULLE0F	34X6J5FLPTYYB9EGUPH01ES5IH0QJ2	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2335176_2384801_seed_ambiguous.png	moose	animal		Yes	2	
545	3HY86PZXPYI0W5AD57BSFECPZDR1E5	34X6J5FLPTYYB9EGUPH01ES5IHWJQR	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2335176_2384801_seed_ambiguous.png	moose	stuffed animal		Yes	2	
546	34R0BODSP1ZZKNBW6UD4I4P6BTW5ER	3J2UYBXQQLCYZLUAT8TWD4WIJ7O60K	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2383959_529233_supercat_ambiguous.png	kid	toddler		Yes	2	
547	3CO05SML7V5PYKU0VURS0GSY9AAR04	3LEP4MGT3G0Y4HCZ1BYZ3R2TRXRBDM	A91P6MTYV299S	8	http://object-naming-amore.upf.edu//2410016_228090_supercat_unique.png	bread	food		Yes	2	
548	3CO05SML7V5PYKU0VURS0GSY9AAR04	3S96KQ6I9M4Y036G1XPK3L8FX42TD5	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2410016_228090_supercat_unique.png	bread	food		Yes	2	
549	3JY0Q5X05J6VKYW7TLMJM417EIPGG1	3CP1TO84PT19CRXA3CN54MBXKAS52I	A224CWDR7XXF53	11	http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png	cat	teddy	VG name wrong	Yes	2	
550	3D7VY91L65XZLRKIO2S0YYU7UR9BMN	3WOKGM4L71GOOR0ET4FQU4I947I0O3	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2383959_529233_supercat_ambiguous.png	kid	child		Yes	2	
551	3TD33TP5DL2YJQBTRZ2VP7Z70AKBA3	3U5NZHP4LR2HKRIB6CZQPWMG0T6HPT	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png	cat	teddy bear		Yes	2	
552	3D4BBDG7ZHWH9A4EWKJGDJRJCLS3C6	3X3OR7WPZZ0Y0V2KBGCDV2KXS0P8LH	A224CWDR7XXF53	53	http://object-naming-amore.upf.edu//2378580_3836155_supercat_unique.png	soup	plate		Not sure	1	Not_sure
553	3NKW03WTLM7IU9GLBMVD2LRXETNWQA	3AQF3RZ558IPWP90WQCHGBJMP9D6FO	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png	cat	doll		Yes	2	
554	3QGTX7BCHP2XVI2S2HRH3EQOZZ55ZX	3EJJQNKU9R52W4YQJ43FURMV1BUHRL	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2371413_3854740_supercat_unique.png	hamburger	food		Yes	2	
555	37SOB9Z0SSXACEYK9XCFG2H66U63LM	340UGXU9DY1ZUXLRSNFOE30OGPDUVW	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png	cat	toy		Yes	2	
556	37SOB9Z0SSXACEYK9XCFG2H66U63LM	379J5II41OGF9WCBOJYDNCGJ336LEC	A91P6MTYV299S	10	http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png	cat	toy		Yes	2	
557	3CMIQF80GNQK0U1FK4I94RSKQRV6QK	3K9FOBBF2HJJ32POHI1WDZASHVDLN7	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2351023_3061971_supercat_ambiguous.png	batter	man		Yes	2	
558	3CMIQF80GNQK0U1FK4I94RSKQRV6QK	3VFJCI1K4ZZOW83FZYLX9RAUMBAGRE	A91P6MTYV299S	7	http://object-naming-amore.upf.edu//2351023_3061971_supercat_ambiguous.png	batter	man		Yes	2	
559	3CKVGCS3PG51ZZUDAJRXQQXUVCU0S2	3BDCF01OGXUDF1T2OKA7UF8ZLFRYLK	A224CWDR7XXF53	11	http://object-naming-amore.upf.edu//2363728_2149199_supercat_unique.png	croissant	bread		Yes	0	
560	3FULMHZ7OUXF0SZ99NIDQKO1KZS4MA	3IX2EGZR7BJYNATG7460642AE3YJRS	A224CWDR7XXF53	10	http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png	cat	dog		Yes	2	
561	3NI0WFPPI9GWC1WG36OUPL12DNX60M	3BF51CHDTVAEWAERPRK0AVL8SL40HF	A224CWDR7XXF53	202	http://object-naming-amore.upf.edu//2363728_2149199_supercat_unique.png	croissant	food		Yes	2	
562	3NI0WFPPI9GWC1WG36OUPL12DNX60M	3QHK8ZVMIMIH2T0RESWNM4AY06TBL2	A91P6MTYV299S	8	http://object-naming-amore.upf.edu//2363728_2149199_supercat_unique.png	croissant	food		Yes	2	
563	35JDMRECC49X0K0GNQWVM1GV12AEGI	34YB12FSQYOXZSQNUQPGNSGKGOBGMQ	A91P6MTYV299S	8	http://object-naming-amore.upf.edu//2368596_617107_supercat_unique.png	hat	cap		Yes	2	
564	35O6H0UNLSG7V3XOKVOVFK2YG1S5JC	3L6L49WXW0XJF5CX7Q6TX18V4OG455	A224CWDR7XXF53	20	http://object-naming-amore.upf.edu//2319991_996919_supercat_unique.png	cat	stuffed animal		Yes	2	
565	3APP19WN71ETN571H8DXADOIK4M6GP	3LOZAJ85YDDIEAHK9I60W52HD96X2O	A224CWDR7XXF53	28	http://object-naming-amore.upf.edu//2349227_2299218_singleton_obj.png	shirt	tie		No	-3	Not_sure
