items,quality_control
"[['http://object-naming-amore.upf.edu//2381787_1334083_singleton_obj.png', ['jacket', 'zipper', 'coat']], ['http://object-naming-amore.upf.edu//2336619_959926_supercat_unique.png', ['table', 'dsek', 'desk']], ['http://object-naming-amore.upf.edu//2316056_3331294_supercat_ambiguous.png', ['pot', 'mug', 'plate', 'bowl']], ['http://object-naming-amore.upf.edu//2361149_783804_singleton_obj.png', ['office', 'runway', 'plane', 'airplane', 'airport']], ['http://object-naming-amore.upf.edu//2348488_1970432_singleton_obj.png', ['snowboarder', 'skier', 'woman', 'hill', 'person', 'girl']], ['http://object-naming-amore.upf.edu//2319722_3047918_singleton_obj.png', ['rocking chair', 'doll', 'rocker', 'bear', 'animals', 'chair']]]","['7b227a6970706572223a20227365726966227d', '7b226473656b223a202273616e732d6465736b222c20227461626c65223a2022617269616c227d', '7b22706c617465223a20227365726966222c2022626f776c223a2022617269616c227d', '7b226f6666696365223a2022636f7572696572222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b2268696c6c223a20227365726966227d', '7b22616e696d616c73223a20227365726966222c20226368616972223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2400093_1163039_supercat_unique.png', ['sppoon', 'spoon', 'wooden spoon']], ['http://object-naming-amore.upf.edu//2365138_2484889_singleton_obj.png', ['wisp', 'bird', 'stork']], ['http://object-naming-amore.upf.edu//2390755_1247434_singleton_obj.png', ['anmial', 'goat', 'sheep', 'animal']], ['http://object-naming-amore.upf.edu//2356800_2506591_supercat_unique.png', ['traveler', 'person', 'man', 'train', 'boy']], ['http://object-naming-amore.upf.edu//2404298_344284_singleton_obj.png', ['trcuk', 'car', 'truck', 'vehicle', 'van', 'bus']], ['http://object-naming-amore.upf.edu//2317743_1017821_singleton_obj.png', ['cake', 'writing', 'bun', 'food', 'sandwich', 'hotdog']]]","['7b227370706f6f6e223a202273616e732d73706f6f6e222c202273706f6f6e223a2022617269616c227d', '7b2277697370223a2022636f7572696572222c202262697264223a2022617269616c227d', '7b22616e6d69616c223a202273616e732d616e696d616c227d', '7b22747261696e223a20227365726966227d', '7b22747263756b223a202273616e732d747275636b222c202276616e223a2022617269616c227d', '7b2277726974696e67223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2337198_2473434_supercat_unique.png', ['plate', 'vegetables', 'knife']], ['http://object-naming-amore.upf.edu//2365502_633793_singleton_obj.png', ['girl', 'child', 'grl']], ['http://object-naming-amore.upf.edu//2326961_2770133_singleton_obj.png', ['bench', 'chair', 'bolts', 'table']], ['http://object-naming-amore.upf.edu//2387482_1275560_supercat_unique.png', ['coat', 'etnies', 'jacket', 'robe', 'shirt']], ['http://object-naming-amore.upf.edu//2342333_3069874_singleton_obj.png', ['man', 'horse', 'person', 'prizes', 'cowboy', 'cap']], ['http://object-naming-amore.upf.edu//2365654_1840835_supercat_unique.png', ['food', 'hotdog', 'sandwich', 'bun', 'termac', 'burger']]]","['7b22766567657461626c6573223a20227365726966222c20226b6e696665223a2022617269616c227d', '7b2267726c223a202273616e732d6769726c222c20226769726c223a2022617269616c227d', '7b22626f6c7473223a20227365726966222c202262656e6368223a2022617269616c227d', '7b2265746e696573223a2022636f7572696572227d', '7b227072697a6573223a2022636f7572696572222c20226d616e223a2022617269616c227d', '7b227465726d6163223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2360657_786722_singleton_obj.png', ['pllow', 'bed', 'pillow']], ['http://object-naming-amore.upf.edu//2322121_3104823_supercat_unique.png', ['stone', 'vest', 'bench']], ['http://object-naming-amore.upf.edu//2360152_3535159_supercat_unique.png', ['cake', 'food', 'table', 'tanle']], ['http://object-naming-amore.upf.edu//2362554_1819896_seed_ambiguous.png', ['chair', 'couch', 'dog', 'sofa', 'plate']], ['http://object-naming-amore.upf.edu//2378198_561400_singleton_obj.png', ['girl', 'skier', 'spain', 'woman', 'child', 'person']], ['http://object-naming-amore.upf.edu//2371689_2303669_supercat_ambiguous.png', ['skater', 'skateboarder', 'skateboard', 'boy', 'man', 'sky']]]","['7b22706c6c6f77223a202273616e732d70696c6c6f77222c2022626564223a2022617269616c227d', '7b2276657374223a20227365726966222c202262656e6368223a2022617269616c227d', '7b2274616e6c65223a202273616e732d7461626c65222c20227461626c65223a2022617269616c227d', '7b22706c617465223a2022636f7572696572222c2022736f6661223a2022626f6c642d636f756368227d', '7b22737061696e223a2022636f7572696572227d', '7b22736b79223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//713402_1583103_supercat_unique.png', ['sandal', 'couch', 'sofa']], ['http://object-naming-amore.upf.edu//2334138_3440054_singleton_obj.png', ['pillow', 'bed', 'bcollar']], ['http://object-naming-amore.upf.edu//2411672_358263_singleton_obj.png', ['person', 'airplane', 'plane', 'biplane']], ['http://object-naming-amore.upf.edu//2363969_760692_singleton_obj.png', ['man', 'player', 'pitchre', 'pitcher', 'baseball player']], ['http://object-naming-amore.upf.edu//2408280_1093920_seed_ambiguous.png', ['jacket', 'skier', 'shoe', 'woman', 'girl', 'jzcket']], ['http://object-naming-amore.upf.edu//2346343_2030809_singleton_obj.png', ['castle', 'palace', 'parliament', 'building', 'clock tower', 'robin']]]","['7b2273616e64616c223a20227365726966222c2022636f756368223a2022617269616c222c2022736f6661223a2022626f6c642d636f756368227d', '7b2262636f6c6c6172223a2022636f7572696572222c2022626564223a2022617269616c227d', '7b22706572736f6e223a20227365726966222c2022706c616e65223a2022626f6c642d616972706c616e65227d', '7b2270697463687265223a202273616e732d70697463686572227d', '7b226a7a636b6574223a202273616e732d6a61636b6574222c2022776f6d616e223a2022617269616c227d', '7b22726f62696e223a2022636f7572696572222c202270616c616365223a2022626f6c642d636173746c65227d']"
"[['http://object-naming-amore.upf.edu//2380207_1349417_supercat_unique.png', ['shirt', 't-shirt', 't-shrt']], ['http://object-naming-amore.upf.edu//2345635_2508168_singleton_obj.png', ['sadn', 'sand', 'cat']], ['http://object-naming-amore.upf.edu//2317476_3060280_supercat_ambiguous.png', ['person', 'remote', 'face', 'man']], ['http://object-naming-amore.upf.edu//1375_1066955_seed_ambiguous.png', ['singer', 'guitarist', 'person', 'man', 'drum']], ['http://object-naming-amore.upf.edu//2360442_2069032_singleton_obj.png', ['tennis player', 'player', 'person', 'tennis llayer', 'man', 'boy']], ['http://object-naming-amore.upf.edu//2352625_852804_singleton_obj.png', ['person', 'skater', 'skateboarder', 'woman', 'nails', 'girl']]]","['7b22742d73687274223a202273616e732d742d7368697274222c20227368697274223a2022617269616c227d', '7b227361646e223a202273616e732d73616e64222c2022636174223a2022617269616c227d', '7b2266616365223a20227365726966222c20226d616e223a2022617269616c227d', '7b226472756d223a20227365726966222c20226d616e223a2022617269616c227d', '7b2274656e6e6973206c6c61796572223a202273616e732d74656e6e697320706c61796572222c2022626f79223a2022617269616c227d', '7b226e61696c73223a20227365726966227d']"
"[['http://object-naming-amore.upf.edu//2401958_1142195_supercat_unique.png', ['coat', 'hustler', 'jacket']], ['http://object-naming-amore.upf.edu//2381507_1336050_supercat_unique.png', ['t-shiirt', 't-shirt', 'shirt']], ['http://object-naming-amore.upf.edu//2387975_676194_seed_ambiguous.png', ['sttaue', 'bird', 'statue', 'clock']], ['http://object-naming-amore.upf.edu//2400800_405290_supercat_ambiguous.png', ['person', 'swabs', 'man', 'catcher', 'baseball player']], ['http://object-naming-amore.upf.edu//2322926_2784906_singleton_obj.png', ['couner', 'cabinet', 'cub board', 'countertop', 'table', 'counter']], ['http://object-naming-amore.upf.edu//2358370_803546_singleton_obj.png', ['batter', 'player', 'playyer', 'baseball player', 'man', 'pole']]]","['7b22687573746c6572223a2022636f7572696572222c20226a61636b6574223a2022617269616c227d', '7b22742d736869697274223a202273616e732d742d7368697274222c20227368697274223a2022617269616c227d', '7b22737474617565223a202273616e732d737461747565227d', '7b227377616273223a2022636f7572696572222c202263617463686572223a2022617269616c227d', '7b22636f756e6572223a202273616e732d636f756e746572222c2022636f756e746572223a2022617269616c227d', '7b22706c6179796572223a202273616e732d706c61796572227d']"
"[['http://object-naming-amore.upf.edu//2403703_1122283_singleton_obj.png', ['plane', 'oriole', 'airplane']], ['http://object-naming-amore.upf.edu//2391191_490825_singleton_obj.png', ['food', 'steakball', 'pizza']], ['http://object-naming-amore.upf.edu//2412981_182795_singleton_obj.png', ['plane', 'airplane', 'door', 'aircraft']], ['http://object-naming-amore.upf.edu//2390440_497464_singleton_obj.png', ['player', 'elbow', 'child', 'tennis player', 'girl']], ['http://object-naming-amore.upf.edu//2417084_3172443_singleton_obj.png', ['soccer player', 'player', 'letters', 't-shirt', 'boy', 'person']], ['http://object-naming-amore.upf.edu//2333798_966663_singleton_obj.png', ['bike', 'garage', 'garage door', 'door', 'garage dooor', 'shutter']]]","['7b226f72696f6c65223a2022636f7572696572222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22737465616b62616c6c223a20227365726966222c202270697a7a61223a2022617269616c227d', '7b22646f6f72223a20227365726966222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b22656c626f77223a20227365726966222c20226769726c223a2022617269616c227d', '7b226c657474657273223a20227365726966222c2022626f79223a2022617269616c227d', '7b2267617261676520646f6f6f72223a202273616e732d67617261676520646f6f72227d']"
"[['http://object-naming-amore.upf.edu//2396902_1194223_supercat_ambiguous.png', ['cap', 'hat', 'nose']], ['http://object-naming-amore.upf.edu//2403503_352487_singleton_obj.png', ['bench', 'chair', 'bnech']], ['http://object-naming-amore.upf.edu//1159939_1599384_singleton_obj.png', ['keybard', 'keyboard', 'desk', 'table']], ['http://object-naming-amore.upf.edu//2414948_148923_supercat_unique.png', ['pillow', 'background', 'blanket', 'book', 'bed']], ['http://object-naming-amore.upf.edu//2326028_3360787_singleton_obj.png', ['woman', 'jacket', 'girl', 'shoe', 'cukes', 'lady']], ['http://object-naming-amore.upf.edu//2322044_3530749_seed_ambiguous.png', ['children', 'child', 'kid', 'boy', 'tie', 'eyes']]]","['7b226e6f7365223a20227365726966222c2022686174223a2022617269616c227d', '7b22626e656368223a202273616e732d62656e6368222c202262656e6368223a2022617269616c227d', '7b226b657962617264223a202273616e732d6b6579626f617264222c20226465736b223a2022617269616c227d', '7b226261636b67726f756e64223a20227365726966222c2022626564223a2022617269616c227d', '7b2263756b6573223a2022636f7572696572227d', '7b2265796573223a20227365726966222c2022626f79223a2022617269616c222c20226368696c6472656e223a2022626f6c642d6368696c642c6b6964227d']"
"[['http://object-naming-amore.upf.edu//2384984_523106_singleton_obj.png', ['horse', 'car', 'around']], ['http://object-naming-amore.upf.edu//2396476_443905_supercat_unique.png', ['bread', 'bun', 'meat']], ['http://object-naming-amore.upf.edu//2364443_3888875_seed_ambiguous.png', ['zebra', 'ogre', 'butt', 'tail']], ['http://object-naming-amore.upf.edu//2414857_150531_supercat_unique.png', ['skirt', 'outfit', 'fingernail', 'tennis outfit', 'dress']], ['http://object-naming-amore.upf.edu//2415650_2789601_singleton_obj.png', ['teenager', 'person', 'man', 'wall', 'boy', 'bicycle']], ['http://object-naming-amore.upf.edu//2324507_3082273_singleton_obj.png', ['woman', 'toy', 'person', 'girl', 'table', 'filming']]]","['7b2261726f756e64223a2022636f7572696572222c2022686f727365223a2022617269616c227d', '7b226d656174223a20227365726966222c20226272656164223a2022617269616c227d', '7b226f677265223a2022636f7572696572222c20227a65627261223a2022617269616c222c202262757474223a2022626f6c642d7461696c227d', '7b2266696e6765726e61696c223a20227365726966222c20226472657373223a2022617269616c227d', '7b2277616c6c223a20227365726966222c2022626f79223a2022617269616c227d', '7b2266696c6d696e67223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2338354_3106906_supercat_unique.png', ['ts-hirt', 'shirt', 't-shirt']], ['http://object-naming-amore.upf.edu//2412447_306536_singleton_obj.png', ['plane', 'airplane', 'propeller']], ['http://object-naming-amore.upf.edu//2348594_2476852_seed_ambiguous.png', ['pate', 'rice', 'plate', 'food']], ['http://object-naming-amore.upf.edu//2325283_3387853_supercat_unique.png', ['pizza', 'sandwich', 'table', 'burger', 'food']], ['http://object-naming-amore.upf.edu//2351597_859582_singleton_obj.png', ['cream', 'tile', 'countertop', 'counter', 'bathroom counter', 'counger']], ['http://object-naming-amore.upf.edu//2398485_424859_supercat_unique.png', ['dress', 'jacket', 'sweater', 'shirt', 'sample', 'clothing']]]","['7b2274732d68697274223a202273616e732d742d7368697274222c20227368697274223a2022617269616c227d', '7b2270726f70656c6c6572223a20227365726966222c2022616972706c616e65223a2022626f6c642d706c616e65227d', '7b2270617465223a202273616e732d706c617465222c202272696365223a2022617269616c227d', '7b227461626c65223a20227365726966222c202273616e6477696368223a2022617269616c227d', '7b22636f756e676572223a202273616e732d636f756e746572222c2022636f756e746572223a2022617269616c227d', '7b2273616d706c65223a2022636f7572696572222c20226a61636b6574223a2022617269616c222c20226472657373223a2022626f6c642d636c6f7468696e67227d']"
"[['http://object-naming-amore.upf.edu//2390303_498970_seed_ambiguous.png', ['train', 'bridge', 'brdige']], ['http://object-naming-amore.upf.edu//2320223_995095_supercat_unique.png', ['jacket', 'banner', 'coat']], ['http://object-naming-amore.upf.edu//2331642_971603_singleton_obj.png', ['sandel', 'food', 'salad', 'vegetable']], ['http://object-naming-amore.upf.edu//2315401_2870931_supercat_unique.png', ['shirt', 'seat', 't-shirt', 'batch', 'chair']], ['http://object-naming-amore.upf.edu//2320298_994397_singleton_obj.png', ['buiding', 'girl', 'surfer', 'woman', 'see', 'lady']], ['http://object-naming-amore.upf.edu//2409782_233649_seed_ambiguous.png', ['table', 'counter', 'case', 'glass', 'nightstand', 'desk']]]","['7b22627264696765223a202273616e732d627269646765222c2022627269646765223a2022617269616c227d', '7b2262616e6e6572223a20227365726966227d', '7b2273616e64656c223a2022636f7572696572222c202273616c6164223a2022617269616c227d', '7b226261746368223a2022636f7572696572227d', '7b2262756964696e67223a2022636f7572696572227d', '7b2263617365223a20227365726966222c20227461626c65223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2417821_2898657_supercat_unique.png', ['soe', 'shoe', 'bench']], ['http://object-naming-amore.upf.edu//2315509_3576609_singleton_obj.png', ['pillow', 'cat', 'pilloow']], ['http://object-naming-amore.upf.edu//2375634_721503_supercat_unique.png', ['bucket', 'bowl', 'pot', 'bucekt']], ['http://object-naming-amore.upf.edu//2359075_2198606_seed_ambiguous.png', ['jacket', 'coat', 'suit', 'jadket', 'shirt']], ['http://object-naming-amore.upf.edu//2412722_188297_singleton_obj.png', ['athlete', 'man', 'pitcher', 'baseball player', 'cumulus', 'player']], ['http://object-naming-amore.upf.edu//2393645_470990_singleton_obj.png', ['snowboarder', 'shirt', 'woman', 'pant', 'shirts', 'person']]]","['7b22736f65223a202273616e732d73686f65222c202262656e6368223a2022617269616c227d', '7b2270696c6c6f6f77223a202273616e732d70696c6c6f77222c2022636174223a2022617269616c227d', '7b22627563656b74223a202273616e732d6275636b6574222c2022626f776c223a2022617269616c227d', '7b226a61646b6574223a202273616e732d6a61636b6574222c20226a61636b6574223a2022617269616c227d', '7b2263756d756c7573223a2022636f7572696572222c202270697463686572223a2022617269616c227d', '7b227368697274223a20227365726966222c2022776f6d616e223a2022617269616c227d']"
"[['http://object-naming-amore.upf.edu//2345850_2046866_singleton_obj.png', ['bench', 'owners', 'shoe']], ['http://object-naming-amore.upf.edu//2331644_3226075_supercat_unique.png', ['chair', 'bemis', 'bench']], ['http://object-naming-amore.upf.edu//2387664_1273943_singleton_obj.png', ['roof', 'house', 'building', 'chimney']], ['http://object-naming-amore.upf.edu//2359352_794040_singleton_obj.png', ['desk', 'table', 'book', 'laptop', 'latpop']], ['http://object-naming-amore.upf.edu//2352268_1799666_singleton_obj.png', ['cake', 'fork', 'brownie', 'dessert', 'food', 'coconut']], ['http://object-naming-amore.upf.edu//2331606_2837220_singleton_obj.png', ['table', 'vanity', 'mirror', 'sink', 'counter', 'poodles']]]","['7b226f776e657273223a2022636f7572696572222c202262656e6368223a2022617269616c227d', '7b2262656d6973223a2022636f7572696572222c202262656e6368223a2022617269616c227d', '7b226368696d6e6579223a20227365726966222c2022686f757365223a2022617269616c227d', '7b226c6174706f70223a202273616e732d6c6170746f70227d', '7b22666f726b223a20227365726966222c202263616b65223a2022617269616c227d', '7b22706f6f646c6573223a2022636f7572696572227d']"
"[['http://object-naming-amore.upf.edu//2320707_3412039_seed_ambiguous.png', ['pizza slice', 'cup', 'pizza']], ['http://object-naming-amore.upf.edu//2389671_3828490_supercat_ambiguous.png', ['beer', 'bottle', 'bogtle']], ['http://object-naming-amore.upf.edu//2398032_1183659_supercat_ambiguous.png', ['shadow', 'boat', 'submarine', 'ship']], ['http://object-naming-amore.upf.edu//2378197_1838510_supercat_unique.png', ['pizza', 'food', 'board', 'cake', 'dessert']], ['http://object-naming-amore.upf.edu//2348720_2649713_singleton_obj.png', ['person', 'nail', 'electronics', 'phone', 'woman', 'cell phone']], ['http://object-naming-amore.upf.edu//2385167_1300358_singleton_obj.png', ['player', 'woman', 'tennis player', 'person', 'building', 'shoe']]]","['7b22637570223a20227365726966222c202270697a7a61223a2022617269616c227d', '7b22626f67746c65223a202273616e732d626f74746c65222c2022626f74746c65223a2022617269616c227d', '7b22736861646f77223a20227365726966227d', '7b22626f617264223a20227365726966222c202270697a7a61223a2022617269616c227d', '7b226e61696c223a20227365726966222c2022776f6d616e223a2022617269616c227d', '7b226275696c64696e67223a20227365726966222c2022776f6d616e223a2022617269616c227d']"
